,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.0916604032751,0.216861386776,0.0152684559863,5.48194818664e-07,0.666643395015
1,0.7,0.0874712907258,0.241372319117,0.0149124378815,5.8922099517e-07,0.666643724877
2,0.8,0.0836513519277,0.263705428282,0.0146885873922,6.29272024231e-07,0.666644029903
3,0.9,0.0801900486728,0.28427841592,0.0145477219699,6.68224765035e-07,0.666644352464
4,1.0,0.0770264211069,0.303273793898,0.0144684975703,7.0634651883e-07,0.666644668447
5,1.1,0.0741230348711,0.320884245979,0.014434699843,7.43783319106e-07,0.666644973839
6,1.2,0.0714487165024,0.337272605988,0.014435194471,7.80661050153e-07,0.666645266279
7,1.3,0.0689772105011,0.35257738633,0.0144620758887,8.17087171151e-07,0.66664554449
8,1.4,0.0666861995348,0.366917123701,0.0145095739453,8.53153077643e-07,0.66664580791
9,1.6,0.062581336318,0.393162389843,0.0146473210607,9.24372775613e-07,0.666646308046
10,1.8,0.058981551528,0.416471615404,0.0148333324911,9.95202885396e-07,0.666646715778
11,2.0,0.0558212161793,0.437549772853,0.0150443674744,1.06561318934e-06,0.666647088651
12,2.2,0.053017871483,0.456720414142,0.0152739371033,1.13600202038e-06,0.666647413878
13,2.4,0.0505141468514,0.474289713304,0.0155157729458,1.20657325831e-06,0.666647696329
14,2.6,0.0482642890868,0.490500981233,0.0157655610641,1.27748543438e-06,0.666647940515
