,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061092567,1.86155978409e-15,6.27141802881e-20,2.75968226671e-11,3.51052151715e-24,700.000000276,700.000000276,47.73
1,0.7,0.0476422387957,0.0476422387323,2.25583969264e-15,7.08143404565e-20,3.16760044256e-11,4.30593544812e-24,700.000000308,700.000000308,62.93
2,0.800000000001,0.0527365757071,0.0527365756358,2.66488360418e-15,7.84067378284e-20,3.56343335401e-11,5.14263399931e-24,700.000000337,700.000000337,20.25
3,0.900000000002,0.0575203724875,0.0575203724086,3.08721228391e-15,8.55500874493e-20,3.9479982821e-11,6.01732621667e-24,700.000000364,700.000000364,20.41
4,0.999999999997,0.0620211841062,0.0620211840198,3.52162384151e-15,9.22739862766e-20,4.32202864518e-11,6.9272810297e-24,700.00000039,700.00000039,69.94
5,1.1,0.0662633991613,0.0662633990676,3.96712740648e-15,9.8609289248e-20,4.68619034902e-11,7.87020121855e-24,700.000000414,700.000000414,44.33
6,1.2,0.0702686819927,0.0702686818919,4.42288851383e-15,1.04611353144e-19,5.04108703125e-11,8.84411705985e-24,700.000000437,700.000000437,20.22
7,1.3,0.0740563427297,0.0740563426219,4.88820213112e-15,1.10284446683e-19,5.38727135593e-11,9.84733451618e-24,700.000000458,700.000000458,20.15
8,1.4,0.0776436486167,0.0776436485022,5.36244640989e-15,1.1566883744e-19,5.72524090199e-11,1.08783402102e-23,700.000000479,700.000000479,33.56
9,1.6,0.0842775898859,0.0842775897584,6.33569899806e-15,1.25663283141e-19,6.37835734567e-11,1.30186708993e-23,700.000000517,700.000000517,37.08
10,1.8,0.0902768488471,0.0902768487071,7.33908098412e-15,1.34710320593e-19,7.00367831001e-11,1.52561314213e-23,700.000000553,700.000000553,66.57
11,2.0,0.0957283493814,0.0957283492293,8.36978353998e-15,1.42981886137e-19,7.60396758252e-11,1.75834728722e-23,700.000000586,700.000000586,69.76
12,2.19999999999,0.100703835316,0.100703835152,9.42551365912e-15,1.50745306967e-19,8.18158691564e-11,1.99946594544e-23,700.000000616,700.000000617,20.02
13,2.40000000001,0.105263045535,0.10526304536,1.05043778605e-14,1.53711450611e-19,8.73857702535e-11,2.24846138091e-23,700.000000646,700.000000646,69.47
14,2.6,0.109456124149,0.109456123964,1.16047737987e-14,1.63928860471e-19,9.27670760645e-11,2.50489740302e-23,700.000000673,700.000000673,21.03
