,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-0.000140585218607,-0.000247409228129,0.00269624499533,0.00258941795538,-0.000175675958388,-0.000282499930441,-0.000106824159708,8.44139308995e-08,-0.000106739745876,-2.45051591087e-09,-2.45051591087e-09,0.0
1,[Pt],-2.27265788525e-05,-2.27224780718e-05,-0.00142077804469,-0.00142077394396,-5.43310109869e-06,-5.42900031966e-06,4.10077977479e-09,-4.24501014966e-09,-1.44240445973e-10,4.01143517035e-12,4.01143517035e-12,0.0
2,O=[Pt],0.00118418780604,0.00194076017818,0.000448434034413,0.00120500084011,0.00119328885976,0.00194986130075,0.000756563413003,3.28746627266e-09,0.00075656670049,1.72605559129e-08,1.72605559129e-08,0.0
3,C[Pt],-6.91258849146e-06,-6.89120099382e-06,-2.16418432746e-08,-2.54341434897e-10,-6.99782743673e-06,-6.97643993614e-06,2.13874980822e-08,-2.14908593592e-08,-1.03369978808e-10,-3.18316313113e-12,-3.18316313113e-12,0.0
4,O[Pt],-7.07961638116e-06,-7.08539372954e-06,-4.42202742861e-08,-4.99976176706e-08,-7.16664212085e-06,-7.17241947938e-06,-5.77734943062e-09,-2.8264215701e-08,-3.40415723342e-08,3.88151014459e-12,3.88151014459e-12,0.0
5,O.[Pt],-0.00102824900306,-0.00167805447119,-0.000303014561889,-0.000952824742687,-0.0010372199358,-0.00168702534564,-0.000649812149825,-2.15502610329e-08,-0.000649833699958,-1.4834855682e-08,-1.4834855682e-08,0.0
6,O=C=O.[Pt],-6.4130704119e-06,-6.46000662757e-06,7.82060364269e-06,7.77366743093e-06,-6.58913669073e-06,-6.63607290909e-06,-4.69362263212e-08,4.70416177085e-08,1.05383071692e-10,5.84662615922e-13,5.84662615922e-13,0.0
7,O=C=[Pt],-4.67702931271e-06,-4.74207542935e-06,6.45491942616e-08,-4.96923065164e-10,-4.73568121387e-06,-4.80072733365e-06,-6.50461246631e-08,6.48822719764e-08,-1.63856397567e-10,1.88391287353e-12,1.88391287353e-12,0.0
8,C~[Pt],-7.08890293907e-06,-7.11525971552e-06,2.61508787094e-08,-2.05891673775e-10,-7.17691402371e-06,-7.2032708119e-06,-2.63567878759e-08,2.62772130609e-08,-7.9587393104e-11,1.62406282201e-13,1.62406282201e-13,0.0
9,C=[Pt],-2.41947644849e-05,-2.42297646233e-05,-0.0014284946898,-0.00142852968945,-6.82399516443e-06,-6.85899530975e-06,-3.50001470296e-08,3.47506342009e-08,-2.49514280067e-10,6.90226699353e-12,6.90226699353e-12,0.0
10,C#[Pt],-5.6856660365e-06,-5.68897385529e-06,-1.5436467456e-08,-1.87442727445e-08,-5.75580507305e-06,-5.75911290379e-06,-3.30782493133e-09,2.90899433779e-09,-3.98842077049e-10,1.27326525245e-11,1.27326525245e-11,0.0
11,C.[Pt],-5.9906296943e-06,-6.00422721019e-06,8.50121895604e-08,7.14146467662e-08,-6.06578355512e-06,-6.07938110175e-06,-1.35975285499e-08,6.05684780195e-08,4.69709500836e-08,3.02075684893e-12,3.02075684893e-12,0.0
12,[H][H].[Pt],-3.7264606646e-06,-3.7989153733e-06,7.25883912328e-08,1.33668722702e-10,-3.7734537633e-06,-3.84590848698e-06,-7.24547137651e-08,7.25115120597e-08,5.67879457854e-11,9.74437693204e-13,9.74437693204e-13,0.0
13,CC.[Pt],-4.18981622396e-06,-4.22522795183e-06,3.56670354578e-08,2.55308211288e-10,-4.24208418614e-06,-4.27749591746e-06,-3.54117370469e-08,3.55154612834e-08,1.03713296974e-10,-5.52181359482e-12,-5.52181359482e-12,0.0
14,CO.[Pt],-5.99430232997e-06,-6.03753423206e-06,4.29165750084e-08,-3.15343440313e-10,-6.06898090754e-06,-6.11221283204e-06,-4.32319161661e-08,4.31005664783e-08,-1.31350409364e-10,3.73534449061e-13,3.73534449061e-13,0.0
15,C=C.[Pt],-5.18813141088e-06,-5.26634836208e-06,7.80394834146e-08,-1.77474787386e-10,-5.25327235558e-06,-5.33148931774e-06,-7.82169584023e-08,7.81499966495e-08,-6.69626478057e-11,-7.38948584013e-12,-7.38948584013e-12,0.0
16,[CH]C.[Pt],-5.40149980161e-06,-5.47148498671e-06,6.98921353565e-08,-9.30482654711e-11,-5.46917928125e-06,-5.53916447489e-06,-6.99851892658e-08,6.99453375495e-08,-3.98561180368e-11,-2.06255978395e-12,-2.06255978395e-12,0.0
