This mechanism contains 64 gas reactions and 38 surface reactions
  distance(mm)   X_CH4        X_O2        X_H2       X_CO       X_H2O       X_CO2
    0.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    1.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    2.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    3.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    4.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    5.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    6.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    7.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    8.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    9.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
   10.000000    0.028893    0.011113    0.000000   0.000000   0.000002   0.000000
   11.000000    0.028450    0.010945    0.000000   0.000000   0.000254   0.000028
   12.000000    0.028005    0.010757    0.000000   0.000000   0.000521   0.000068
   13.000000    0.027570    0.010539    0.000000   0.000000   0.000808   0.000126
   14.000000    0.027154    0.010278    0.000000   0.000000   0.001125   0.000211
   15.000000    0.026769    0.009945    0.000000   0.000000   0.001493   0.000340
   16.000000    0.026423    0.009516    0.000000   0.000001   0.001936   0.000530
   17.000000    0.026119    0.009024    0.000000   0.000004   0.002430   0.000763
   18.000000    0.025849    0.008539    0.000000   0.000010   0.002917   0.000995
   19.000000    0.025606    0.008091    0.000000   0.000020   0.003372   0.001208
   20.000000    0.025384    0.007680    0.000000   0.000034   0.003793   0.001399
   21.000000    0.025384    0.007680    0.000001   0.000034   0.003793   0.001399
   22.000000    0.025384    0.007680    0.000002   0.000034   0.003793   0.001399
   23.000000    0.025384    0.007680    0.000003   0.000034   0.003793   0.001399
   24.000000    0.025384    0.007680    0.000003   0.000034   0.003793   0.001399
   25.000000    0.025383    0.007680    0.000004   0.000034   0.003793   0.001399
   26.000000    0.025383    0.007680    0.000005   0.000034   0.003793   0.001399
   27.000000    0.025383    0.007680    0.000006   0.000034   0.003793   0.001399
   28.000000    0.025383    0.007680    0.000006   0.000034   0.003793   0.001399
   29.000000    0.025383    0.007680    0.000007   0.000034   0.003793   0.001399
   30.000000    0.025383    0.007680    0.000008   0.000034   0.003793   0.001399
   31.000000    0.025383    0.007680    0.000009   0.000034   0.003793   0.001399
   32.000000    0.025383    0.007680    0.000009   0.000034   0.003793   0.001399
   33.000000    0.025383    0.007680    0.000010   0.000034   0.003793   0.001399
   34.000000    0.025383    0.007680    0.000011   0.000034   0.003793   0.001399
   35.000000    0.025383    0.007680    0.000012   0.000034   0.003793   0.001399
   36.000000    0.025383    0.007680    0.000012   0.000034   0.003793   0.001399
   37.000000    0.025383    0.007680    0.000013   0.000034   0.003793   0.001399
   38.000000    0.025383    0.007680    0.000014   0.000034   0.003793   0.001399
   39.000000    0.025383    0.007680    0.000015   0.000034   0.003793   0.001399
   40.000000    0.025383    0.007680    0.000015   0.000034   0.003793   0.001399
   41.000000    0.025383    0.007680    0.000016   0.000034   0.003793   0.001399
   42.000000    0.025383    0.007680    0.000017   0.000034   0.003793   0.001399
   43.000000    0.025383    0.007680    0.000018   0.000034   0.003793   0.001399
   44.000000    0.025383    0.007680    0.000018   0.000034   0.003793   0.001399
   45.000000    0.025383    0.007680    0.000019   0.000034   0.003793   0.001399
   46.000000    0.025383    0.007680    0.000020   0.000034   0.003793   0.001399
   47.000000    0.025383    0.007680    0.000020   0.000034   0.003793   0.001399
   48.000000    0.025383    0.007680    0.000021   0.000034   0.003793   0.001399
   49.000000    0.025383    0.007680    0.000022   0.000034   0.003793   0.001399
   50.000000    0.025383    0.007680    0.000023   0.000034   0.003793   0.001399
   51.000000    0.025383    0.007680    0.000023   0.000034   0.003793   0.001399
   52.000000    0.025383    0.007680    0.000024   0.000034   0.003793   0.001399
   53.000000    0.025383    0.007680    0.000025   0.000034   0.003793   0.001399
   54.000000    0.025383    0.007680    0.000025   0.000034   0.003793   0.001399
   55.000000    0.025383    0.007680    0.000026   0.000034   0.003793   0.001399
   56.000000    0.025383    0.007680    0.000027   0.000034   0.003793   0.001399
   57.000000    0.025383    0.007680    0.000028   0.000034   0.003793   0.001399
   58.000000    0.025383    0.007680    0.000028   0.000034   0.003793   0.001399
   59.000000    0.025383    0.007680    0.000029   0.000034   0.003793   0.001399
   60.000000    0.025383    0.007680    0.000030   0.000034   0.003793   0.001399
   61.000000    0.025383    0.007680    0.000030   0.000034   0.003793   0.001399
   62.000000    0.025383    0.007680    0.000031   0.000034   0.003793   0.001399
   63.000000    0.025383    0.007680    0.000032   0.000034   0.003793   0.001399
   64.000000    0.025383    0.007680    0.000033   0.000034   0.003793   0.001399
   65.000000    0.025383    0.007680    0.000033   0.000034   0.003793   0.001399
   66.000000    0.025383    0.007680    0.000034   0.000034   0.003793   0.001399
   67.000000    0.025383    0.007680    0.000035   0.000034   0.003793   0.001399
   68.000000    0.025383    0.007680    0.000035   0.000034   0.003793   0.001399
   69.000000    0.025383    0.007680    0.000036   0.000034   0.003793   0.001399
   70.000000    0.025383    0.007680    0.000037   0.000034   0.003793   0.001399
Finished simulation at a C/O ratio of 1.3
  distance(mm)   X_CH4        X_O2        X_H2       X_CO       X_H2O       X_CO2
    0.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    1.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    2.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    3.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    4.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    5.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    6.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    7.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    8.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
    9.000000    0.042711    0.008214    0.000000   0.000000   0.000000   0.000000
   10.000000    0.042706    0.008212    0.000000   0.000000   0.000003   0.000000
   11.000000    0.042141    0.008009    0.000000   0.000000   0.000314   0.000030
   12.000000    0.041582    0.007786    0.000000   0.000000   0.000639   0.000073
   13.000000    0.041042    0.007534    0.000000   0.000000   0.000980   0.000134
   14.000000    0.040533    0.007237    0.000000   0.000000   0.001348   0.000224
   15.000000    0.040066    0.006869    0.000000   0.000000   0.001765   0.000361
   16.000000    0.039648    0.006400    0.000000   0.000001   0.002258   0.000563
   17.000000    0.039284    0.005847    0.000000   0.000004   0.002815   0.000821
   18.000000    0.038969    0.005294    0.000000   0.000009   0.003370   0.001085
   19.000000    0.038689    0.004784    0.000000   0.000018   0.003886   0.001328
   20.000000    0.038438    0.004323    0.000000   0.000030   0.004356   0.001545
   21.000000    0.038438    0.004323    0.000001   0.000030   0.004356   0.001545
   22.000000    0.038438    0.004323    0.000002   0.000030   0.004356   0.001545
   23.000000    0.038438    0.004323    0.000003   0.000030   0.004356   0.001545
   24.000000    0.038438    0.004323    0.000003   0.000030   0.004356   0.001545
   25.000000    0.038438    0.004323    0.000004   0.000030   0.004356   0.001545
   26.000000    0.038438    0.004323    0.000005   0.000030   0.004356   0.001545
   27.000000    0.038438    0.004323    0.000005   0.000030   0.004356   0.001545
   28.000000    0.038438    0.004323    0.000006   0.000030   0.004356   0.001545
   29.000000    0.038438    0.004323    0.000007   0.000030   0.004356   0.001545
   30.000000    0.038438    0.004323    0.000007   0.000030   0.004356   0.001545
   31.000000    0.038438    0.004323    0.000008   0.000030   0.004356   0.001545
   32.000000    0.038438    0.004323    0.000009   0.000030   0.004356   0.001545
   33.000000    0.038438    0.004323    0.000009   0.000030   0.004356   0.001545
   34.000000    0.038438    0.004323    0.000010   0.000030   0.004356   0.001545
   35.000000    0.038438    0.004323    0.000011   0.000030   0.004356   0.001545
   36.000000    0.038438    0.004323    0.000011   0.000030   0.004356   0.001545
   37.000000    0.038438    0.004323    0.000012   0.000030   0.004356   0.001545
   38.000000    0.038438    0.004323    0.000013   0.000030   0.004356   0.001545
   39.000000    0.038438    0.004323    0.000013   0.000030   0.004356   0.001545
   40.000000    0.038438    0.004323    0.000014   0.000030   0.004356   0.001545
   41.000000    0.038438    0.004323    0.000015   0.000030   0.004356   0.001545
   42.000000    0.038438    0.004323    0.000015   0.000030   0.004356   0.001545
   43.000000    0.038438    0.004323    0.000016   0.000030   0.004356   0.001545
   44.000000    0.038438    0.004323    0.000017   0.000030   0.004356   0.001545
   45.000000    0.038438    0.004323    0.000017   0.000030   0.004356   0.001545
   46.000000    0.038438    0.004323    0.000018   0.000030   0.004356   0.001545
   47.000000    0.038438    0.004323    0.000019   0.000030   0.004356   0.001545
   48.000000    0.038438    0.004323    0.000019   0.000030   0.004356   0.001545
   49.000000    0.038438    0.004323    0.000020   0.000030   0.004356   0.001545
   50.000000    0.038438    0.004323    0.000021   0.000030   0.004356   0.001545
   51.000000    0.038438    0.004323    0.000021   0.000030   0.004356   0.001545
   52.000000    0.038438    0.004323    0.000022   0.000030   0.004356   0.001545
   53.000000    0.038438    0.004323    0.000023   0.000030   0.004356   0.001545
   54.000000    0.038438    0.004323    0.000023   0.000030   0.004356   0.001545
   55.000000    0.038438    0.004323    0.000024   0.000030   0.004356   0.001545
   56.000000    0.038438    0.004323    0.000025   0.000030   0.004356   0.001545
   57.000000    0.038438    0.004323    0.000025   0.000030   0.004356   0.001545
   58.000000    0.038438    0.004323    0.000026   0.000030   0.004356   0.001545
   59.000000    0.038438    0.004323    0.000027   0.000030   0.004356   0.001545
   60.000000    0.038438    0.004323    0.000027   0.000030   0.004356   0.001545
   61.000000    0.038438    0.004323    0.000028   0.000030   0.004356   0.001545
   62.000000    0.038438    0.004323    0.000029   0.000030   0.004356   0.001545
   63.000000    0.038438    0.004323    0.000029   0.000030   0.004356   0.001545
   64.000000    0.038438    0.004323    0.000030   0.000030   0.004356   0.001545
   65.000000    0.038438    0.004323    0.000030   0.000030   0.004356   0.001545
   66.000000    0.038438    0.004323    0.000031   0.000030   0.004356   0.001545
   67.000000    0.038438    0.004323    0.000032   0.000030   0.004357   0.001545
   68.000000    0.038438    0.004323    0.000032   0.000030   0.004357   0.001545
   69.000000    0.038438    0.004323    0.000033   0.000030   0.004357   0.001545
   70.000000    0.038438    0.004323    0.000034   0.000030   0.004357   0.001545
Finished simulation at a C/O ratio of 2.6
  distance(mm)   X_CH4        X_O2        X_H2       X_CO       X_H2O       X_CO2
    0.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    1.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    2.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    3.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    4.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    5.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    6.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    7.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    8.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    9.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
   10.000000    0.035222    0.009784    0.000000   0.000000   0.000003   0.000000
   11.000000    0.034715    0.009597    0.000000   0.000000   0.000286   0.000030
   12.000000    0.034209    0.009388    0.000000   0.000000   0.000585   0.000072
   13.000000    0.033717    0.009149    0.000000   0.000000   0.000904   0.000133
   14.000000    0.033251    0.008863    0.000000   0.000000   0.001253   0.000224
   15.000000    0.032821    0.008501    0.000000   0.000000   0.001657   0.000363
   16.000000    0.032437    0.008033    0.000000   0.000002   0.002141   0.000569
   17.000000    0.032102    0.007496    0.000000   0.000005   0.002680   0.000822
   18.000000    0.031808    0.006969    0.000000   0.000011   0.003210   0.001075
   19.000000    0.031543    0.006484    0.000000   0.000021   0.003701   0.001305
   20.000000    0.031303    0.006042    0.000000   0.000036   0.004155   0.001510
   21.000000    0.031303    0.006042    0.000001   0.000036   0.004155   0.001510
   22.000000    0.031303    0.006042    0.000002   0.000036   0.004155   0.001510
   23.000000    0.031303    0.006042    0.000003   0.000036   0.004155   0.001510
   24.000000    0.031303    0.006042    0.000004   0.000036   0.004155   0.001510
   25.000000    0.031303    0.006042    0.000005   0.000036   0.004155   0.001510
   26.000000    0.031303    0.006042    0.000006   0.000036   0.004155   0.001510
   27.000000    0.031303    0.006042    0.000007   0.000036   0.004155   0.001510
   28.000000    0.031303    0.006042    0.000008   0.000036   0.004155   0.001510
   29.000000    0.031303    0.006042    0.000009   0.000036   0.004155   0.001510
   30.000000    0.031303    0.006042    0.000010   0.000036   0.004155   0.001510
   31.000000    0.031303    0.006042    0.000011   0.000036   0.004155   0.001510
   32.000000    0.031303    0.006042    0.000011   0.000036   0.004155   0.001510
   33.000000    0.031303    0.006042    0.000012   0.000036   0.004155   0.001510
   34.000000    0.031303    0.006042    0.000013   0.000036   0.004155   0.001510
   35.000000    0.031303    0.006042    0.000014   0.000036   0.004155   0.001510
   36.000000    0.031303    0.006042    0.000015   0.000036   0.004155   0.001510
   37.000000    0.031303    0.006042    0.000016   0.000036   0.004155   0.001510
   38.000000    0.031303    0.006042    0.000017   0.000036   0.004155   0.001510
   39.000000    0.031303    0.006042    0.000018   0.000036   0.004155   0.001510
   40.000000    0.031303    0.006042    0.000019   0.000036   0.004155   0.001510
   41.000000    0.031303    0.006042    0.000020   0.000036   0.004155   0.001510
   42.000000    0.031303    0.006042    0.000020   0.000036   0.004155   0.001510
   43.000000    0.031303    0.006042    0.000021   0.000036   0.004155   0.001510
   44.000000    0.031303    0.006042    0.000022   0.000036   0.004155   0.001510
   45.000000    0.031302    0.006042    0.000023   0.000036   0.004155   0.001510
   46.000000    0.031302    0.006042    0.000024   0.000036   0.004155   0.001510
   47.000000    0.031302    0.006042    0.000025   0.000036   0.004155   0.001510
   48.000000    0.031302    0.006042    0.000026   0.000036   0.004155   0.001510
   49.000000    0.031302    0.006042    0.000027   0.000036   0.004155   0.001510
   50.000000    0.031302    0.006042    0.000028   0.000036   0.004155   0.001510
   51.000000    0.031302    0.006042    0.000028   0.000036   0.004155   0.001510
   52.000000    0.031302    0.006042    0.000029   0.000036   0.004156   0.001510
   53.000000    0.031302    0.006042    0.000030   0.000036   0.004156   0.001510
   54.000000    0.031302    0.006042    0.000031   0.000036   0.004156   0.001510
   55.000000    0.031302    0.006042    0.000032   0.000036   0.004156   0.001510
   56.000000    0.031302    0.006042    0.000033   0.000036   0.004156   0.001510
   57.000000    0.031302    0.006042    0.000034   0.000036   0.004156   0.001510
   58.000000    0.031302    0.006042    0.000034   0.000036   0.004156   0.001510
   59.000000    0.031302    0.006042    0.000035   0.000036   0.004156   0.001510
   60.000000    0.031302    0.006042    0.000036   0.000036   0.004156   0.001510
   61.000000    0.031302    0.006042    0.000037   0.000036   0.004156   0.001510
   62.000000    0.031302    0.006042    0.000038   0.000036   0.004156   0.001510
   63.000000    0.031302    0.006042    0.000039   0.000036   0.004156   0.001510
   64.000000    0.031302    0.006042    0.000040   0.000036   0.004156   0.001510
   65.000000    0.031302    0.006042    0.000041   0.000036   0.004156   0.001510
   66.000000    0.031302    0.006042    0.000041   0.000036   0.004156   0.001510
   67.000000    0.031302    0.006042    0.000042   0.000036   0.004156   0.001510
   68.000000    0.031302    0.006042    0.000043   0.000036   0.004156   0.001510
   69.000000    0.031302    0.006042    0.000044   0.000036   0.004156   0.001510
   70.000000    0.031302    0.006042    0.000045   0.000036   0.004156   0.001510
Finished simulation at a C/O ratio of 1.8
  distance(mm)   X_CH4        X_O2        X_H2       X_CO       X_H2O       X_CO2
    0.000000    0.041075    0.008557    0.000000   0.000000   0.000000   0.000000
    1.000000    0.041075    0.008557    0.000000   0.000000   0.000000   0.000000
    2.000000    0.041075    0.008557    0.000000   0.000000   0.000000   0.000000
    3.000000    0.041075    0.008557    0.000000   0.000000   0.000000   0.000000
    4.000000    0.041075    0.008557    0.000000   0.000000   0.000000   0.000000
    5.000000    0.041075    0.008557    0.000000   0.000000   0.000000   0.000000
    6.000000    0.041075    0.008557    0.000000   0.000000   0.000000   0.000000
    7.000000    0.041075    0.008557    0.000000   0.000000   0.000000   0.000000
