,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422044860276,7.30271568697e-12,1.07316224596e-14,8.10877442362e-07,2.21443061874e-14,700.008298536,700.008298536,70.0
1,0.7,0.0476422387957,0.0476403756589,8.38515661416e-12,1.68954582206e-14,9.3062721402e-07,2.82013734656e-14,700.009293221,700.009293221,70.0
2,0.800000000001,0.0527365757071,0.0527344790315,9.4399199122e-12,2.50768865726e-14,1.04721342849e-06,3.47800898884e-14,700.010232913,700.010232913,70.0
3,0.900000000002,0.0575203724875,0.0575180482799,1.04683385602e-11,3.55636389003e-14,1.16079075339e-06,4.18464368892e-14,700.011127033,700.011127033,70.0
4,0.999999999997,0.0620211841062,0.0620186380732,1.1471722742e-11,4.86397817252e-14,1.27151023069e-06,4.93712490847e-14,700.011983291,700.011983291,70.0
5,1.1,0.0662633991613,0.0662606367212,1.24513368718e-11,6.45843444674e-14,1.37951697705e-06,5.73292125688e-14,700.012808069,700.012808069,70.0
6,1.2,0.0702686819927,0.0702657082891,1.34083866253e-11,8.36701805085e-14,1.4849489219e-06,6.56981327019e-14,700.013606699,700.013606699,70.0
7,1.3,0.0740563427297,0.0740531626469,1.4344012742e-11,1.06162983853e-13,1.58793624958e-06,7.44583823901e-14,700.014383679,700.014383679,70.0
8,1.4,0.0776436486167,0.0776402667955,1.52592891309e-11,1.32320462881e-13,1.68860128695e-06,8.35924762989e-14,700.01514283,700.01514283,70.0
9,1.6,0.0842775898859,0.0842738176105,1.70327601791e-11,1.9661616197e-13,1.88341560796e-06,1.029210211e-13,700.016620262,700.016620262,70.0
10,1.8,0.0902768488471,0.0902727021243,1.87361158234e-11,2.78434740038e-13,2.07022264456e-06,1.23575539524e-13,700.01806012,700.01806012,70.0
11,2.0,0.0957283493814,0.0957238427696,2.03757595205e-11,3.79490368622e-13,2.24974826727e-06,1.45466345866e-13,700.01947832,700.01947832,70.0
12,2.19999999999,0.100703835316,0.100698982107,2.1957298008e-11,5.0132316725e-13,2.42262723839e-06,1.68517870435e-13,700.020887006,700.020887006,70.0
13,2.40000000001,0.105263045535,0.105257857909,2.3485651584e-11,6.45292367785e-13,2.58941608539e-06,1.92665530894e-13,700.022295492,700.022295492,70.0
14,2.6,0.109456124149,0.109450613309,2.4965152059e-11,8.12572144818e-13,2.7506044239e-06,2.17853456783e-13,700.023710912,700.023710912,70.0
