,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-0.0646836429109,-0.0712880350674,0.0471563412746,-0.0537595766076,0.094304619912,-0.100910967089,0.00660012295657,0.00534249633911,0.011942971907,0.00437661115075,0.00470948344362,0.0
1,[Pt],-0.243298983521,-0.270622809942,0.17545360776,-0.202758941222,0.357957038522,-0.385312117873,0.0272575091787,0.0171689525522,0.0444311415596,0.0162820030647,0.0175549140808,0.0
2,O=[Pt],0.00238652987304,0.00279761899103,-0.00179388577902,0.00220497733336,-0.00338809288843,0.00379917788901,-0.000411098928996,4.04404506523e-05,-0.000370658644593,-0.000130667488517,-0.000143515404732,0.0
3,C[Pt],-1.93156095033e-07,-3.68160245959e-07,-2.92144901472e-07,1.17140740648e-07,1.01331028467e-06,-1.18831445001e-06,1.75004147885e-07,-1.87669860467e-07,-1.26657228279e-08,-8.56088099254e-09,-4.37379445075e-09,0.0
4,O[Pt],1.51292533265e-05,-0.000160759403888,-0.000202235918128,2.63475900252e-05,0.000301079272642,-0.000476968486022,0.000175888683821,-0.000176728721417,-8.40348447463e-07,-2.77221739841e-06,-1.04188987344e-06,0.0
5,O.[Pt],-0.244376390435,-0.271612895,0.176068296314,-0.203286241497,0.359816435168,-0.387084304917,0.0271701072377,0.0175659739603,0.0447408538919,0.0164001229778,0.0176785222998,0.0
6,O=C=O.[Pt],-0.0629668401749,-0.0699141721787,0.0458027568783,-0.0527488971866,0.091973981555,-0.098923327513,0.00694296024102,0.00450504801347,0.0114483210382,0.00419775160272,0.00452449166834,0.0
7,O=C=[Pt],-0.0625879085793,-0.0695349205405,0.0451495104284,-0.0520953116997,0.0920586395158,-0.0990076975316,0.00694266669127,0.00451991475456,0.0114628952484,0.00420135659504,0.00452837496174,0.0
8,C~[Pt],-0.220309913847,-0.244892334525,0.158834107897,-0.183401449553,0.32420345502,-0.348811359102,0.0245283822194,0.0157906218719,0.0403228772753,0.0147777089152,0.0159298089132,0.0
9,C=[Pt],-0.0623824264242,-0.0697562856702,0.0444513896126,-0.0518239274735,0.0926857121223,-0.100061804497,0.00736926212147,0.00404968297869,0.0114192435319,0.00417948129439,0.00451040770515,0.0
10,C#[Pt],-0.244541205852,-0.27177104891,0.176334191871,-0.203545507573,0.359810426088,-0.387071580206,0.0271634173099,0.0175803148889,0.044748507613,0.0164000139205,0.0176784633598,0.0
11,C.[Pt],-0.245220994638,-0.272526358343,0.176823776345,-0.204110509627,0.360811658392,-0.38814850734,0.0272385690154,0.0176294845927,0.0448728556274,0.0164456110594,0.0177276170133,0.0
12,[H][H].[Pt],-0.0625880901547,-0.0695351179835,0.0451495903764,-0.0520954075056,0.0920589928405,-0.0990080667405,0.0069426825364,0.00451991997311,0.0114629163132,0.00420136355971,0.00452838318697,0.0
13,[C-]#[O+].[Pt],-0.0625878845321,-0.0695348893486,0.0451494464971,-0.0520952406223,0.0920586828722,-0.0990077337459,0.00694265955278,0.00451990627256,0.011462879627,0.00420135014078,0.00452836872759,0.0
14,CC.[Pt],-0.062588507714,-0.069535567161,0.0451498220348,-0.0520956707637,0.0920597245707,-0.0990088301201,0.00694271410584,0.00451994689721,0.01146297481,0.00420138415652,0.00452840636514,0.0
15,C=O.[Pt],-0.0625878814848,-0.0695348918966,0.0451494789072,-0.0520952786291,0.0920586199022,-0.0990076763687,0.00694266514475,0.00451990922757,0.0114628881745,0.00420135326972,0.00452837209619,0.0
16,CO.[Pt],-0.0625879982597,-0.06953501341,0.0451495125411,-0.0520953169949,0.0920588771846,-0.0990079384007,0.00694266987217,0.00451991273988,0.0114628964147,0.00420135610775,0.00452837532428,0.0
17,C=C.[Pt],-5.50571444958e-07,-5.84216285446e-07,2.10317490295e-07,-2.43962332861e-07,1.12559744422e-06,-1.15924230561e-06,3.36448396931e-08,1.96994395795e-08,5.33442642018e-08,1.67631316747e-08,2.0896785468e-08,0.0
18,[CH]C.[Pt],-0.244541055402,-0.271770906325,0.176334261079,-0.2035455847,0.359809904419,-0.387071066309,0.027163425196,0.017580323929,0.0447485245432,0.0164000226066,0.0176784702258,0.0
