,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.59777343755,0.415925446469,0.332870634502,0.66480242839,0.00185909696326
1,0.7,0.570389421513,0.444268186187,0.332953604424,0.665287958896,0.00137404976351
2,0.8,0.533898489949,0.457583880495,0.33301819059,0.66562954952,0.00103259723424
3,0.9,0.494480888149,0.460430618932,0.33306739544,0.665868460334,0.000793700936834
4,1.0,0.456157191349,0.456957481106,0.333104878713,0.666037113463,0.000625149294032
5,1.1,0.421583714641,0.450847025302,0.333133397515,0.666158068031,0.000504132047199
6,1.2,0.390723454073,0.44328398116,0.333155888589,0.666246888947,0.000415025909518
7,1.3,0.363309760353,0.435032236434,0.333173642749,0.666314172233,0.000347841792968
8,1.4,0.339168271224,0.426799971136,0.333188205977,0.666365766371,0.000296148949287
9,1.6,0.298805100074,0.41097207011,0.333210452205,0.666438448577,0.000223278652302
10,1.8,0.266703930856,0.396598979025,0.333226623691,0.666486040157,0.000175518001491
11,2.0,0.24061229886,0.383636014462,0.333238933062,0.666518762262,0.000142646199336
12,2.2,0.219077247058,0.372064968833,0.333248564882,0.66654214307,0.000119132319439
13,2.4,0.201124292461,0.36190140278,0.333256505075,0.666559313187,0.000101600516727
14,2.6,0.185789864967,0.352645578745,0.333262900409,0.666572531101,8.82677975116e-05
