,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061093116,1.8139081985e-26,6.27109415083e-20,1.55177059915e-13,1.62087507038e-39,700.000000001,700.000000002,20.27
1,0.7,0.0476422387957,0.0476422387953,2.26368298722e-26,7.0808525218e-20,1.7807864454e-13,3.73069286998e-39,700.000000002,700.000000002,51.55
2,0.800000000001,0.0527365757071,0.0527365757067,2.74003578812e-26,7.84048815711e-20,2.00294930021e-13,4.05184793867e-39,700.000000002,700.000000002,20.09
3,0.900000000002,0.0575203724875,0.0575203724871,3.24035016314e-26,8.55427102249e-20,2.21872218491e-13,4.21955038235e-39,700.000000002,700.000000002,52.93
4,0.999999999997,0.0620211841062,0.0620211841057,3.76249913105e-26,9.22641744966e-20,2.42852869072e-13,1.27319604688e-38,700.000000002,700.000000002,21.22
5,1.1,0.0662633991613,0.0662633991608,4.30467699115e-26,9.86054354772e-20,2.63273474946e-13,6.84201869938e-39,700.000000002,700.000000002,21.45
6,1.2,0.0702686819927,0.0702686819921,2.32842941503e-21,1.04598545621e-19,2.83171377623e-13,4.10358064031e-33,700.000000002,700.000000002,19.99
7,1.3,0.0740563427297,0.0740563427291,5.44343824192e-26,1.10272863337e-19,3.02577341281e-13,1.04869194226e-38,700.000000003,700.000000003,24.21
8,1.4,0.0776436486167,0.077643648616,6.03741195134e-26,1.15652966047e-19,3.21510315791e-13,1.07820839279e-38,700.000000003,700.000000003,66.38
9,1.6,0.0842775898859,0.0842775898852,7.27000338024e-26,1.25622233559e-19,3.58093102321e-13,5.64612771336e-39,700.000000003,700.000000003,24.0
10,1.8,0.0902768488471,0.0902768488463,8.55654625304e-26,1.34664190118e-19,3.93102831538e-13,1.77235603502e-38,700.000000003,700.000000003,19.99
11,2.0,0.0957283493814,0.0957283493805,9.89171889573e-26,1.42908165358e-19,4.26696149512e-13,2.12719191435e-38,700.000000003,700.000000003,48.42
12,2.19999999999,0.100703835316,0.100703835315,1.12711610166e-25,1.50460602335e-19,4.59006865893e-13,2.3327507929e-38,700.000000003,700.000000003,47.28
13,2.40000000001,0.105263045535,0.105263045534,1.26912657615e-25,1.57404771575e-19,4.90150965938e-13,3.17817409329e-38,700.000000004,700.000000004,18.69
14,2.6,0.109456124149,0.109456124148,1.41489641216e-25,1.63831126055e-19,5.20228732952e-13,4.0528427736e-38,700.000000004,700.000000004,23.06
