,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0338983575485,0.000888329436102,0.0012687471411,0.0132770585071,0.00572933404443,1403.27301502,1420.46509833,20.12
1,0.7,0.0476422387957,0.0337095481797,0.00179641665322,0.0053530932588,0.0163486457294,0.00629738082374,1443.02726357,1515.9175904,20.01
2,0.800000000001,0.0527365757071,0.0197654383188,0.00605248312305,0.0200794438196,0.0256536312499,0.00681464581619,1539.00858857,1768.66059472,19.99
3,0.900000000002,0.0575203724875,0.0182150476703,0.0101012541292,0.02861499402,0.0277412564741,0.00703384652867,1566.74869947,1802.32112586,19.85
4,0.999999999997,0.0620211841062,0.0230476174286,0.00932425084853,0.0278245680425,0.0275861585447,0.00721986005324,1542.39035365,1779.4711846,19.69
5,1.1,0.0662633991613,0.0276767155977,0.00878456288781,0.0271857103062,0.0274483466904,0.00739379396538,1524.31880685,1759.14564983,19.6
6,1.2,0.0702686819927,0.0322475074866,0.00826262529063,0.0263905584412,0.027292330897,0.00755601747199,1509.46699601,1739.98745185,19.55
7,1.3,0.0740563427297,0.0367829805304,0.0077200754108,0.02540860996,0.0271068843919,0.00770696882682,1496.75467725,1721.43365085,19.53
8,1.4,0.0776436486167,0.0410029720432,0.00745967069407,0.0248269718248,0.0269099648858,0.00784752752867,1487.11742207,1704.10997048,19.55
9,1.6,0.0842775898859,0.0496600527624,0.00649203582871,0.0225443272753,0.0263885830615,0.00809655771126,1469.09322483,1668.74307351,19.64
10,1.8,0.0902768488471,0.058076379308,0.00557566801256,0.0200154315642,0.0257235857619,0.00830469059829,1454.40002293,1633.06902295,19.8
11,2.0,0.0957283493814,0.0663288983523,0.00465619766361,0.0171882467039,0.0249189370054,0.00847098062268,1441.61217927,1596.44633244,19.99
12,2.19999999999,0.100703835316,0.0768195677995,0.00295541874642,0.0117084835003,0.0231209534421,0.00854904062618,1423.69431298,1536.43795416,19.99
13,2.40000000001,0.105263045535,0.0867127770801,0.00204270717189,0.00718803027063,0.0211994544161,0.00850740696789,1408.38488605,1476.03863014,19.99
14,2.6,0.109456124149,0.0944279145175,0.00153303509106,0.0042049222016,0.0199936751347,0.00843474610918,1395.78347227,1433.80516366,19.99
