0,C + O=[Ni] + [Ni] <=> C[Ni] + O[Ni],-5.9644332043
1,O.[Ni] + O=[Ni] <=> 2 O[Ni],-0.628332195729
2,C + O[Ni] + [Ni] <=> C[Ni] + O.[Ni],-0.0634464166001
3,C + 2 [Ni] <=> C[Ni] + [Ni],-0.0428127861852
4,[OH] + [Ni] <=> O[Ni],-0.0241666799605
5,[O][O] + 2 [Ni] <=> 2 O=[Ni],-0.0203097537256
6,O + 2 [Ni] <=> O[Ni] + [Ni],-0.00496533344499
7,[C-]#[O+] + [Ni] <=> O=C=[Ni],-0.00379049715151
8,[CH3] + [Ni] <=> C[Ni],-0.000680240809306
9,C=[Ni] + [Ni] <=> C[Ni] + [Ni],-6.34924301262e-05
10,O + [Ni] <=> O.[Ni],-3.07087058743e-05
11,C~[Ni] + O=[Ni] <=> O=C=[Ni] + [Ni],-2.44696886947e-06
12,CC + 2 [Ni] <=> 2 C[Ni],-9.78664014159e-07
13,O[Ni] + [Ni] <=> O.[Ni] + [Ni],-3.25917373678e-07
14,C#[Ni] + [Ni] <=> C=[Ni] + [Ni],2.43174527219e-07
15,2 C=[Ni] <=> C[Ni] + C#[Ni],3.74742152853e-07
16,C~[Ni] + [H][H] <=> C=[Ni],4.14185071217e-07
17,C#[Ni] + [Ni] <=> C~[Ni] + [Ni],4.19450906814e-07
18,O=C=O + [Ni] <=> O=C=O.[Ni],4.45808187155e-07
19,[H] + [Ni] <=> [Ni],4.46651326501e-07
20,[H][H] + 2 [Ni] <=> 2 [Ni],4.74521275807e-07
21,C[Ni] + C~[Ni] <=> C=[Ni] + C#[Ni],5.07937225919e-07
22,C~[Ni] + O[Ni] <=> C#[Ni] + O=[Ni],5.29615815915e-07
23,C=[Ni] + C~[Ni] <=> 2 C#[Ni],5.32324628959e-07
24,C#[Ni] + O[Ni] <=> C=[Ni] + O=[Ni],7.54847100439e-07
25,C=[Ni] + O[Ni] <=> C[Ni] + O=[Ni],6.514365265e-06
26,CO + 2 [Ni] <=> C[Ni] + O[Ni],5.22534430788e-05
27,[Ni] + O=[Ni] <=> O[Ni] + [Ni],0.0022288038758
28,O=C=[Ni] + O=[Ni] <=> O=C=O.[Ni] + [Ni],0.360789888249
29,O=C=O.[Ni] + [Ni] <=> O[Ni] + O=C=[Ni],1.4840701408
