,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422060828641,3.32525465895e-24,1.55335865749e-09,1.16705444285e-08,6.69635644867e-18,700.000081281,700.000081281,70.0
1,0.7,0.0476422387957,0.0476422110773,3.05769971692e-24,1.71663023645e-09,1.21425595168e-08,6.12915169256e-18,700.000080312,700.000080312,70.0
2,0.800000000001,0.0527365757071,0.0527365469556,2.86294822711e-24,1.86414157153e-09,1.25116082769e-08,5.69122529489e-18,700.00007893,700.00007893,70.0
3,0.900000000002,0.0575203724875,0.057520342893,2.71615043485e-24,1.9980367744e-09,1.27992288663e-08,5.34179902123e-18,700.000077294,700.000077294,70.0
4,0.999999999997,0.0620211841062,0.0620211538231,2.60260834413e-24,2.12005090786e-09,1.30214767246e-08,5.05590261188e-18,700.000075507,700.000075507,70.0
5,1.1,0.0662633991613,0.0662633683168,2.51307068235e-24,2.23161398757e-09,1.31906406451e-08,4.81731986788e-18,700.000073639,700.000073639,70.0
6,1.2,0.0702686819927,0.0702686506922,2.44142181241e-24,2.33392227582e-09,1.3316316734e-08,4.61502421375e-18,700.000071738,700.000071738,70.0
7,1.3,0.0740563427297,0.0740563110614,2.38345514404e-24,2.42798885964e-09,1.34061170794e-08,4.44123136893e-18,700.000069835,700.000069835,70.0
8,1.4,0.0776436486167,0.077643616655,2.33618064017e-24,2.51468055898e-09,1.34661569639e-08,4.29027539462e-18,700.000067954,700.000067954,70.0
9,1.6,0.0842775898859,0.0842775575164,2.26551952278e-24,2.66883416372e-09,1.35159145119e-08,4.04094911258e-18,700.00006431,700.00006431,70.0
10,1.8,0.0902768488471,0.0902768162533,2.21763892103e-24,2.80129097552e-09,1.34956022079e-08,3.84359967499e-18,700.000060874,700.000060874,70.0
11,2.0,0.0957283493814,0.095728316698,2.18547765974e-24,2.91584419949e-09,1.3425868732e-08,3.68368454492e-18,700.000057672,700.000057672,70.0
12,2.19999999999,0.100703835316,0.100703802643,2.16454454881e-24,3.01548136095e-09,1.33212357882e-08,3.55166333485e-18,700.000054707,700.000054707,70.0
13,2.40000000001,0.105263045535,0.105263012946,2.15184345341e-24,3.10259073671e-09,1.31920908734e-08,3.44099837096e-18,700.000051968,700.000051968,70.0
14,2.6,0.109456124149,0.109456091699,2.14529748834e-24,3.17910501535e-09,1.30459636628e-08,3.34704842334e-18,700.000049444,700.000049444,70.0
