,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,8.30638219383e-05,0.00015689215793,0.000715301142806,0.0939444326319,0.540005938561
1,0.7,7.57701155084e-05,0.000164241441747,0.000710360635966,0.0976382518773,0.534448757316
2,0.8,6.99713002566e-05,0.000170752297829,0.000706853211668,0.101345689493,0.529207200782
3,0.9,6.52223581207e-05,0.000176584236576,0.000704095372918,0.105076856928,0.524203303146
4,1.0,6.1244832905e-05,0.000181855865367,0.000701700419288,0.108833696851,0.519384601339
5,1.1,5.78543535831e-05,0.000186658356463,0.000699450339347,0.112614040469,0.514714733677
6,1.2,5.49232492437e-05,0.000191063548813,0.000697225494368,0.116413696003,0.51016793021
7,1.3,5.23598391639e-05,0.000195129133391,0.000694964296703,0.120227573694,0.505725606722
8,1.4,5.00962823198e-05,0.000198902143346,0.000692639400814,0.124050306355,0.501374168957
9,1.6,4.62743996416e-05,0.000205719262954,0.000687780053762,0.131701397962,0.492906214863
10,1.8,4.31666931577e-05,0.000211755579566,0.000682692924404,0.139328210095,0.484709908917
11,2.0,4.0587439595e-05,0.000217183478365,0.000677477264035,0.146898141004,0.476753636523
12,2.2,3.84115366514e-05,0.000222129666076,0.00067223119324,0.154385016166,0.469017947151
13,2.4,3.65511503979e-05,0.000226689218967,0.000667034774123,0.161768489585,0.461490038458
14,2.6,3.49425500869e-05,0.000230934716179,0.000661947500791,0.169033191121,0.454160748914
