,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.23153408245,0.0964846585794,0.0405370566828,0.160280634378,0.459028417298
1,0.7,0.236502700406,0.115252851475,0.0363645206945,0.149065407488,0.471574484512
2,0.8,0.24026718921,0.134634675791,0.0329376471053,0.13793321876,0.48372563799
3,0.9,0.243147674939,0.154560270916,0.0300663584369,0.127169880303,0.495285088769
4,1.0,0.245365213994,0.174951191224,0.0276218555881,0.116968412254,0.506118700699
5,1.1,0.247079197591,0.195728407019,0.0255133228138,0.107446562389,0.516149197694
6,1.2,0.248408037902,0.216818826107,0.0236746118327,0.0986613827355,0.525348186657
7,1.3,0.249441415611,0.238159397522,0.0220562312512,0.0906236078352,0.533725719064
8,1.4,0.250248057632,0.259698821195,0.0206203148342,0.083311355604,0.541319060043
9,1.6,0.251381377449,0.30322597791,0.0181839130003,0.0706816719949,0.554378517672
10,1.8,0.252105231297,0.347197576367,0.0161940523902,0.0603344010637,0.565028634823
11,2.0,0.252600039849,0.391522544461,0.0145379952007,0.0518186409047,0.573759636722
12,2.2,0.252976367919,0.436174301032,0.0131383794746,0.0447463998704,0.580984718743
13,2.4,0.253302537409,0.481159021169,0.0119402937171,0.0388088217653,0.587029467687
14,2.6,0.253620958733,0.526497168751,0.0109036630448,0.0337684690421,0.5921427202
