,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422056460874,1.20061062887e-08,3.79568981072e-15,2.4826039916e-07,9.74646463744e-14,700.007182103,700.007182103,69.98
1,0.7,0.0476422387957,0.0476416327985,1.48109420851e-08,5.84544389736e-15,3.23434423276e-07,1.42258490631e-13,700.009084759,700.009084759,70.0
2,0.800000000001,0.0527365757071,0.0527358128563,1.78244690792e-08,8.47523766614e-15,4.05920480973e-07,1.98893379187e-13,700.011101222,700.011101222,70.0
3,0.900000000002,0.0575203724875,0.0575194399618,2.10396829867e-08,1.17523280111e-14,4.9508191278e-07,2.68817830348e-13,700.013214394,700.013214394,70.0
4,0.999999999997,0.0620211841062,0.0620200701955,2.44501396603e-08,1.57327499233e-14,5.90356713086e-07,3.53503935975e-13,700.015410617,700.015410618,69.62
5,1.1,0.0662633991613,0.0662620931395,2.8049896576e-08,2.04370105833e-14,6.91246815887e-07,4.54445277398e-13,700.017678848,700.017678848,70.0
6,1.2,0.0702686819927,0.0702671740083,3.18334605595e-08,2.59353906864e-14,7.97309201934e-07,5.73155182322e-13,700.020010053,700.020010053,70.0
7,1.3,0.0740563427297,0.0740546237115,3.57957405112e-08,3.22651786211e-14,9.08148439468e-07,7.11165216472e-13,700.022396772,700.022396772,70.0
8,1.4,0.0776436486167,0.0776417101915,3.99320068379e-08,3.94672716833e-14,1.02341042995e-06,8.7002392596e-13,700.024832785,700.024832785,70.0
9,1.6,0.0842775898859,0.0842751899712,4.87091728671e-08,5.66533592847e-14,1.26596189373e-06,1.25655990244e-12,700.029832585,700.029832585,70.0
10,1.8,0.0902768488471,0.090273960701,5.81330763106e-08,7.77637257974e-14,1.52277480763e-06,1.74545241087e-12,700.034976354,700.034976354,70.0
11,2.0,0.0957283493814,0.0957249497883,6.81757106389e-08,1.03097165105e-13,1.79205438097e-06,2.34960508331e-12,700.040239737,700.040239737,70.0
12,2.19999999999,0.100703835316,0.100699903976,7.8812283145e-08,1.32899079615e-13,2.07231432869e-06,3.08211638742e-12,700.045604375,700.045604375,70.0
13,2.40000000001,0.105263045535,0.105258564579,9.0020692371e-08,1.67408598284e-13,2.3623127743e-06,3.95626428435e-12,700.051056144,700.051056144,70.0
14,2.6,0.109456124149,0.109451077753,1.01781111009e-07,2.06846093425e-13,2.66100354091e-06,4.98549394807e-12,700.056583979,700.056583979,70.0
