,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.513382416439,0.999999999997,0.205759319888,0.00912239426515,0.657022114953
1,0.7,0.446287648059,0.999999999998,0.209479624265,0.0102168263395,0.655863704087
2,0.8,0.39468527127,0.999999999998,0.21035035465,0.0112075479939,0.65480782666
3,0.9,0.353813120844,0.999999999998,0.20970067602,0.0121372244492,0.653812612819
4,1.0,0.320563341147,0.999999999999,0.207961949282,0.013021132671,0.652863374912
5,1.1,0.292921673528,0.999999999999,0.205383514583,0.0138742622834,0.651945844982
6,1.2,0.269555766281,0.999999999999,0.202211057458,0.0147057363057,0.651051338324
7,1.3,0.249553359542,0.999999999999,0.198701233477,0.0155140801289,0.650181315576
8,1.4,0.232263724568,0.999999999999,0.195074321222,0.0163133620176,0.649322047353
9,1.6,0.203952076443,0.999999999999,0.188021355655,0.0178709286594,0.647648760816
10,1.8,0.181814181323,0.999999999999,0.181624397838,0.0193861961869,0.646023112693
11,2.0,0.164057806743,0.999999999999,0.175970540816,0.020837516935,0.644465475783
12,2.2,0.149523545294,0.999999999999,0.170996183658,0.0222974407203,0.642904777296
13,2.4,0.137399724065,1.0,0.166592103671,0.0237060776934,0.641398848067
14,2.6,0.12712707431,1.0,0.162655267522,0.0250493783105,0.639961112379
