,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-9.32751648056e-08,-6.55320146062e-10,-9.22166670316e-08,4.03202969606e-10,-3.892666528e-06,-3.80004667761e-06,9.26198603349e-08,-9.21181550688e-08,5.01714373017e-10,-2.02677402204e-11,-2.02677402204e-11,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.0927231481472,-0.494208163953,0.0929175670636,-0.494014885085,-0.605130043948,-1.1879692315,-0.586387595062,0.00492443560855,-0.581492035733,-3.47360294819e-05,-3.47360294819e-05,0.0
2,[H][H] + 2 [Pt] <=> 2 [Pt],-8.20005403206e-08,-2.98194283838e-09,-7.84351516406e-08,5.8347036091e-10,-1.28796700044e-05,-1.28006513856e-05,7.90186165433e-08,-7.8308752761e-08,7.09865920065e-10,-3.07913745656e-11,-3.07913745656e-11,0.0
3,[H] + [Pt] <=> [Pt],-2.12880656122e-07,-2.98244833318e-08,-1.83059035716e-07,-2.85974249913e-12,-0.000107255516418,-0.000107072460439,1.83056173239e-07,-1.82981437696e-07,7.47377168597e-11,-2.06737446318e-11,-2.06737446318e-11,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],-9.66607402539e-08,-1.41608982245e-09,-9.52935895308e-08,-4.89264640612e-11,-5.00394141318e-06,-4.90869675257e-06,9.52446545283e-08,-9.53018534561e-08,-5.71952562646e-11,-2.03002205733e-11,-2.03002205733e-11,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],-1.30242165296e-07,2.65659892596e-08,-1.28418067949e-07,2.83901143829e-08,-6.67773700403e-06,-6.52092885572e-06,1.56808164383e-07,-1.23097157285e-07,3.37110161804e-08,-1.25049358731e-11,-1.25049358731e-11,0.0
6,[OH] + [Pt] <=> O[Pt],-1.33640113718e-07,5.32339475935e-08,-1.29987129898e-07,5.68869510402e-08,-1.32457806367e-05,-1.30589066067e-05,1.86874065842e-07,-5.88564100409e-08,1.28017655396e-07,-2.34345746298e-11,-2.34345746298e-11,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],-8.34537666595e-08,1.29168423706e-09,-8.29294836844e-08,1.81599865526e-09,-1.96532167915e-06,-1.88057623814e-06,8.47454554475e-08,-8.25409807479e-08,2.20448356276e-09,-1.87411636333e-11,-1.87411636333e-11,0.0
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-0.0207711404379,0.100447925286,-0.0208116764374,0.100407340139,0.124730013543,0.246125491049,0.121244249537,-0.00101828917068,0.12022472575,7.18268910139e-06,7.18268910139e-06,0.0
9,CC + 2 [Pt] <=> 2 C[Pt],-0.196208182922,-0.0160693950514,-0.196449041311,-0.0163106881726,0.668336268997,0.850035498478,0.180492929769,0.00197201969623,0.182468508821,1.69337091342e-05,1.69337091342e-05,0.0
10,[CH3] + [Pt] <=> C[Pt],-0.760756251162,-0.0638598968221,-0.760914986593,-0.0640197469553,-0.190986448143,0.509911050134,0.702238678988,0.0076465494795,0.709938925496,2.69468968529e-05,2.69468968529e-05,0.0
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],-0.0279292466247,0.0209169423851,-0.0279374616764,0.0209087233195,0.00155811079541,0.0504187072794,0.0488598351936,-0.0242832667184,0.0245647037111,4.62182160284e-06,4.62182160284e-06,0.0
12,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],-5.58534039288e-06,3.17467570033e-05,-5.59582528956e-06,3.17362721415e-05,3.20494556445e-05,6.93815671077e-05,3.7332099498e-05,3.49855581682e-07,3.76819552185e-05,2.12190897573e-09,2.12190897573e-09,0.0
13,O + [Pt] <=> O.[Pt],-6.96719522926e-05,0.00041027208513,-6.98338138173e-05,0.000410110222872,0.000511318784056,0.000991265609936,0.000479944371826,6.55898935782e-06,0.000486503392669,2.76281779556e-08,2.76281779556e-08,0.0
14,O.[Pt] + O=[Pt] <=> 2 O[Pt],-0.0769123739025,0.453962501268,-0.0770927252997,0.453781191693,0.570446435847,1.10476062155,0.531283497921,0.00736674177129,0.538689377975,3.06269305501e-05,3.06269305501e-05,0.0
15,O[Pt] + [Pt] <=> O.[Pt] + [Pt],-2.51368913683e-08,-1.95495971115e-09,-2.31418021279e-08,4.01607316182e-11,-7.1863745538e-06,-7.16319260839e-06,2.31819455928e-08,-2.31088222455e-08,7.31315565065e-11,-1.89522859272e-11,-1.89522859272e-11,0.0
16,[H][H] + [Pt] <=> [H][H].[Pt],-8.4440531904e-08,-2.7971264808e-09,-8.14950771892e-08,1.48354322835e-10,-1.0656931156e-05,-1.05752877317e-05,8.16434218903e-08,-8.14504637022e-08,1.92967066545e-10,-1.70846656345e-11,-1.70846656345e-11,0.0
17,C=[Pt] + [Pt] <=> C[Pt] + [Pt],0.0211956623816,0.0212443740087,0.0212015691119,0.0212502807418,-6.13528526919e-06,4.25660162788e-05,4.87013045336e-05,6.89009732142e-05,0.000117602311313,1.3543430197e-08,1.3543430197e-08,0.0
18,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],0.977232476253,0.979498225765,0.977504696515,0.979770452135,0.000116760810872,0.00236058558403,0.00224382215325,0.00317822228466,0.00542211575158,6.25642485556e-07,6.25642485556e-07,0.0
19,C#[Pt] + [Pt] <=> C=[Pt] + [Pt],-9.48231887418e-08,1.61455868308e-09,-9.2662754477e-08,3.77500515826e-09,-7.84951566871e-06,-7.75307792569e-06,9.64377529377e-08,-9.60209012274e-08,4.16861263295e-10,-1.87898841626e-11,-1.87898841626e-11,0.0
20,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],1.48511149117e-08,8.71884063223e-08,1.72963981528e-08,8.96337173384e-08,-8.76233455126e-06,-8.68999725624e-06,7.23373100652e-08,-7.17925120207e-08,5.44807313557e-10,-9.24066040496e-12,-9.24066040496e-12,0.0
21,2 C=[Pt] <=> C[Pt] + C#[Pt],-4.21714236398e-08,-2.28620382519e-09,-3.96489353255e-08,2.3630176607e-10,-9.09648249907e-06,-9.0565972721e-06,3.98852229416e-08,-3.95857596882e-08,2.99463471807e-10,-2.44739459231e-11,-2.44739459231e-11,0.0
22,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-1.18539868988e-07,-6.26482081971e-10,-1.17507098248e-07,4.06311385366e-10,-3.82555347684e-06,-3.70764010045e-06,1.17913390463e-07,-1.17415529007e-07,4.97864144653e-10,8.2824899939e-12,8.2824899939e-12,0.0
23,C~[Pt] + [H][H] <=> C=[Pt],-7.59910902837e-08,-2.69932152349e-09,-7.29233334497e-08,3.68471604182e-10,-1.10874896526e-05,-1.10141978896e-05,7.32917776391e-08,-7.28401571966e-08,4.51627230656e-10,-2.99306452132e-11,-2.99306452132e-11,0.0
24,C~[Pt] + O[Pt] <=> C#[Pt] + O=[Pt],-6.94643468536e-08,-2.37665424748e-09,-6.68475424092e-08,2.40176924384e-10,-9.46228713586e-06,-9.39519944414e-06,6.70877105248e-08,-6.67846331485e-08,3.03085876007e-10,-3.16196235649e-11,-3.16196235649e-11,0.0
25,C[Pt] + C~[Pt] <=> C=[Pt] + C#[Pt],5.75352127013e-08,1.36315208653e-07,6.16410505091e-08,1.40421065578e-07,-1.46800642606e-05,-1.46012842584e-05,7.87799968614e-08,-7.76909034658e-08,1.08910202275e-09,-3.57771087384e-11,-3.57771087384e-11,0.0
26,C=[Pt] + C~[Pt] <=> 2 C#[Pt],-9.20116986343e-08,-5.8494449684e-10,-9.12669211586e-08,1.59876183919e-10,-2.7653351032e-06,-2.67390832866e-06,9.14267619256e-08,-9.12265879907e-08,2.00177701322e-10,-2.8257907038e-12,-2.8257907038e-12,0.0
27,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.00309711334852,0.003093518012,0.00309797882371,0.00309438348717,-9.44969437576e-06,-1.30449191981e-05,-3.59522516083e-06,-1.34313896363e-05,-1.70266143119e-05,-1.18626368942e-09,-1.18626368942e-09,0.0
28,C~[Pt] + O=[Pt] <=> O=C=[Pt] + [Pt],-2.12145515912e-07,-1.39092363946e-07,-2.11453782575e-07,-1.38400595334e-07,-2.69509064134e-06,-2.6220374988e-06,7.30531579573e-08,-7.33389494612e-08,-2.85782630784e-10,-9.79282640455e-12,-9.79282640455e-12,0.0
29,CC + [Pt] <=> CC.[Pt],-9.34935890281e-08,-8.73739477749e-10,-9.23424527174e-08,2.77415745188e-10,-4.22543501956e-06,-4.13281516346e-06,9.26198603349e-08,-9.22750042026e-08,3.44857436398e-10,-7.08071693596e-12,-7.08071693596e-12,0.0
30,CO + [Pt] <=> CO.[Pt],-1.04076873628e-07,-1.91228269102e-09,-1.01740322518e-07,4.2429875123e-10,-8.49098804265e-06,-8.38882345475e-06,1.02164591842e-07,-1.01638601549e-07,5.26000428854e-10,-2.86801516259e-11,-2.86801516259e-11,0.0
31,[C-]#[O+] + [Pt] <=> [C-]#[O+].[Pt],-5.78038299522e-08,-1.69257890532e-09,-5.59766929369e-08,1.34594402405e-10,-6.61616773544e-06,-6.56005646625e-06,5.61112609266e-08,-5.59238199394e-08,1.87442330579e-10,-7.24311870055e-12,-7.24311870055e-12,0.0
32,[CH]C + [Pt] <=> [CH]C.[Pt],-5.04125868757e-08,-1.93710165709e-09,-4.82953295072e-08,1.80163777445e-10,-7.65015145883e-06,-7.60167599049e-06,4.84754868746e-08,-4.82369651186e-08,2.38531899259e-10,-2.22003212189e-11,-2.22003212189e-11,0.0
33,C=C + [Pt] <=> C=C.[Pt],-3.16258559865e-08,-2.0012207723e-09,-2.92604980924e-08,3.64161267661e-10,-8.52188521996e-06,-8.49226057294e-06,2.96246435426e-08,-2.91811276655e-08,4.43516690433e-10,-2.5139793158e-11,-2.5139793158e-11,0.0
34,O=C=O + [Pt] <=> O=C=O.[Pt],-1.13535764278e-07,-1.11059693949e-09,-1.12344975815e-07,8.02178493778e-11,-4.38776809663e-06,-4.27534291862e-06,1.12425171241e-07,-1.12306043463e-07,1.19129255132e-10,-1.58016916942e-11,-1.58016916942e-11,0.0
35,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],-8.18893072904e-08,-2.15483732778e-09,-7.93357631247e-08,3.98726850912e-10,-9.24767817466e-06,-9.1679437167e-06,7.97344755889e-08,-7.92129512232e-08,5.21535075248e-10,-3.08725754478e-11,-3.08725754478e-11,0.0
36,O=C=O.[Pt] + [Pt] <=> O[Pt] + O=C=[Pt],-0.00866738029614,-0.00865679988971,-0.00866979648953,-0.00865921608333,5.37802962031e-06,1.59593537644e-05,1.05813235678e-05,3.70589271839e-05,4.76402546744e-05,3.25410911772e-09,3.25410911772e-09,0.0
