,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],2.98019243095e-08,-2.01355432438e-09,3.14249878747e-08,-3.90489771723e-10,-1.65122867374e-05,-1.65441022009e-05,-3.18154809097e-08,3.1392120892e-08,-4.23351351528e-10,-8.396371202e-12,-8.396371202e-12,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.0549092515022,-0.468973737804,0.0549837679013,-0.468899611569,-0.704554878957,-1.22446134835,-0.523595486943,0.00402019566487,-0.519596340842,-1.54934718948e-05,-1.54934718948e-05,0.0
2,[H][H] + 2 [Pt] <=> 2 [Pt],8.98527016785e-09,-8.82586106998e-10,9.53653633725e-09,-3.3132828022e-10,-5.6095151391e-06,-5.61938298966e-06,-9.86786263555e-09,9.51165668892e-09,-3.56197185934e-10,-4.44991433143e-12,-4.44991433143e-12,0.0
3,[H] + [Pt] <=> [Pt],7.03545568471e-09,-7.73559005144e-09,1.46287441134e-08,-1.4231060494e-10,-7.73830944275e-05,-7.73978654521e-05,-1.47710500406e-08,1.46356410898e-08,-1.35400035271e-10,2.92330138561e-13,2.92330138561e-13,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],1.2873140817e-08,-1.19745705663e-09,1.3697285072e-08,-3.7330960958e-10,-8.38673695263e-06,-8.40080753703e-06,-1.40706007577e-08,1.3655086991e-08,-4.15508319568e-10,-4.15758419287e-12,-4.15758419287e-12,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],-1.81805371174e-08,1.56133451561e-08,-1.69839444519e-08,1.68099511841e-08,-1.22138258457e-05,-1.2180031945e-05,3.37938813907e-08,-1.50319225278e-08,1.87619689018e-08,6.49622530135e-13,6.49622530135e-13,0.0
6,[OH] + [Pt] <=> O[Pt],-9.37002822475e-08,7.48145985051e-08,-9.29014161068e-08,7.5613470799e-08,-8.23575591082e-06,-8.06724102471e-06,1.68514880689e-07,3.95852903697e-10,1.68910739587e-07,5.42434812663e-12,5.42434812663e-12,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],3.34315627803e-09,-2.20604657203e-10,4.62179137371e-09,1.05802760386e-09,-1.30283293944e-05,-1.30318931382e-05,-3.5637625231e-09,4.75726055114e-09,1.19350548807e-09,7.48689965981e-12,7.48689965981e-12,0.0
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-0.0159584391835,0.122895895406,-0.015978325201,0.122875981772,0.186717980626,0.325853785128,0.138876497111,-0.00106745074956,0.137807563923,4.11055611776e-06,4.11055611776e-06,0.0
9,CC + 2 [Pt] <=> 2 C[Pt],-0.122134679623,-0.0135371448909,-0.122223781361,-0.0136263435095,0.785981851867,0.89556678472,0.108730332175,0.000878450603164,0.10960973792,6.20350201124e-06,6.20350201124e-06,0.0
10,[CH3] + [Pt] <=> C[Pt],-0.841114537423,-0.0944659013814,-0.841175563085,-0.0945273865555,-0.219146733586,0.532185208548,0.752982077762,0.00605763567891,0.759085326352,1.50826661977e-05,1.50826661977e-05,0.0
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],-0.0207597138069,0.0152156279041,-0.0207621273551,0.0152132134874,0.00383894271277,0.039823135712,0.0359828116397,-0.0191463617487,0.0168295604917,1.981823997e-06,1.981823997e-06,0.0
12,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],-1.92938403149e-06,1.82406468064e-05,-1.93119315715e-06,1.82388376761e-05,1.65090978929e-05,3.66791324512e-05,2.01700312188e-05,1.88705871432e-07,2.03587371366e-05,5.79674424203e-10,5.79674424203e-10,0.0
13,O + [Pt] <=> O.[Pt],-4.07146721776e-05,0.000397382854307,-4.07785756062e-05,0.000397318950601,0.000610583043232,0.00104868342304,0.000438097704847,5.118799294e-06,0.000443216526577,1.25529809611e-08,1.25529809611e-08,0.0
14,O.[Pt] + O=[Pt] <=> 2 O[Pt],-0.0450522854816,0.439621013434,-0.0451228614485,0.43955009525,0.674251330362,1.1624124732,0.484891753733,0.00563133229947,0.490550391898,1.39000505986e-05,1.39000505986e-05,0.0
15,O[Pt] + [Pt] <=> O.[Pt] + [Pt],2.17301401421e-08,-9.79412423109e-10,2.25124924643e-08,-1.97057416896e-10,-7.95202456031e-06,-7.97473410004e-06,-2.27095553825e-08,2.24954560056e-08,-2.14088916367e-10,-7.95787599416e-13,-7.95787599416e-13,0.0
16,[H][H] + [Pt] <=> [H][H].[Pt],-4.00158446997e-10,-1.16209523424e-09,3.70611181385e-10,-3.91327244808e-10,-7.85604159859e-06,-7.85680352871e-06,-7.6193710832e-10,3.35034867413e-10,-4.26899389796e-10,-5.7491593917e-12,-5.7491593917e-12,0.0
