0,CH4X(48),-1.71297636628e-05
1,OCX(25),-2.74658554275e-06
2,H2X(49),-1.18172123505e-06
3,H2OX(23),-6.93025067609e-07
4,HX(19),-3.41088993901e-07
5,C2H4X(210),-1.33917812512e-07
6,CO2X(24),-1.19310928448e-07
7,CX(26),-9.83140086541e-08
8,CHX(28),-4.71436500764e-08
9,C2H4X(65),-2.95075680585e-09
10,CHOX(53),-2.0607645702e-09
11,CH3X(21),-1.30127900183e-09
12,COX(50),-4.89921209785e-10
13,CH2X(27),5.44083064492e-08
14,HOX(22),1.49436226071e-06
15,OX(20),2.62139526984e-06
16,X(1),1.83014698907e-05
