,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],0.168791534855,0.167182173133,-0.288322241374,0.286714806586,-0.105884542803,0.104274166968,0.00161208278137,0.0136576845919,0.0152699875464,-0.00209001118588,0.00112582951242,0.0
1,[Pt],0.168863765429,0.167357883036,-0.287949402806,0.286445316736,-0.106191005749,0.104684177982,0.00150842958376,0.0137363333076,0.0152449700942,-0.00205823889479,0.00112322338108,0.0
2,O=[Pt],0.168870174681,0.167363322255,-0.28795701489,0.286451959962,-0.106196781972,0.104688983553,0.00150940135504,0.0137357467899,0.0152453554725,-0.00205833217869,0.00112359777467,0.0
3,C[Pt],1.49803921834e-08,1.56136426241e-07,1.37096960936e-07,4.05908100294e-09,-9.5016152398e-08,2.3617217845e-07,-1.41156025229e-07,1.40873795608e-07,-2.822303689e-10,2.98212051684e-08,-2.03590327487e-10,0.0
4,O[Pt],2.037242691e-06,2.05424390486e-06,-4.95946856707e-06,4.97646977948e-06,-4.99324584499e-07,5.16325795263e-07,-1.70012009095e-08,4.72961197779e-07,4.55959986932e-07,3.55582130068e-08,7.35446739143e-08,0.0
5,O.[Pt],0.16886318909,0.167357450295,-0.287950034598,0.286446091973,-0.106189793591,0.104683109502,0.00150828573432,0.0137366092903,0.0152451022119,-0.00205821646125,0.00112317813063,0.0
6,O=C=O.[Pt],0.168863816739,0.167357883005,-0.287949523431,0.286445386082,-0.106191020581,0.104684141439,0.00150848101282,0.0137362764579,0.0152449646799,-0.00205825976523,0.001123222019,0.0
7,O=C=[Pt],-3.28327802825e-05,-2.48387300904e-05,0.000182607831805,-0.000174613769639,-4.59912997571e-05,5.39853436368e-05,-7.99404755582e-06,-1.44854196745e-05,-2.24794660713e-05,-1.06553355617e-06,-3.46622838226e-06,0.0
8,C~[Pt],0.168865066597,0.167359123969,-0.28795343438,0.286449288189,-0.10619086995,0.104683981889,0.00150848993984,0.0137366643326,0.0152453614886,-0.00205822820448,0.00112327281471,0.0
9,C=[Pt],0.168865066739,0.167359062422,-0.28795350483,0.286449297024,-0.10619083309,0.1046838833,0.00150855173373,0.0137366042595,0.015245363217,-0.0020582455113,0.00112327316097,0.0
10,C#[Pt],0.16886506378,0.16735904609,-0.28795351669,0.286449295527,-0.106190822333,0.104683859161,0.0015085651295,0.013736590795,0.0152453631499,-0.00205824828575,0.00112327325699,0.0
11,C.[Pt],-4.82707594345e-05,-5.14031469756e-05,7.90417808447e-05,-8.21741693506e-05,3.20764905493e-05,-3.52088775934e-05,3.13238603784e-06,-5.92257675582e-06,-2.7901909101e-06,7.91482164497e-07,6.75503534972e-07,0.0
12,[H][H].[Pt],-1.87156652143e-09,1.68168173857e-07,2.11411504612e-07,-4.13717587841e-08,-1.08405763914e-07,2.78445494482e-07,-1.70039742752e-07,1.72721763606e-07,2.68201373954e-09,4.52639817158e-08,1.94568959682e-09,0.0
13,[C-]#[O+].[Pt],9.78422662986e-09,1.17440679142e-07,1.0744840355e-07,2.08039248756e-10,-7.14817799177e-08,1.79138202822e-07,-1.07656443647e-07,1.07267159043e-07,-3.89284136345e-10,2.29276676345e-08,-1.84198072369e-10,0.0
14,O=C[Pt],1.05204167461e-08,1.4351835268e-07,1.38113815194e-07,-5.11586285817e-09,-8.87441115624e-08,2.21742043879e-07,-1.329979337e-07,1.33174839185e-07,1.76902665494e-10,2.93326338929e-08,1.70674526037e-10,0.0
