,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-0.168995947034,-0.167384534891,0.288886791654,-0.287273450835,0.106014474053,-0.104404075089,-0.00160869351531,-0.0136331659924,-0.0152416401919,0.0020905529095,-0.00112326110234,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.302782377837,-0.346564031896,0.476186923569,-0.52004426783,0.211688902381,-0.255430794602,0.0436494910922,-0.0506897253182,-0.00706236003312,0.00625299738059,0.0097618224311,0.0824402308327
2,[H][H] + 2 [Pt] <=> 2 [Pt],-0.00033806868717,-0.000161780802158,0.00063408591987,-0.000457797513008,0.00018256389111,-6.2762802157e-06,-0.000176287289045,0.000152868285247,-2.34192732849e-05,3.83440526023e-05,-3.43640140136e-05,0.0
3,[H] + [Pt] <=> [Pt],0.000896244194242,0.00291219770147,0.000692510371904,0.00132347516417,-0.00173085423554,0.0037467909173,-0.00201597157526,0.00212015381759,0.000104139500641,0.00046682413085,4.19014940878e-05,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],0.00020695674002,0.000297631789899,5.27997289084e-05,3.78755565136e-05,-0.000343412906304,0.000434087832482,-9.06752375372e-05,9.39526601362e-05,3.27733740183e-06,3.15433267357e-05,3.48491234608e-06,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],-0.690233894214,-0.696431281795,1.17011301518,-1.17633993886,0.438142135358,-0.444324006933,0.00615490434543,-0.0637479668858,-0.0575969861668,0.00897714685167,0.000474458702807,0.0
6,[OH] + [Pt] <=> O[Pt],-0.174822521093,-0.172166337058,0.302972953606,-0.300313371601,0.107502092845,-0.104847693844,-0.0026515485306,-0.0140419736138,-0.0166931498146,0.00208680660402,-0.00155000327514,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],-0.175300997751,-0.172144718301,0.30239801265,-0.299237728683,0.108533954487,-0.105379778703,-0.00315075614298,-0.0134852176015,-0.0166355488581,0.00208510904954,-0.00153032746109,0.0
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-0.570210197269,-0.575299293583,1.13281214392,-1.13792970926,0.274662197633,-0.279736338502,0.00506024229643,-0.0781854884187,-0.0731292024974,0.00426469490983,-0.00568656680427,-0.164880461665
9,CC + 2 [Pt] <=> 2 C[Pt],-0.169473810609,-0.167734724048,0.28977907483,-0.288037899595,0.106274633291,-0.104536643958,-0.00173614425189,-0.0135968487585,-0.0153327569495,0.00209092427753,-0.00114295466301,0.0
