,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],1.05439617415e-08,7.03948388922e-08,4.40943572375e-08,1.57565250612e-08,-6.19166291293e-08,1.21767529668e-07,-5.98508778112e-08,6.97403087794e-08,9.8894245311e-09,1.4970654036e-08,1.38170453521e-09,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.0111375464526,0.0320861526945,-0.0189160517545,0.0398630283264,-0.00382394918375,0.024774087693,-0.0209509396625,0.021664594717,0.000709116118308,-0.000716096371674,0.00133021930264,0.0
2,[H][H] + 2 [Pt] <=> 2 [Pt],-0.00492815275335,0.0174089501658,0.00831018029864,0.0140276780303,0.00174826324267,0.0205881294163,-0.0223360021669,0.0167831390825,-0.00555661176671,-0.00159691822332,-0.00308712486679,-0.0830564784053
3,[H] + [Pt] <=> [Pt],-0.0516418598707,-0.0262851614643,0.0578616815162,-0.0325034067824,0.045793786387,-0.0204385700936,-0.0253436104946,0.00850906841893,-0.0168366985808,-0.00436435022592,-0.00306161049159,-0.0830564784053
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],-0.00498361541756,0.0173600053554,0.00848438774235,0.0138600151909,0.00169207830089,0.0206508070601,-0.0223425073083,0.0167489635839,-0.0055972858628,-0.00159958165842,-0.00305532694484,-0.0830564784053
5,O + 2 [Pt] <=> O[Pt] + [Pt],-0.00587730832392,0.0164716510445,0.00748978125125,0.0148595384669,0.00436121016116,0.017987410395,-0.0223476459284,0.0169969817356,-0.00535446261811,-0.00166352861743,-0.00275591209764,-0.0830564784053
6,[OH] + [Pt] <=> O[Pt],-0.00620287553446,0.0162733944733,0.0117810223315,0.0106965013578,0.000958125084772,0.0215169661718,-0.0224748759192,0.0161137572051,-0.006364740261,-0.00166050895076,-0.00328311617025,-0.0830564784053
7,C + 2 [Pt] <=> C[Pt] + [Pt],-0.0783569378056,-0.0509409080404,0.0886808693925,-0.0612620114313,0.0686500500518,-0.0412366794462,-0.0273945642235,0.00358655556652,-0.0238089911783,-0.00588653521923,-0.00358232631592,-0.0830564784053
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-0.0973838864377,-0.0803036415176,0.203161774229,-0.186063479764,-0.00207183689614,0.0191351110618,-0.0170636276962,-0.0311432003785,-0.0482015139149,-0.00555761975341,-0.00790071105949,-0.166112956811
9,CC + 2 [Pt] <=> 2 C[Pt],-0.00511680613219,0.0172848106274,0.00872698120377,0.0136754442521,0.00172240508485,0.020678451313,-0.022400470571,0.0167621652304,-0.00564206014446,-0.00159871793448,-0.00306247415931,-0.0830564784053
10,[CH3] + [Pt] <=> C[Pt],-0.0114998722169,0.0121167908419,0.0174946780308,0.00612340063832,0.00586336575126,0.0177519663058,-0.023613947485,0.0161444724325,-0.00747328739974,-0.00183396072717,-0.00329408169379,-0.0830564784053
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],-1.21013631869e-06,2.52533789759e-07,2.29435911707e-06,-8.31688987116e-07,1.90715685234e-07,1.27195441519e-06,-1.46267009269e-06,1.34037054635e-06,-1.22299564343e-07,1.79044904606e-07,-5.99479653707e-08,0.0
12,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.00496268142767,0.0173812804059,0.00852157886952,0.0138231781232,0.00161649323335,0.0207267209663,-0.0223428530289,0.0167403603733,-0.00560623292969,-0.00159799023854,-0.00305696951113,-0.0830564784053
13,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],-0.00496268577526,0.0173812101385,0.00852151411613,0.0138231769391,0.00161656255187,0.0207265857448,-0.0223427871115,0.0167402881071,-0.0056062392513,-0.00159800518014,-0.00305701884215,-0.0830564784053
14,C#[Pt] + [Pt] <=> C=[Pt] + [Pt],-0.00496272429172,0.0173811910308,0.00852156541913,0.0138231450484,0.00161658904602,0.0207265786559,-0.0223428065106,0.0167403021822,-0.0056062445817,-0.00159800306326,-0.00305701963305,-0.0830564784053
15,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],-0.00496269984796,0.0173812232734,0.00852151912564,0.0138231991362,0.00161658514607,0.0207265903591,-0.0223428143146,0.0167403256744,-0.00560622890002,-0.0015979985479,-0.00305701771337,-0.0830564784053
16,2 C=[Pt] <=> C[Pt] + C#[Pt],-0.00496270228359,0.0173811933256,0.00852153558759,0.0138231551642,0.00161657439372,0.0207265735973,-0.0223427868032,0.0167402853047,-0.00560624174477,-0.00159800476041,-0.00305701911019,-0.0830564784053
