,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],7.12261370819e-06,-0.00163740315524,-0.00162972498164,-1.47741032061e-05,0.000827301481454,-0.00247184097274,0.00164452588609,-0.00164380080117,6.98052177729e-07,-0.000447233471384,-7.36851343856e-10,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.535050728883,0.540360532154,-0.948811930052,0.954099645234,-0.322273820181,0.327594982263,-0.00533836623831,0.0681526340128,0.0628106295373,-0.00770803770198,0.0208798922815,0.160901045857
2,[H][H] + 2 [Pt] <=> 2 [Pt],-0.00017134714815,-0.00179476417261,-0.00137303891287,-0.000250353039819,0.000965548467602,-0.00258897838525,0.00162341424279,-0.0016424033746,-1.90157948203e-05,-0.000445484885627,-1.92107114318e-05,0.0
3,[H] + [Pt] <=> [Pt],0.000858575198391,-0.000936802328615,-0.00356092821044,0.00176559920128,0.000531111216153,-0.00232651369349,0.0017953929418,-0.0015666256048,0.000228739209901,-0.000444972169958,0.000103467338338,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],1.4817173865e-05,-9.26813541705e-07,3.26614424422e-05,-4.84054373329e-05,-3.9233076497e-05,2.34890929267e-05,1.57439897455e-05,-1.80410431278e-05,-2.2970562351e-06,-4.19516186899e-08,4.20891426052e-06,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],0.00309203351522,0.000203909412133,-0.00450537779576,0.00161729451307,-0.00236522049821,-0.00052292459679,0.00288821340762,-0.00247775878176,0.000410383062878,-0.000440364294745,0.000497804088755,0.0
6,[OH] + [Pt] <=> O[Pt],-0.0061165673243,-0.00845736239363,0.0129877235705,-0.0153286794697,0.00258307172069,-0.0049237840832,0.0023406519018,-0.00420371416718,-0.0018631606597,-0.000856347833468,-0.000575289386095,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],0.0672692368954,0.0473561406672,-0.116466749402,0.096563456516,-0.0419693910004,0.0220512533982,0.0199265006331,-0.00791886533411,0.0120060573462,-0.000322546837252,0.00438334940412,0.0804505229284
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],0.575169566325,0.680874654788,-0.849680284601,0.955093522631,-0.434002289463,0.539857462159,-0.106316589128,0.102468814192,-0.00395671628368,-0.0204682500194,-0.00229889446062,-0.241351568785
9,CC + 2 [Pt] <=> 2 C[Pt],0.0696489612853,0.0509482000899,-0.120162234685,0.10147092644,-0.0436724846801,0.0249668623,0.0187137951594,-0.00607756956163,0.0126350882538,0.000130896740176,0.0045970705107,0.0804505229284
10,[CH3] + [Pt] <=> C[Pt],-0.0972538320413,-0.0736304386996,0.180828628047,-0.157185510685,0.0542754505758,-0.0306622003216,-0.0236004410085,0.000808900835021,-0.0227917310777,-0.000806187614918,-0.00466209013196,0.0
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],1.43358449699e-06,-0.00164038255112,-0.00161905139571,-2.27381816052e-05,0.000830427199851,-0.00247225699311,0.00164181615916,-0.00164295423873,-1.16505387465e-06,-0.000447378715275,-1.80738385463e-07,0.0
12,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-1.31453964673e-05,-0.00165741886781,-0.00159332722985,-5.09198267023e-05,0.000839274763787,-0.00248356181898,0.00164427325521,-0.00164620611223,-1.95992516504e-06,-0.000446998655122,-2.76391407806e-07,0.0
13,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],0.318170333759,0.323964626419,-0.555087966813,0.560868487954,-0.196335320143,0.202136694813,-0.00581278722367,0.0365582163332,0.0307433040582,-0.00548821886908,0.00818630747415,0.0804505229284
14,C#[Pt] + [Pt] <=> C=[Pt] + [Pt],0.0704020782076,0.0498605207404,-0.123157593681,0.102626880653,-0.0432725274723,0.0227253932467,0.020556029339,-0.00774735107076,0.0128070857205,-0.000313544188374,0.00463811556247,0.0804505229284
15,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],7.11002555015e-06,-0.00163748531251,-0.00162961132045,-1.49573340383e-05,0.000827262092746,-0.00247187115287,0.001644595455,-0.00164388167311,6.86746674997e-07,-0.00044724356004,4.5691628061e-09,0.0
16,2 C=[Pt] <=> C[Pt] + C#[Pt],-0.00103901139835,-0.00273094869085,-0.0016038072293,-8.80853488607e-05,0.00239808222533,-0.00409004251225,0.00169191971328,-0.00163284641244,5.90456743761e-05,-0.000408339467986,-4.33626572893e-10,0.0
17,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-2.70436230089e-09,-6.10759119418e-07,-5.92630566835e-07,-1.54241958251e-08,3.08855653205e-07,-9.16910435852e-07,6.08054760793e-07,-6.08195593415e-07,-1.40845530244e-10,-1.65041559566e-07,-2.93850450554e-10,0.0
18,C~[Pt] + [H][H] <=> C=[Pt],7.21136077326e-06,-0.00163732640097,-0.00162985579124,-1.46552855144e-05,0.000827234365083,-0.00247178584962,0.00164453788035,-0.00164379531921,7.15528286814e-07,-0.000447231415113,-3.75565305855e-09,0.0
19,C~[Pt] + O[Pt] <=> C#[Pt] + O=[Pt],-1.16708894175e-05,-0.00306809802786,-0.00302906907126,-2.72651292089e-05,0.00157537296485,-0.0046318478967,0.00305642678173,-0.00305533596314,9.97434470545e-07,-0.000833296123057,-1.67466214513e-10,0.0
20,C[Pt] + C~[Pt] <=> C=[Pt] + C#[Pt],-1.17155768404e-05,-0.00306812383256,-0.00302898779464,-2.73275247968e-05,0.00157539883625,-0.00463185488452,0.00305640789765,-0.00305532828384,9.86230488582e-07,-0.000833295726797,-1.16215871466e-09,0.0
21,C=[Pt] + C~[Pt] <=> 2 C#[Pt],4.9879122135e-09,-5.4249733584e-07,-5.48750215831e-07,1.26495988092e-09,2.74642137801e-07,-8.2212740209e-07,5.47485252498e-07,-5.475322836e-07,-4.70346541366e-11,-1.5035751426e-07,-2.32504789584e-10,0.0
22,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.317226244442,0.321796260345,-0.55288815851,0.557447370353,-0.196036984955,0.200612556852,-0.00458455932894,0.0347348200348,0.0301486682674,-0.00597146911535,0.00808391506715,0.0804505229284
23,C~[Pt] + O=[Pt] <=> O=C=[Pt] + [Pt],-0.00011803544115,-0.000261292137307,0.000188251863322,-0.000331508660074,8.19266102491e-05,-0.000225183254686,0.000143256527065,-0.000101152250287,4.2104131859e-05,1.06941997536e-05,9.17224414894e-06,0.0
24,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],-0.00329445160693,-0.00353654470979,0.0072986791906,-0.00754078198713,0.00123527553003,-0.00147736364796,0.000242085127492,-0.000790568948513,-0.000548485734877,4.42069988729e-05,-6.61354800339e-05,0.0
25,O + [Pt] <=> O.[Pt],9.88837246821e-06,-0.00163447562398,-0.00163537551726,-8.96175026126e-06,0.000826019220666,-0.00247039696249,0.00164436415906,-0.00164327951967,1.0576178733e-06,-0.000447301492473,5.93094584768e-08,0.0
26,O.[Pt] + O=[Pt] <=> 2 O[Pt],0.320283701861,0.325936365453,-0.558979310393,0.564618437972,-0.197534363449,0.203193987943,-0.00567082632455,0.0367613083935,0.031088397399,-0.00550655858531,0.00835600821763,0.0804505229284
27,O[Pt] + [Pt] <=> O.[Pt] + [Pt],2.27438814705e-05,-0.00162850684588,-0.00164336206138,-7.86190551175e-06,0.000810659843995,-0.00246192433296,0.00165125110292,-0.00164846655299,2.75732960751e-06,-0.000447197548317,2.59735180235e-06,0.0
28,[H][H] + [Pt] <=> [H][H].[Pt],2.62649022965e-09,-5.02397900573e-07,-5.04128222479e-07,-8.96168843432e-10,2.55271039408e-07,-7.6029543132e-07,5.05024395142e-07,-5.05876066561e-07,-8.51684737702e-10,-1.39280368921e-07,-4.63251048643e-10,0.0
29,[C-]#[O+] + [Pt] <=> [C-]#[O+].[Pt],7.12203576376e-06,-0.00163751488253,-0.00162983028659,-1.47799440592e-05,0.000827356509745,-0.0024720071522,0.00164463703544,-0.00164391110048,6.98898564607e-07,-0.000447263718845,-6.87639543501e-10,0.0
30,C=O + 2 [Pt] <=> O=C[Pt] + [Pt],7.12696361177e-06,-0.00163746022736,-0.0016297888002,-1.47717046847e-05,0.000827327713336,-0.00247192862765,0.00164458730819,-0.0016438605324,6.99741053467e-07,-0.000447249952391,-3.79301506861e-10,0.0
31,[CH]=O + [Pt] <=> O=C[Pt],4.99732860599e-09,-5.49238790746e-07,-5.59113765009e-07,4.87763305787e-09,2.79957315224e-07,-8.34193434804e-07,5.5423612098e-07,-5.55045193825e-07,-8.09086502408e-10,-1.5320677041e-07,-4.66024116008e-10,0.0
32,CC=O + 2 [Pt] <=> C[Pt] + O=C[Pt],7.12370750439e-06,-0.00163749379172,-0.00162981516971,-1.47756424598e-05,0.000827346204432,-0.00247197742751,0.00164461761639,-0.00164389181291,6.98767733323e-07,-0.00044725921365,-6.58245029435e-10,0.0
33,O=C[Pt] + [Pt] <=> [Pt] + O=C=[Pt],7.12985886421e-06,-0.0016374669664,-0.00162980617417,-1.47639646166e-05,0.000827332263761,-0.00247194281258,0.00164459694252,-0.00164387063029,6.9927716773e-07,-0.000447253318317,-6.84501242874e-10,0.0
34,O=C[Pt] + O=[Pt] <=> O[Pt] + O=C=[Pt],0.325900726213,0.361285967462,-0.568587700461,0.603886785555,-0.201098825946,0.236528373042,-0.0355009390667,0.0574128895494,0.0218915683677,-0.00798160528647,0.00359325286414,0.0804505229284
35,C=[Pt] + O=C[Pt] <=> C[Pt] + O=C=[Pt],-1.16732844908e-05,-0.00306809415053,-0.00302905744106,-2.7270487477e-05,0.00157537061076,-0.00463183926997,0.00305642050926,-0.00305532969434,9.97431175535e-07,-0.000833293225916,-2.45504388303e-10,0.0
36,O=C[Pt] + C#[Pt] <=> C=[Pt] + O=C=[Pt],7.12190100899e-06,-0.00163750902791,-0.00162982258183,-1.47816596697e-05,0.000827352751603,-0.00247199740457,0.00164463104605,-0.00164390449071,6.99519167917e-07,-0.000447261489524,-5.20660306672e-11,0.0
37,O=C[Pt] + C~[Pt] <=> C#[Pt] + O=C=[Pt],0.070367065725,0.0485257290941,-0.124444958929,0.10261544195,-0.0425574815671,0.0207100666742,0.021856716561,-0.0090475847142,0.0128071543418,-0.000670682502094,0.00463811741287,0.0804505229284
38,O=C=O + [Pt] <=> O=C=O.[Pt],3.42044383595e-05,-0.00161543906015,-0.00177249020519,0.000122875382191,0.000859709903685,-0.0025093681486,0.00164964406277,-0.00162821045736,2.14067457281e-05,-0.00044624664736,2.19360678884e-06,0.0
39,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],-0.0417155227482,-0.0649907580347,-0.0772308332199,0.0539832714334,0.102883746962,-0.126173213361,0.0232655299491,0.00425614314971,0.0275226633131,0.00314217499842,0.0036588495164,0.0
40,O=C=O.[Pt] + [Pt] <=> O[Pt] + O=C=[Pt],0.000176266786714,2.64312141542e-05,-0.00213070753973,0.00198087489562,0.000828805367207,-0.000978642445742,0.000149835836673,0.000225227653851,0.000375063827982,2.69713939357e-05,4.20293084689e-05,0.0
