,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-0.0749038715196,-0.0844793275786,0.140354025973,-0.149935744492,0.0440400688833,-0.0536125718044,0.00956828904002,-0.0148859193031,-0.00531905459083,0.00143427841001,-0.000707171460364,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.808485424834,0.870790806302,-1.49013335944,1.55201057591,-0.487046193764,0.549553481554,-0.0628132171735,0.133693948266,0.0707967536225,-0.0124840532356,0.0192665720646,0.158227848101
2,[H][H] + 2 [Pt] <=> 2 [Pt],0.000587222841291,0.000625039001511,-0.000679871524561,0.000717687649758,-0.000543533247312,0.000581349424063,-3.78163822916e-05,3.05008519168e-05,-7.31554191293e-06,-1.31535710903e-05,8.66884480154e-06,0.0
3,[H] + [Pt] <=> [Pt],0.00219115515834,0.00701029318937,-0.00454110572167,0.00936013050287,-0.00108300788203,0.00590219931739,-0.00481924362814,0.00373119846148,-0.00108822498221,-0.000271555727866,-0.000458639171673,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],4.88177354379e-05,3.44002117456e-05,-2.82435534062e-05,1.38260267625e-05,-5.8519736875e-05,4.41022145907e-05,1.44175307306e-05,-1.28094591743e-05,1.60806970131e-06,-4.37877206086e-07,4.62694511147e-06,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],0.0122437655191,0.0187878601322,-0.0129537066287,0.0194977547768,-0.0119089843033,0.0184531008274,-0.00654489595476,0.00405950735172,-0.00248565429358,-0.000805747328538,-0.00101946506966,0.0
6,[OH] + [Pt] <=> O[Pt],0.00725346311579,0.0158969508935,-0.00274365535472,0.0113875329654,-0.00938011686974,0.0180234208171,-0.00864411477539,0.00500808902283,-0.00363645865752,-0.000642862594692,-0.00176472411062,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],0.00677667115414,0.0157857166256,-0.00369400978885,0.0127033329975,-0.00823033696697,0.0172392514682,-0.00900965602623,0.00545831562037,-0.00355183218133,-0.000639402832591,-0.00165368749989,0.0
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-0.0840131857653,-0.0901429004222,0.291878290464,-0.298020735963,-0.0140080888968,0.00788437762069,0.00612456921123,-0.0361994868282,-0.0300771346796,-0.000976778590587,-0.00261371209487,-0.237341772152
9,CC + 2 [Pt] <=> 2 C[Pt],-0.00187656199496,-0.0013757464356,0.00360976000969,-0.00310893577036,0.00105925175478,-0.000558440288542,-0.000500806161412,7.88483677818e-05,-0.000421958188514,-4.30861019446e-06,-8.61548346467e-05,0.0
10,[CH3] + [Pt] <=> C[Pt],-0.259284661839,-0.237265529406,0.494551325173,-0.472480523033,0.148341854682,-0.126347087716,-0.0219621878484,-0.0183197505446,-0.040277914975,0.00165643923997,-0.00731978410535,0.0
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],0.00979366439782,0.00111670387839,-0.0170621325711,0.00838580279554,-0.00636613135317,-0.00231112660107,0.00867781039506,-0.00443125789463,0.00424616796428,0.000852637385299,0.00190497717475,0.0791139240506
12,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.0749125757028,-0.0844863078496,0.140371663137,-0.14995165747,0.0440445606128,-0.0536153397508,0.00956656558619,-0.0148860777637,-0.00532093626388,0.00143429790463,-0.000707382177177,0.0
13,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],0.0099988005985,0.0183183149005,-0.0109237217001,0.0192431590454,-0.00956264299778,0.0178821935896,-0.00832034623679,0.00558520280623,-0.00273560813877,-0.0006315080844,-0.00142972063447,0.0
14,C#[Pt] + [Pt] <=> C=[Pt] + [Pt],0.00999886143436,0.0183183246696,-0.0109239502693,0.0192433365344,-0.00956262473699,0.0178821242685,-0.00832029517006,0.00558515616681,-0.00273560370474,-0.000631528993029,-0.00142972510938,0.0
15,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],0.00999884735842,0.0183183147339,-0.0109237499947,0.0192431404155,-0.00956269846526,0.0178822021297,-0.00832029930954,0.00558515642052,-0.00273560759074,-0.000631513343688,-0.00142971942387,0.0
16,2 C=[Pt] <=> C[Pt] + C#[Pt],0.00981379459753,0.0181272846511,-0.0109183814517,0.0192317796665,-0.00929291346368,0.0176064468249,-0.00831430600248,0.00558908028458,-0.00272569041114,-0.000625460737579,-0.00142972355639,0.0
17,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-0.0127236537464,-0.00685602379383,0.0312592153305,-0.0253904979181,0.00398298813213,0.00188412901579,-0.00586688347064,0.00223059010384,-0.00363642423293,0.00032382072157,-0.00130546597032,0.0791139240506
18,C~[Pt] + [H][H] <=> C=[Pt],-0.0127236828481,-0.00685606569679,0.0312591956888,-0.0253904910829,0.00398304021939,0.00188406412975,-0.00586687066932,0.00223058533269,-0.0036364162022,0.0003238179653,-0.00130546842538,0.0791139240506
19,C~[Pt] + O[Pt] <=> C#[Pt] + O=[Pt],-0.0753456223391,-0.0849358505184,0.140368015674,-0.149964474954,0.0446835355714,-0.0542708254006,0.00958300780243,-0.0148770264286,-0.00529544429281,0.00144866893159,-0.000707171640369,0.0
20,C[Pt] + C~[Pt] <=> C=[Pt] + C#[Pt],-0.0126837483374,-0.00518932583966,0.0328656982968,-0.0253697634704,0.00316670860592,0.00432700073506,-0.00749347204455,0.00385681031271,-0.00363695074085,0.00076240858107,-0.00130546643522,0.0791139240506
21,C=[Pt] + C~[Pt] <=> 2 C#[Pt],0.00999887247196,0.0183183920065,-0.0109238779192,0.0192433204901,-0.00956267509706,0.0178822309248,-0.00832035147592,0.00558521067698,-0.0027356055081,-0.000631513544545,-0.00142972357497,0.0
22,[C-]#[O+] + [Pt] <=> O=C=[Pt],-0.0757759172305,-0.0851525718715,0.144173163086,-0.153556226244,0.0435223784184,-0.0528960110464,0.00936955477494,-0.0151847070815,-0.00581657504602,0.00141439614425,-0.000769515181629,0.0
23,C~[Pt] + O=[Pt] <=> O=C=[Pt] + [Pt],0.00984060794511,0.0180093484127,-0.0106509882854,0.0188196625486,-0.00945846340946,0.0176272350965,-0.00816954440041,0.00547460464152,-0.00269538700914,-0.000621356606265,-0.0014237448836,0.0
24,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],-0.0141687149312,-0.0065610593761,0.0374083584587,-0.029798935162,0.00320978325019,0.00439703870523,-0.00760657780075,0.00348751618203,-0.00411932689937,0.00075839214475,-0.00138406782653,0.0791139240506
25,O + [Pt] <=> O.[Pt],-0.0127229643857,-0.0068552911783,0.0312576913071,-0.0253889306808,0.00398269236663,0.00188446805546,-0.00586692676042,0.00223076477894,-0.00363629285882,0.000323830420797,-0.00130542179176,0.0791139240506
26,O.[Pt] + O=[Pt] <=> 2 O[Pt],0.0115827389372,0.0190669487758,-0.0142907490229,0.0217747561648,-0.0103057444133,0.0177900498359,-0.00748507681545,0.00495809319588,-0.00252735473666,-0.000825327840038,-0.00127168545242,0.0
27,O[Pt] + [Pt] <=> O.[Pt] + [Pt],0.00985372713732,0.0175431755587,-0.0115471496495,0.0192364678432,-0.0090551735108,0.0167446833426,-0.00769020619335,0.00495457277899,-0.00273601443123,-0.00081119610414,-0.00142806722578,0.0
28,[H][H] + [Pt] <=> [H][H].[Pt],0.00999887125553,0.0183183798889,-0.0109238868115,0.0192433184805,-0.0095626691137,0.0178822140406,-0.00832034057354,0.00558519977335,-0.00273560550783,-0.000631515554523,-0.00142972359286,0.0
29,[C-]#[O+] + [Pt] <=> [C-]#[O+].[Pt],8.71684157569e-10,-5.20626467137e-08,-5.61394867823e-08,3.20515690988e-09,2.51905168769e-08,-7.81248401098e-08,5.29343346636e-08,-5.15789407929e-08,1.35538694039e-09,-1.34531912758e-08,3.41705490012e-10,0.0
30,C=O + 2 [Pt] <=> O=C[Pt] + [Pt],-0.000154624846382,-0.000756251087295,-0.000594913425022,-6.70830646355e-06,0.000508078577232,-0.0011097069446,0.000601625310647,-0.000603055835954,-1.43415345259e-06,-0.000173379058826,4.11290327494e-10,0.0
31,[CH]=O + [Pt] <=> O=C[Pt],-0.0749038700833,-0.0844793298809,0.140354021414,-0.149935743674,0.0440400689198,-0.0536125755785,0.00956829277597,-0.0148859222517,-0.00531905380432,0.00143427826382,-0.000707171529078,0.0
