,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-8.53380557237e-05,0.00132825016358,0.00137640863452,3.71978351797e-05,-0.000599024622404,0.00201260316765,-0.00141358701297,0.00141233842546,-1.26855214134e-06,0.000420135626638,4.50254677801e-10,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.0716516401816,-0.194887520728,0.0910582447962,-0.214318024119,0.0613647076734,-0.184587920105,0.12314764324,-0.0714023691437,0.0516573437616,0.0148172015559,0.0253327565955,0.15444015444
2,[H][H] + 2 [Pt] <=> 2 [Pt],-0.000331587550581,0.00100355453806,0.00212374881403,-0.000788582797568,-0.000618390167179,0.00195351957233,-0.00133513766149,0.00127161740457,-6.35372347605e-05,0.000426547057822,9.77387321884e-07,0.0
3,[H] + [Pt] <=> [Pt],-0.0441672966591,-0.0535944306013,0.0735864328945,-0.0830163389936,0.0285729835419,-0.0379986480363,0.00942297207008,-0.0107153295813,-0.00129336721377,0.00169687576875,-0.000129696567474,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],-0.0451425893603,-0.0544721093392,0.0757213094766,-0.0850536810161,0.0289336112175,-0.038261619659,0.00932531029243,-0.0108784106021,-0.00155411475521,0.0016973915596,-0.00024569960257,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],0.00233869807707,0.00286712890349,-0.000422616878112,0.000951057829914,-0.00335436250499,0.00388278796419,-0.000528443185099,0.000780359795283,0.000251912486426,0.000430557277172,0.00040210652204,0.0
6,[OH] + [Pt] <=> O[Pt],-0.0521966405394,-0.0615028859437,0.0929941858688,-0.102304226012,0.0305709309608,-0.0398751648734,0.00930139039101,-0.0127972570213,-0.00349705695308,0.00174045663721,-0.000827772867668,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],-0.047603534798,-0.0542289310066,0.0826913336523,-0.0893190534605,0.0290044121877,-0.0356285767171,0.00662224378646,-0.00874003357863,-0.0021183685785,0.00241425158546,-0.000418441732495,0.0
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-1.42443189796,-1.74096935133,2.50164193428,-2.82154127309,0.853431088663,-1.16818649466,0.312091916559,-0.380248556138,-0.0693433645853,0.0520980241679,-0.00306764341271,-0.3861003861
9,CC + 2 [Pt] <=> 2 C[Pt],-0.0460766233312,-0.0542538107063,0.0781419538023,-0.086321762012,0.0290796319997,-0.0372554301391,0.00817342133853,-0.00994741959451,-0.00177481130049,0.00196382179482,-0.000300016453874,0.0
10,[CH3] + [Pt] <=> C[Pt],-0.188644852291,-0.161985325528,0.333667208699,-0.306969092459,0.111772301828,-0.0851332303354,-0.0266093296325,-0.0111240441397,-0.0377304137386,0.000978333662762,-0.00809520999091,0.0
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],-1.26263136321e-05,-8.78880975649e-06,2.20883894376e-05,-1.82508852029e-05,7.61071523231e-06,-3.77321155411e-06,-3.83750339112e-06,3.52870269449e-07,-3.48463314749e-06,-1.97284477737e-07,-1.20907635692e-07,0.0
12,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-2.36250188034e-05,-2.0922632428e-05,4.2185711573e-05,-3.94833247002e-05,1.37864820026e-05,-1.1084095898e-05,-2.70238573218e-06,-2.00174425359e-06,-4.70412994001e-06,7.65879380463e-08,-8.66759553643e-07,0.0
13,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],-0.000178294082144,0.00272386650854,0.002826577658,7.56597899849e-05,-0.00122549163661,0.00412761148725,-0.0029021554163,0.00289959574026,-2.64382682684e-06,0.000862378197644,6.78113731197e-09,0.0
14,C#[Pt] + [Pt] <=> C=[Pt] + [Pt],-0.000177987884412,0.0027242149542,0.00282592398822,7.6355698707e-05,-0.00122561364851,0.00412777575181,-0.00290219767304,0.00289964475839,-2.63706808813e-06,0.000862340244595,-1.364416055e-09,0.0
15,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],-8.53882569554e-05,0.00132812051438,0.00137664809858,3.68789247827e-05,-0.000599074744459,0.00201257384083,-0.00141350756435,0.00141223211955,-1.29540681393e-06,0.000420125607651,5.92699504316e-09,0.0
16,2 C=[Pt] <=> C[Pt] + C#[Pt],-8.53306661405e-05,0.00132815321943,0.00137630443018,3.71977030815e-05,-0.000598980693043,0.002012454906,-0.00141348267944,0.00141223406439,-1.26857674753e-06,0.000420098476109,2.61078535894e-10,0.0
17,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],1.15735096812e-08,-1.57040387291e-07,-1.66081507641e-07,-2.53240483846e-09,7.03271154057e-08,-2.38941026877e-07,1.68613907174e-07,-1.68085214347e-07,5.28684799392e-10,-4.84899188023e-08,5.2983469622e-11,0.0
18,C~[Pt] + [H][H] <=> C=[Pt],-0.0451747985911,-0.0535801120685,0.0765530641125,-0.0849610138405,0.0285420023832,-0.0369459184531,0.00840151810847,-0.00994981351207,-0.00154913133898,0.00197042242863,-0.000248881918729,0.0
19,C~[Pt] + O[Pt] <=> C#[Pt] + O=[Pt],-0.0451487315052,-0.0544639180589,0.0756671132618,-0.0849851413768,0.0289717371456,-0.0382854174621,0.00931098276307,-0.0108586921066,-0.0015487203945,0.00169704138862,-0.000248879870939,0.0
20,C[Pt] + C~[Pt] <=> C=[Pt] + C#[Pt],-0.000178071868521,0.00272417804921,0.00282613937817,7.61873929629e-05,-0.00122559931922,0.00412780849898,-0.00290224474964,0.00289966577303,-2.66313201153e-06,0.00086235495578,-3.33625535892e-09,0.0
