,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-4.10620248497e-05,-5.58431046577e-05,7.81019572265e-06,-2.25912706065e-05,6.25695663229e-05,-7.7350649301e-05,1.47810737375e-05,2.15567244409e-06,1.69367465034e-05,5.25463233836e-06,1.750002121e-07,0.0
1,[Pt],3.2679474602e-07,4.56587722942e-07,-8.83012481339e-08,2.18094225856e-07,-4.81054193841e-07,6.10847179788e-07,-1.29792973165e-07,6.30697699669e-08,-6.67232019159e-08,7.40303705676e-10,2.51138660894e-08,0.0
2,O=[Pt],1.98737375619e-05,2.53941372731e-05,-2.54324763355e-05,3.09528757516e-05,-1.62783021385e-05,2.17987020461e-05,-5.52040080746e-06,4.57783070654e-06,-9.42570353194e-07,-1.63165088417e-06,-1.38767377738e-07,0.0
3,C[Pt],-2.4050815959e-08,2.92108100085e-08,7.08782716015e-08,-1.76166291148e-08,-6.23757356088e-09,5.94992092649e-08,-5.32616267664e-08,5.21948474627e-08,-1.0667866734e-09,1.75182341487e-08,-1.42499040056e-10,0.0
4,O[Pt],5.69688839386e-06,7.22617417198e-06,-8.89704229298e-06,1.0426328026e-05,-3.62700399644e-06,5.15628979006e-06,-1.52928586557e-06,1.81937246197e-06,2.90086569948e-07,-3.69620044062e-07,7.88207203424e-09,0.0
5,O.[Pt],-4.04474162672e-06,-4.84980789916e-06,6.4730028419e-06,-7.27806914289e-06,2.47412338852e-06,-3.27918966568e-06,8.05066241298e-07,-1.0755089789e-06,-2.70442748815e-07,2.98867600399e-07,-4.53756799209e-08,0.0
6,O=C=O.[Pt],4.45486460522e-07,7.18033722399e-07,-2.23828238145e-07,4.96375505907e-07,-5.88856721313e-07,8.61403979382e-07,-2.72547267493e-07,1.47372577048e-07,-1.25174699309e-07,-2.14475782623e-08,-6.97157526899e-09,0.0
7,O=C=[Pt],0.000109515352701,0.000144175769221,-0.00011628265347,0.000150943067662,-0.000105138209987,0.000139798628028,-3.46604544853e-05,1.9734686945e-05,-1.49257743815e-05,-1.07091334162e-05,-8.91112965312e-07,0.0
8,C~[Pt],-1.30338087414,-1.63712243631,1.97441804725,-2.31037032531,0.869348815796,-1.20166046975,0.329447605097,-0.366226351446,-0.0379852702936,0.0982698352899,-0.00131768678741,0.0685400959561
9,C=[Pt],6.12345594932e-08,1.8901726942e-07,-2.13943639179e-08,1.49177076596e-07,-8.70035349021e-08,2.1478624438e-07,-1.27782714681e-07,1.35642632773e-07,7.85991844807e-09,3.1127763686e-08,1.28872506763e-09,0.0
10,C#[Pt],-3.20391657953e-08,5.68952476517e-08,1.09082832092e-07,-2.01484142363e-08,-1.77932899413e-08,1.06727705975e-07,-8.89344116369e-08,9.10215423909e-08,2.08711929873e-09,3.15412728764e-08,1.54817496251e-09,0.0
11,C.[Pt],-9.06505785555e-05,-0.000116155693952,0.000136966118383,-0.000162471245588,6.06933274665e-05,-8.61984352247e-05,2.55050922761e-05,-2.64805869065e-05,-9.75501392715e-07,7.37568699797e-06,8.22354186807e-07,0.0
12,[H][H].[Pt],-1.30338107101,-1.6371229196,1.97441833216,-2.31037089882,0.869348955725,-1.20166089468,0.329447887185,-0.366226544378,-0.037985182806,0.0982698686018,-0.00131763399598,0.0685400959561
13,[C-]#[O+].[Pt],-3.80169696541e-08,1.22681961514e-07,1.56811980948e-07,3.88696492539e-09,-3.88205941373e-08,1.99519526669e-07,-1.60698933361e-07,1.59052494691e-07,-1.64644918851e-09,4.9904978703e-08,-1.72653659478e-10,0.0
14,O=C[Pt],-1.3033807998,-1.6371223817,1.97441792723,-2.31037022501,0.869348770992,-1.20166044468,0.329447624812,-0.366226358094,-0.037985257321,0.0982698287086,-0.0013176849634,0.0685400959561
