,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-1.97293848171e-05,-2.89203181131e-05,-3.23687955136e-05,2.31778669807e-05,5.09483573604e-05,-6.01392935144e-05,9.19093147831e-06,8.53306698997e-06,1.77239992658e-05,3.32849323037e-06,1.66063905912e-07,0.0
1,[Pt],3.23463475409e-07,7.57880717468e-07,1.89334933124e-07,2.45082303605e-07,-6.30749415507e-07,1.06516666037e-06,-4.34417245654e-07,3.44183572654e-07,-9.02336609812e-08,8.35122617088e-08,1.81416264246e-08,0.0
2,O=[Pt],1.77524119609e-05,2.27774644656e-05,-2.2888709326e-05,2.79137615382e-05,-1.46745707439e-05,1.96996233875e-05,-5.02505338807e-06,4.18855509258e-06,-8.36498506449e-07,-1.11680759638e-06,-8.28557189993e-08,0.0
3,C[Pt],0.535223813724,0.673245938736,-0.84309067062,0.980685584719,-0.350739693757,0.48901781784,-0.138764827414,0.151010138723,0.0120357623513,-0.0335091256538,-0.000331369888524,0.0
4,O[Pt],5.65308787038e-06,7.40086494856e-06,-9.09016089949e-06,1.0837937903e-05,-3.59347871396e-06,5.34125581848e-06,-1.74777716874e-06,2.04000859643e-06,2.92231395768e-07,-2.17208688107e-07,1.25450256926e-08,0.0
5,O.[Pt],0.535221472456,0.673243284076,-0.843086661017,0.980681265019,-0.350738352211,0.489016160927,-0.138764509069,0.15100957295,0.0120355161888,-0.0335090063687,-0.000331438689807,0.0
6,O=C=O.[Pt],4.5454350152e-07,9.23580777773e-07,-3.08796191125e-08,4.99916873394e-07,-7.08417065908e-07,1.17745432983e-06,-4.69037272183e-07,3.29371180381e-07,-1.39666084548e-07,3.84874937383e-08,-8.09114408821e-09,0.0
7,O=C=[Pt],9.95669396512e-05,0.000132720043822,-9.78035556853e-05,0.000130956660414,-0.000100623618301,0.000133776722118,-3.3153137173e-05,1.72141414222e-05,-1.59390014487e-05,-8.38289333297e-06,-9.88593747539e-07,0.0
8,C~[Pt],-1.92996627524e-07,1.52269879864e-07,5.57826191949e-07,-2.12559703533e-07,-2.56214381813e-08,3.70887949428e-07,-3.45266509165e-07,3.33628828803e-07,-1.16376703595e-08,1.20206251921e-07,-9.50524981792e-10,0.0
9,C=[Pt],-3.90173582033e-10,3.6477072824e-07,2.49069581994e-07,1.16091298572e-07,-1.48626840093e-07,5.13787740026e-07,-3.65160893036e-07,3.69829787717e-07,4.66890190369e-09,1.09975505149e-07,9.82559452244e-10,0.0
10,C#[Pt],0.535223766508,0.673246000225,-0.843090512447,0.980685535069,-0.35073971303,0.489017945926,-0.138764936637,0.15101024906,0.012035763147,-0.0335090849557,-0.000331368923408,0.0
11,C.[Pt],0.535169729051,0.673175198114,-0.843006088572,0.980584440823,-0.350703884131,0.488965295876,-0.138748006393,0.150993703716,0.0120361965699,-0.0335052582808,-0.000330394518332,0.0
12,[H][H].[Pt],-2.34391960306e-07,-4.13269882339e-08,6.2151902915e-07,-4.28454077269e-07,2.41248401599e-09,1.90652503516e-07,-1.93064972677e-07,2.43597572159e-07,5.05326124847e-08,1.37459189492e-07,3.50441894495e-08,0.0
13,[C-]#[O+].[Pt],-6.26742547531e-08,2.88595292754e-07,3.43847081361e-07,7.42245100991e-09,-1.05813880784e-07,4.57083433211e-07,-3.51269546967e-07,3.49334410912e-07,-1.93513812264e-09,1.10087528546e-07,1.38342768519e-10,0.0
14,O=C[Pt],-6.93588763702e-08,2.95906980318e-07,3.64626352852e-07,6.39484536842e-10,-1.07575273356e-07,4.72841119866e-07,-3.65265847951e-07,3.62796715673e-07,-2.46912760739e-09,1.13859134435e-07,-6.23448855103e-11,0.0
