,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.0901819107921,0.126333035378,0.288779099747,0.0149085662492,0.635258498627
1,0.7,0.0991026326091,0.165908756849,0.296405990203,0.0112759170192,0.641868601239
2,0.8,0.10872956939,0.211704061239,0.302423419259,0.00856844969477,0.646897893465
3,0.9,0.119316641269,0.264775906295,0.307318899039,0.00651877309605,0.650823553992
4,1.0,0.131263565876,0.326860043935,0.31141342718,0.00494669128158,0.65396153162
5,1.1,0.145263077834,0.400990489347,0.314934202477,0.0037279121285,0.656531774349
6,1.2,0.162717762344,0.493218553869,0.31806296353,0.00278054793621,0.65869453421
7,1.3,0.187429448971,0.619389945236,0.320996628123,0.00209995152934,0.660546814227
8,1.4,0.247132550848,0.884877370027,0.324376580979,0.00506737780445,0.659043303017
9,1.6,0.31755123922,0.999999999676,0.327842550328,0.191347771273,0.473871942935
10,1.8,0.302267915287,0.999999999997,0.328791676834,0.225054456178,0.440415308855
11,2.0,0.286519379994,1.0,0.329408807505,0.246927939,0.418705745084
12,2.2,0.272119679775,1.0,0.329858160639,0.263597528572,0.402155219686
13,2.4,0.259226049467,1.0,0.330204240466,0.277231413086,0.388612451897
14,2.6,0.247718778103,1.0,0.330480789786,0.288877939668,0.37703829904
