,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.0101372766029,0.0230958006683,0.0544869818309,3.52485294295e-06,0.666425168194
1,0.7,0.00945504081931,0.025085677559,0.0539682768209,3.84245093606e-06,0.666419029567
2,0.8,0.00888433453576,0.0268855056491,0.0537873221592,4.14065712535e-06,0.66641431092
3,0.9,0.0083972444815,0.0285286024856,0.0538389742759,4.42147154426e-06,0.666410683666
4,1.0,0.00797501048356,0.0300403104252,0.0540562454184,4.68665745318e-06,0.666407909556
5,1.1,0.00760442444086,0.0314404197729,0.0543943452776,4.93777487147e-06,0.666405810891
6,1.2,0.00727584172896,0.032744708116,0.0548221569687,5.17620395667e-06,0.666404252247
7,1.3,0.00698200967072,0.0339659650178,0.0553173864936,5.40316508449e-06,0.666403128654
8,1.4,0.00671734115393,0.0351147026018,0.0558636495781,5.61973615525e-06,0.666402357633
9,1.6,0.00625880783985,0.0372281870923,0.0570629930309,6.02541087413e-06,0.666401623992
10,1.8,0.00587442520306,0.0391399076484,0.0583521476344,6.39961192947e-06,0.666401665517
11,2.0,0.00554684831825,0.0408896785984,0.0596894407175,6.74736123121e-06,0.666402226813
12,2.2,0.00526390534105,0.0425072431785,0.0610482841807,7.07264127547e-06,0.666403134729
13,2.4,0.00501675775954,0.0440153129879,0.0624112310013,7.37863838993e-06,0.666404269756
14,2.6,0.00479880813901,0.0454315522704,0.0637666254912,7.66792769503e-06,0.666405548283
