,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-2.93071165393e-06,-2.43115446715e-06,-3.82853866508e-06,-3.32898148028e-06,5.372444382e-07,1.03680163282e-06,4.99557203068e-07,-2.17306918801e-06,-1.67351199805e-06,7.66574035803e-12,7.66574035803e-12,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.520541323828,-1.01653744916,-0.744663609921,-1.23954228059,0.34515578756,-0.15515662999,-0.498591500131,7.96426638649e-06,-0.498583575574,-4.55209365123e-08,-4.55209365123e-08,0.0
2,[H][H] + 2 [Pt] <=> 2 [Pt],0.000333885723536,0.000327990860414,5.55583119629e-06,-3.39012574835e-07,0.00160209623629,0.00159620129841,-5.89484343131e-06,5.52466607318e-06,-3.70177682673e-07,6.86993256662e-12,6.86993256662e-12,0.0
3,[H] + [Pt] <=> [Pt],3.2691898506e-05,2.6797053136e-05,5.44260130824e-06,-4.52242440407e-07,0.00013794532193,0.000132050470366,-5.89484343131e-06,5.79848932424e-06,-9.63544524709e-08,7.25971597466e-12,7.25971597466e-12,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],-7.90349797061e-06,-3.15765948295e-06,-8.78400801554e-06,-4.03816955497e-06,-4.50243063415e-06,2.4340802883e-07,4.74583886474e-06,-6.46276401948e-06,-1.71692544587e-06,-5.13539640087e-11,-5.13539640087e-11,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],-5.91140379174e-07,-2.13978962858e-06,-1.36762474896e-06,-2.9162739795e-06,2.4081163673e-06,8.59467079758e-07,-1.54864924602e-06,3.38595774975e-07,-1.21005347271e-06,6.02377775168e-11,6.02377775168e-11,0.0
6,[OH] + [Pt] <=> O[Pt],-3.2286079286e-06,-3.82808831264e-06,-4.82506982227e-06,-5.42455019137e-06,2.93790265761e-06,2.33842222746e-06,-5.99480403224e-07,-1.81390556227e-06,-2.41338595199e-06,5.16463015647e-12,5.16463015647e-12,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],3.00535598373e-06,3.0771277431e-07,2.75515983647e-06,5.75166451517e-08,3.97176620799e-06,1.27412298754e-06,-2.69764311412e-06,2.50298137662e-06,-1.94661801098e-07,2.70574649078e-11,2.70574649078e-11,0.0
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],0.00244190844365,0.0120112127916,0.00478400452485,0.0143535329896,-0.00660469663715,0.00296374203477,0.00956907068001,5.54066754262e-07,0.00956962479979,8.36377747792e-10,8.36377747792e-10,0.0
9,CC + 2 [Pt] <=> 2 C[Pt],7.63972282945e-06,2.74400409546e-06,3.56376180268e-06,-1.33195669474e-06,2.33835729536e-05,1.8487853469e-05,-4.89571834863e-06,4.18393996189e-06,-7.11778592205e-07,1.28628524652e-11,1.28628524652e-11,0.0
10,[CH3] + [Pt] <=> C[Pt],-0.535428364645,0.454210992468,-0.498698892723,0.491305910401,-0.677300011145,0.310927770341,0.994966690995,9.66831783763e-06,0.994976455509,9.08144831289e-08,9.08144831289e-08,0.0
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],-3.80096251604e-06,7.38923280716e-06,-2.26330729094e-06,8.92688823125e-06,-9.74032587791e-06,1.44986879338e-06,1.11901957609e-05,-7.84386998868e-06,3.3463249093e-06,8.62395790278e-12,8.62395790278e-12,0.0
12,[H][H] + [Pt] <=> [H][H].[Pt],-5.29432000669e-06,4.6969251173e-06,-8.81926161817e-06,1.17198315217e-06,8.32115669931e-06,1.8312403178e-05,9.99124565294e-06,-9.71644212844e-06,2.7480256118e-07,-4.56858636168e-11,-4.56858636168e-11,0.0
13,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],2.14752669498e-06,1.86830420934e-05,5.47892921099e-06,2.20144451663e-05,-1.07203839139e-05,5.81512935736e-06,1.65355150508e-05,-1.5927644901e-06,1.49427503145e-05,-2.55308132263e-11,-2.55308132263e-11,0.0
14,O + [Pt] <=> O.[Pt],0.000111806238406,0.00055971451599,0.000220994494451,0.000668903261121,-0.000309945473621,0.000137960914917,0.000447907776803,-1.22814109317e-06,0.000446679630218,3.46257594138e-11,3.46257594138e-11,0.0
15,O.[Pt] + O=[Pt] <=> 2 O[Pt],0.126482218296,0.622898107322,0.247660799792,0.744677478657,-0.341583451529,0.152511820308,0.495788804348,1.22666188232e-05,0.495801131783,4.53204903947e-08,4.53204903947e-08,0.0
16,O[Pt] + [Pt] <=> O.[Pt] + [Pt],1.38840204774e-06,-1.25928486934e-06,7.95099592794e-07,-1.85258728085e-06,3.68009837007e-06,1.03241140164e-06,-2.64768687423e-06,1.89181280105e-06,-7.55874114423e-07,7.30843890066e-12,7.30843890066e-12,0.0
17,CC + [Pt] <=> CC.[Pt],-6.33820784914e-06,-4.93331753475e-07,-6.58816124167e-06,-7.43285138517e-07,-5.37273524478e-06,4.72140926799e-07,5.84487647103e-06,-6.34372342174e-06,-4.98847317016e-07,-4.52635982581e-11,-4.52635982581e-11,0.0
