,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-0.00334637963385,-0.00228248554728,0.00366070585658,0.00472467449362,-0.00334637963385,-0.00228248554731,0.00106392968969,0.000633122237696,0.00169705866336,4.56062840032e-10,4.56062840032e-10,0.0
1,[Pt],0.00184666098977,0.00125788252134,9.20406342179e-05,-0.000496727503578,0.00184666098977,0.00125788252134,-0.000588767595881,-0.000352963980901,-0.000941729498643,-2.29533710273e-10,-2.29533710273e-10,0.0
2,O=[Pt],0.00163028270143,0.00111005024663,-0.0028586762986,-0.00337888540077,0.00163028270143,0.00111005024663,-0.00052022397368,-0.000309839741745,-0.000830062103561,-1.84481243543e-10,-1.84481243543e-10,0.0
3,C[Pt],-4.60010865945e-07,-8.57998088784e-07,2.41207752263e-06,2.01409028922e-06,-4.60010865945e-07,-8.57998088784e-07,-3.97987227139e-07,2.06986763635e-07,-1.91000459647e-07,2.8113129023e-11,2.8113129023e-11,0.0
4,O[Pt],0.000441737131441,0.000299298441129,-0.00123980678691,-0.00138224308206,0.000441737131441,0.000299298441141,-0.000142438061107,-8.47661381047e-05,-0.000227204078472,-7.70147070058e-11,-7.70147070058e-11,0.0
5,O.[Pt],-0.00022136217351,-0.000150342285772,-9.22336278756e-05,-2.12136484314e-05,-0.00022136217351,-0.000150342285784,7.10200449504e-05,4.20183057929e-05,0.000113038380581,1.51365893989e-11,1.51365893989e-11,0.0
6,O=C=O.[Pt],-7.33348233944e-08,-7.80873876563e-07,0.00143108568589,0.00143037813671,-7.33348233944e-08,-7.80873900441e-07,-7.07539059993e-07,5.30924367555e-07,-1.76614699627e-07,9.98820008616e-12,9.98820008616e-12,0.0
7,O=C=[Pt],-3.01815855496e-06,-8.07066021514e-07,-3.50852367117e-07,1.86024022007e-06,-3.01815855496e-06,-8.07066033453e-07,2.21109259612e-06,-2.36895302656e-06,-1.57860476019e-07,1.38535523146e-11,1.38535523146e-11,0.0
8,C~[Pt],-1.31468564921e-06,-8.72460727626e-07,-0.00142695188392,-0.00142650966531,-1.31468564921e-06,-8.72460739565e-07,4.42224927593e-07,-6.58496832412e-07,-2.16271903915e-07,2.39067163038e-11,2.39067163038e-11,0.0
9,C=[Pt],1.18206725061e-06,-7.63679203375e-07,3.709213015e-06,1.7634665228e-06,1.18206725061e-06,-7.63679215314e-07,-1.9457464371e-06,1.76934495271e-06,-1.76401507066e-07,6.3827034697e-12,6.3827034697e-12,0.0
10,C#[Pt],-2.86084715863e-06,-7.82419700859e-07,-2.87112381115e-07,1.79131513097e-06,-2.86084715863e-06,-7.82419700859e-07,2.07842751184e-06,-2.2920652645e-06,-2.13637806286e-07,2.999708221e-11,2.999708221e-11,0.0
11,C.[Pt],-0.00035996048883,-0.000239412583056,0.00044573660489,0.000566285481909,-0.00035996048883,-0.000239412583067,0.000120548339699,6.71722475044e-05,0.000187720668191,5.78178736695e-11,5.78178736695e-11,0.0
12,[H][H].[Pt],8.19554739869e-07,-6.83974796852e-07,-5.20090610273e-05,-5.3512589764e-05,8.19554739869e-07,-6.83974796852e-07,-1.50352951997e-06,1.33117234561e-06,-1.72357189659e-07,6.96737859669e-12,6.96737859669e-12,0.0
13,CC.[Pt],-1.77820494052e-06,-7.16876354352e-07,5.69773882666e-07,1.63110249273e-06,-1.77820494052e-06,-7.16876342413e-07,1.06132860853e-06,-1.2625311302e-06,-2.01202539875e-07,2.82592978048e-11,2.82592978048e-11,0.0
