,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],2.8193848314e-08,9.83892916355e-09,-2.81045754293e-08,9.74966576154e-09,-2.82831211977e-08,9.92820686506e-09,1.83549223294e-08,-1.85135418621e-08,-1.58626025478e-10,-1.87500681002e-10,-2.64644746377e-10,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],4.9455641438e-08,-0.796166768672,-5.3090312204e-08,-0.796166765008,-4.58209818134e-08,-0.796166772335,0.796166818521,0.931666107006,1.73525054193,5.92984833449e-06,5.9297905008e-06,0.0
2,[H][H] + 2 [Pt] <=> 2 [Pt],2.20769855126e-08,-2.73229182915e-06,-2.18745031482e-08,-2.73249430981e-06,-2.22794900793e-08,-2.73208931988e-06,2.75436881483e-06,-3.36010603473e-07,2.41835819531e-06,2.53065016143e-10,1.70593950042e-10,0.0
3,[H] + [Pt] <=> [Pt],5.57776068486e-09,3.27816534059e-09,-5.5351392513e-09,3.2355499952e-09,-5.62039322019e-09,3.32079498598e-09,2.29959925837e-09,-8.9244371847e-10,1.40714982111e-09,3.85492954894e-10,3.02177364289e-10,157.428714357
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],1.33392857321e-08,4.5161632266e-07,-1.33367989046e-08,4.51613822524e-07,-1.33417836618e-08,4.51618808496e-07,-4.38277025517e-07,-4.50371678617e-06,-4.94199378841e-06,2.60417251594e-09,2.52264341948e-09,18.2091045523
5,O + 2 [Pt] <=> O[Pt] + [Pt],3.96048542157e-08,-4.7218823128e-09,-3.94111538106e-08,-4.91558203421e-09,-3.97985768231e-08,-4.52816829304e-09,4.43267398729e-08,9.52570604641e-08,1.39583797388e-07,6.20709270437e-10,5.48421220966e-10,1.6008004002
6,[OH] + [Pt] <=> O[Pt],3.62908494652e-08,-7.56366919736e-09,-3.623071998e-08,-7.62380266178e-09,-3.63509900519e-08,-7.5035357336e-09,4.38545244885e-08,-2.62299554839e-08,1.76245621139e-08,-9.79794593689e-10,-1.02869581071e-09,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],2.40507622843e-08,9.06945587466e-08,-2.38972296658e-08,9.05410295265e-08,-2.42042949011e-08,9.08481022655e-08,-6.66437896685e-08,-2.15503354611e-07,-2.82147148273e-07,1.095932954e-09,1.01368925989e-09,11.855927964
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-7.73091619732e-09,0.58245057919,1.04377622139e-08,0.582450576499,5.02405910784e-09,0.582450581881,-0.582450586876,-1.17968529334,-1.7552647963,-4.3367943296e-06,-4.33683243065e-06,0.850425212606
9,CC + 2 [Pt] <=> 2 C[Pt],5.77324432147e-08,-2.01215586173e-08,-6.00580388989e-08,-1.77959611376e-08,-5.5406858658e-08,-2.24471417714e-08,7.78540035675e-08,-1.96294395466e-08,5.82245531064e-08,5.87545442754e-10,5.68121379135e-10,0.0
10,[CH3] + [Pt] <=> C[Pt],4.52837562219e-08,-2.35981571041e-08,-4.83363703153e-08,-2.0545538688e-08,-4.22311532638e-08,-2.66507611867e-08,6.88819255635e-08,-1.12305068135e-08,5.7651413858e-08,4.64829535812e-10,3.88676162644e-10,4.75237618809
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],3.75225198326e-08,-6.33199940674e-09,-3.75124947214e-08,-6.34202406166e-09,-3.7532556046e-08,-6.32197475192e-09,4.38545244885e-08,-2.4774767273e-08,1.9079750435e-08,5.13811957111e-10,4.32721363759e-10,1.00050025013
12,C=[Pt] + [Pt] <=> C[Pt] + [Pt],2.81916056634e-08,1.78643458283e-08,-2.8033776504e-08,1.77065260768e-08,-2.83494348211e-08,1.80221798785e-08,1.03272607939e-08,-5.71296666333e-08,-4.68024188194e-08,4.52567689631e-10,3.69560675287e-10,0.0
13,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],3.27503370047e-08,-2.13209808766e-09,-3.25822716132e-08,-2.30015707488e-09,-3.29184023943e-08,-1.96403910226e-09,3.48824464845e-08,-2.55340442282e-08,9.34840167464e-09,8.8985273389e-10,8.18636580906e-10,0.0
14,C#[Pt] + [Pt] <=> C=[Pt] + [Pt],2.62150311296e-08,-1.05562687051e-08,-2.59995258709e-08,-1.07717623552e-08,-2.6430536386e-08,-1.03407464565e-08,3.67713080223e-08,-1.16557348399e-08,2.5115563494e-08,5.46748412812e-10,4.63725157612e-10,21.9109554777
15,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],1.58211449878e-08,-2.5337693337e-09,-1.57606823249e-08,-2.59421738096e-09,-1.58816187523e-08,-2.47329268619e-09,1.83549223294e-08,-4.08851464597e-09,1.42664093875e-08,5.18326915042e-10,4.3480019331e-10,187.443721861
16,2 C=[Pt] <=> C[Pt] + C#[Pt],1.87408651186e-08,-7.64169249266e-09,-1.87192158701e-08,-7.66334342657e-09,-1.87625254691e-08,-7.620041559e-09,2.63825695645e-08,-3.10427436421e-09,2.32782941235e-08,1.00064785262e-09,9.20434265489e-10,0.0
17,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],3.10497639251e-08,-1.28047582152e-08,-3.10044780941e-08,-1.28500478331e-08,-3.1095060858e-08,-1.27594542972e-08,4.38545244885e-08,-1.86195401358e-08,2.5234988124e-08,1.27820407942e-09,1.19894870278e-09,0.0
18,C~[Pt] + [H][H] <=> C=[Pt],-7.57616220412e-10,-0.053500293339,3.75077762733e-09,-0.0535002963337,-2.23554515411e-09,-0.0535002903442,0.0535002925809,-0.0078713112617,0.0456247701447,3.99560686802e-07,3.9947772851e-07,232.066033017
19,C~[Pt] + O[Pt] <=> C#[Pt] + O=[Pt],2.56634612081e-08,-2.13574470428e-09,-2.5637959523e-08,-2.16124243144e-09,-2.56889739951e-08,-2.11023267695e-09,2.77992157178e-08,-1.3759838308e-08,1.40393664992e-08,2.79358961794e-10,1.96173298035e-10,177.938969485
