,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],2.02907331497e-06,-2.51011260425e-07,0.0706420956952,-0.0706443773905,-2.02907331497e-06,-2.51011238661e-07,2.28008460936e-06,-2.02484291024e-06,2.55241642099e-07,-2.28348114752e-11,-2.28348114752e-11,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],9.85972840377e-06,-4.45959911782e-07,-0.0330064241189,0.0329961218311,-9.85972840377e-06,-4.45959890017e-07,1.03056893225e-05,-1.00140355463e-05,2.91652734253e-07,-1.15960564675e-11,-1.15960564675e-11,0.0
2,[H][H] + 2 [Pt] <=> 2 [Pt],0.000969252027455,0.000937286635248,-0.0139741470184,0.0139421857833,-0.000969252027455,0.00093728663527,3.19657020283e-05,0.000155209178312,0.000187174929952,7.03721466016e-11,7.03721466016e-11,0.0
3,[H] + [Pt] <=> [Pt],8.14625062548e-06,-2.89836919854e-07,0.0437846481899,-0.0437930879718,-8.14625062548e-06,-2.89836898089e-07,8.43608822124e-06,-8.13407439633e-06,3.02013126385e-07,-1.38210701034e-11,-1.38210701034e-11,0.0
4,C + 2 [Pt] <=> C[Pt] + [Pt],0.00176027502361,-0.0013993864945,0.0390595686221,-0.0422205199318,-0.00176027502361,-0.00139938649447,0.00315971713782,0.000283084333553,0.00344281041603,4.36784793608e-10,4.36784793608e-10,0.0
5,CC + 2 [Pt] <=> 2 C[Pt],5.09121702317e-06,-1.42966973675e-06,0.0469060590559,-0.0469125830016,-5.09121702317e-06,-1.42966973675e-06,6.52088709428e-06,-6.04612848478e-06,4.74758209401e-07,-2.45563548723e-11,-2.45563548723e-11,0.0
6,[CH3] + [Pt] <=> C[Pt],0.023569139282,-0.0315211737698,-0.0584830661444,0.00341199181864,-0.023569139282,-0.0315211737698,0.0551033004254,0.00384026538928,0.0589456819277,7.11634069253e-09,7.11634069253e-09,0.0
7,[H][H] + [Pt] <=> [H][H].[Pt],4.51049768499e-06,1.78412067264e-07,0.0947119955184,-0.0947163317072,-4.51049768499e-06,1.78412089028e-07,4.33208581332e-06,-4.22658254522e-06,1.05503081969e-07,-2.62129343676e-11,-2.62129343676e-11,0.0
8,CC + [Pt] <=> CC.[Pt],1.10291032952e-05,-5.53385504935e-07,0.0571787109758,-0.0571903000886,-1.10291032952e-05,-5.53385483171e-07,1.15824900657e-05,-1.12477717482e-05,3.34717003153e-07,1.60785656902e-12,1.60785656902e-12,0.0
9,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],0.00177846449632,0.00121850604322,0.065678706687,-0.0662390428789,-0.00177846449632,0.00121850604324,0.00055996841194,0.00028946547842,0.000849435511274,2.61999415873e-10,2.61999415873e-10,0.0
