,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],0.00164086173842,0.00164077786079,0.00164020858031,0.00164012470269,0.00701496900832,0.00701488512622,-8.38762354441e-08,-1.82060532781e-06,-1.90448156431e-06,1.08229858278e-10,1.07791351949e-10,0.0142877553936
1,[Pt],-0.000218827747102,-0.000214957961334,-0.000219706745468,-0.000215836959724,0.00701346638994,0.0070173364556,3.86979424601e-06,-4.62989324609e-06,-7.60099180091e-07,2.93474420631e-11,2.89089357345e-11,0.0142877553936
2,O=[Pt],0.00125171293781,0.00197709461309,0.00125105033634,0.0019764320068,0.00670351913461,0.00742894035581,0.000725372595697,-1.57540424544e-05,0.000709618438954,1.4115031487e-10,1.40711808542e-10,0.0142877553936
3,C[Pt],-1.37239261514e-05,-1.80259216254e-07,-1.4571158795e-05,-1.02749195924e-06,0.00695720559715,0.00697075020824,1.35436687989e-05,-1.39421726022e-05,-3.98505697654e-07,-6.64255882889e-12,-7.08106515744e-12,0.0142877553936
4,O[Pt],-0.00121998460799,-0.00121493718625,-0.00122098686153,-0.00121593943985,0.00702643848804,0.00703148632603,5.04748332017e-06,-5.95185808153e-06,-9.04375057415e-07,1.91968326057e-11,1.87583262772e-11,0.0142877553936
5,O.[Pt],-6.13288107891e-05,-0.000764660876444,-6.224057302e-05,-0.00076557263225,0.00744054253002,0.00673715770129,-0.000703332496995,-8.13565565291e-06,-0.000711468095437,-4.28761743478e-11,-4.33146806764e-11,0.0142877553936
6,O=C=O.[Pt],2.21660820325e-06,-1.14797339108e-06,1.35581414168e-06,-2.00876743228e-06,0.00708472788519,0.0070813630653,-3.36458151952e-06,2.16399205177e-06,-1.20058954032e-06,3.72892789025e-11,3.68507725739e-11,0.0142877553936
7,O=C=[Pt],-1.04263533685e-05,-7.92702759031e-08,-1.1293939927e-05,-9.4685692655e-07,0.00712797280864,0.00713832063036,1.03470841751e-05,-1.06091550897e-05,-2.62072009206e-07,2.59368372854e-11,2.54983309569e-11,0.0142877553936
8,C~[Pt],-5.36978972473e-06,4.34779112399e-07,-6.21641480812e-06,-4.11846019462e-07,0.00696056085237,0.00696636582556,5.80456915659e-06,-5.68426007408e-06,1.20308750713e-07,4.50849469657e-11,4.46464406372e-11,0.0142877553936
9,C=[Pt],-0.0014312681549,-0.00142958552162,-0.00143230118691,-0.00143061855364,0.00706839646517,0.0070700792415,1.68265737579e-06,-2.90644350021e-06,-1.22378617075e-06,3.80201227834e-11,3.75816164549e-11,0.0142877553936
10,C#[Pt],-5.03092682481e-06,-1.24525342634e-06,-5.89159331888e-06,-2.10591994468e-06,0.00707643070954,0.00708021665103,3.78567358571e-06,-5.04078230606e-06,-1.25510890744e-06,2.73985250473e-11,2.69600187187e-11,0.0142877553936
11,C.[Pt],-4.28061139586e-06,-4.10817325762e-07,-5.14572617366e-06,-1.2759321444e-06,0.00711378105524,0.00711765112478,3.86979424601e-06,-4.38594499773e-06,-5.1615092865e-07,1.24081050007e-11,1.19695986721e-11,0.0142877553936
12,[H][H].[Pt],-5.246239306e-06,-1.54468656381e-06,-6.10172948124e-06,-2.40017678317e-06,0.00703362528796,0.00703732710126,3.70155294667e-06,-5.21040119994e-06,-1.50884844875e-06,5.83700646235e-11,5.7931558295e-11,0.0142877553936
13,[C-]#[O+].[Pt],-1.58766459789e-05,-1.07116979362e-06,-1.67310039226e-05,-1.92552787439e-06,0.00701367897824,0.00702848549519,1.48054785333e-05,-1.58950351908e-05,-1.08955902497e-06,2.73498021219e-11,2.69112957933e-11,0.0142877553936
14,CC.[Pt],-4.45486263332e-06,5.92620448606e-07,-5.31477989776e-06,-2.67296862783e-07,0.00707084226693,0.00707589010716,5.04748332017e-06,-4.79769395265e-06,2.49789110942e-07,1.85959165259e-11,1.81574101973e-11,0.0142877553936
15,CO.[Pt],-5.03118213299e-06,-1.32962938954e-06,-5.90248320682e-06,-2.20093049833e-06,0.00716393055101,0.00716763236913,3.70155294667e-06,-5.04141004214e-06,-1.33985727754e-06,5.80777270711e-11,5.76392207426e-11,0.0142877553936
16,C=C.[Pt],-1.34298793693e-05,-2.40983150679e-06,-1.4282045901e-05,-3.26199811662e-06,0.00699809507044,0.00700911589099,1.10200493512e-05,-1.32402037908e-05,-2.22015590303e-06,3.90108222665e-11,3.85723159379e-11,0.0142877553936
17,[CH]C.[Pt],-7.01078417378e-06,-1.20621543779e-06,-7.86912509917e-06,-2.06455641174e-06,0.00705531642884,0.00706112140754,5.80456915659e-06,-6.9950760543e-06,-1.19050731541e-06,4.33634036018e-12,3.89783403162e-12,0.0142877553936
18,C#C.[Pt],-8.09363173642e-06,-9.43132795368e-07,-8.9576849845e-06,-1.80718610463e-06,0.00710123387281,0.00710838488012,7.15049953009e-06,-8.17212539136e-06,-1.02162644901e-06,1.42270942154e-11,1.37885878869e-11,0.0142877553936
