,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.933978542809,0.980548943995,0.262573568445,0.481276715121,0.185388887795
1,0.7,0.948458291776,0.997908249567,0.284933458345,0.540395149041,0.126270781672
2,0.8,0.952501921717,0.999921556235,0.303042781484,0.585920755391,0.08074518699
3,0.9,0.945261802392,0.999998880856,0.316060115437,0.617218757342,0.049447385971
4,1.0,0.923366510644,0.999999989819,0.324635822727,0.635907431901,0.0307585707536
5,1.1,0.886001062489,0.999999999832,0.329283024735,0.644040451934,0.0226257146162
6,1.2,0.842248949764,0.99999999999,0.331262390349,0.646687728866,0.0199781670869
7,1.3,0.800356100104,0.999999999998,0.332075284179,0.64768916992,0.0189773293218
8,1.4,0.762808309637,0.999999999999,0.332471346921,0.648395293827,0.0182705759436
9,1.6,0.699640199001,1.0,0.332835801901,0.649740680673,0.0169252195363
10,1.8,0.64861868103,1.0,0.333000573881,0.651067124733,0.0155990646522
11,2.0,0.606270039388,1.0,0.333092552833,0.652296978839,0.0143686527539
12,2.2,0.570290422812,1.0,0.333147190571,0.653370713658,0.0132959521516
13,2.4,0.539257189721,1.0,0.333184647228,0.654337827709,0.0123289083027
14,2.6,0.512059482194,0.999999999999,0.333212511057,0.655196942949,0.0114683005529
