,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061092568,2.08866810685e-20,6.27095994839e-20,2.75662294752e-11,6.51406134848e-30,700.000000275,700.000000275,21.27
1,0.7,0.0476422387957,0.0476422387324,2.53087123885e-20,7.08092028732e-20,3.16362269656e-11,8.45902770129e-30,700.000000306,700.000000306,54.49
2,0.800000000001,0.0527365757071,0.0527365756359,2.9895833888e-20,7.83998391689e-20,3.55845312859e-11,1.06012107084e-29,700.000000336,700.000000336,21.1
3,0.900000000002,0.0575203724875,0.0575203724087,3.46313365994e-20,8.55356354614e-20,3.94193318778e-11,1.29296718536e-29,700.000000363,700.000000363,58.89
4,0.999999999997,0.0620211841062,0.0620211840199,3.9501805749e-20,9.22612804022e-20,4.31480824298e-11,1.54349501786e-29,700.000000388,700.000000388,20.91
5,1.1,0.0662633991613,0.0662633990678,4.44960889267e-20,9.85928980598e-20,4.67774881204e-11,1.81086891472e-29,700.000000412,700.000000412,47.62
6,1.2,0.0702686819927,0.0702686818921,4.96048700584e-20,1.04593645377e-19,5.03136637944e-11,2.09451489633e-29,700.000000434,700.000000434,20.11
7,1.3,0.0740563427297,0.0740563426221,5.48201431079e-20,1.10257665259e-19,5.37621405457e-11,2.39326644253e-29,700.000000455,700.000000456,27.64
8,1.4,0.0776436486167,0.0776436485024,6.01351659329e-20,1.1564282237e-19,5.71280414456e-11,2.70704249166e-29,700.000000476,700.000000476,44.13
9,1.6,0.0842775898859,0.0842775897587,7.10408213859e-20,1.25618742362e-19,6.36300916692e-11,3.37699104119e-29,700.000000514,700.000000514,32.19
10,1.8,0.0902768488471,0.0902768487074,8.22820793145e-20,1.34654347485e-19,6.98526077952e-11,4.10250287886e-29,700.000000549,700.000000549,20.33
11,2.0,0.0957283493814,0.0957283492298,9.38274315003e-20,1.42893477671e-19,7.58234325376e-11,4.8740916888e-29,700.000000581,700.000000581,20.09
12,2.19999999999,0.100703835316,0.100703835153,1.05651055953e-19,1.50450824088e-19,8.15663223904e-11,5.69530199991e-29,700.000000611,700.000000611,20.18
13,2.40000000001,0.105263045535,0.105263045361,1.17731904463e-19,1.5288046395e-19,8.71018909768e-11,6.56168106379e-29,700.00000064,700.00000064,36.79
14,2.6,0.109456124149,0.109456123964,1.30051866946e-19,1.6388011503e-19,9.2447908192e-11,7.47113933734e-29,700.000000666,700.000000667,23.11
