,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.00465323431327,0.00513805561393,0.0409550082166,0.664097820369,0.00194034028578
1,0.7,0.00465594521295,0.00562903903246,0.0662217288302,0.664215217574,0.00183582112763
2,0.8,0.00467358665078,0.0061064145616,0.0861492183007,0.664304231458,0.00175964143554
3,0.9,0.00467951373642,0.0065372751763,0.102907185024,0.66438027287,0.00169625120659
4,1.0,0.00468228384406,0.00693855762055,0.117094031164,0.66444803218,0.00164059225954
5,1.1,0.00468221304094,0.00731413379264,0.129297364068,0.664509867752,0.00159024245399
6,1.2,0.00468038937048,0.00766869085681,0.139915158751,0.664567450368,0.00154389745251
7,1.3,0.00467223479268,0.00799522552749,0.14935913185,0.664621338274,0.00150076419121
8,1.4,0.00467150875616,0.00832320568515,0.157565180606,0.664672177822,0.00146034555443
9,1.6,0.00465277715245,0.00890847010905,0.171790171485,0.664765703693,0.00138626013623
10,1.8,0.00463471330656,0.00945626802287,0.183410869715,0.664850236804,0.00131965464233
11,2.0,0.00461887366771,0.00997854926483,0.193081851116,0.66492751341,0.00125923407577
12,2.2,0.00459144289903,0.0104457088393,0.201482745812,0.664997393184,0.00120417667944
13,2.4,0.00456333629439,0.0108876344648,0.208741926875,0.665061776019,0.00115372378652
14,2.6,0.00453195093222,0.011300129289,0.215126456142,0.665120481175,0.00110767189361
