,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422047068072,9.74753860233e-07,2.80109960796e-06,1.5000521941e-12,4.25145318873e-07,700.0245513,700.0245513,63.68
1,0.7,0.0476422387957,0.0476406982178,1.09259734967e-06,3.07456044469e-06,1.46770968089e-12,4.43584650533e-07,700.025172625,700.025172625,66.39
2,0.800000000001,0.0527365757071,0.052734914303,1.19615157854e-06,3.31269318759e-06,1.44095098245e-12,4.5851014272e-07,700.025586067,700.025586067,20.43
3,0.900000000002,0.0575203724875,0.0575186049571,1.28730525739e-06,3.52061149397e-06,1.41783927751e-12,4.70593202845e-07,700.025842619,700.025842619,23.0
4,0.999999999997,0.0620211841062,0.062019323022,1.36771637602e-06,3.70262476532e-06,1.39722734599e-12,4.80339669361e-07,700.025979237,700.025979237,21.16
5,1.1,0.0662633991613,0.0662614553183,1.43881930777e-06,3.86236538993e-06,1.37840321149e-12,4.88144176502e-07,700.026023433,700.026023433,20.05
6,1.2,0.0702686819927,0.0702666646972,1.50184586796e-06,4.00289852804e-06,1.36090908864e-12,4.94322219304e-07,700.025996089,700.025996089,41.72
7,1.3,0.0740563427297,0.0740542600386,1.55785029433e-06,4.12681524439e-06,1.34444211287e-12,4.99130416757e-07,700.025913281,700.025913281,19.99
8,1.4,0.0776436486167,0.0776415075344,1.60773384819e-06,4.23631072257e-06,1.32879693857e-12,5.02780104812e-07,700.025787522,700.025787522,24.38
9,1.6,0.0842775898859,0.0842753496089,1.69211062225e-06,4.41921998321e-06,1.29944394149e-12,5.07277881018e-07,700.025444351,700.025444351,69.86
10,1.8,0.0902768488471,0.0902745283277,1.7599128528e-06,4.56348950295e-06,1.27213157354e-12,5.08907852991e-07,700.02502297,700.02502297,20.51
11,2.0,0.0957283493814,0.0957259634447,1.81479092127e-06,4.67782714902e-06,1.24646878647e-12,5.08449103403e-07,700.024559047,700.024559047,20.02
12,2.19999999999,0.100703835316,0.100701395717,1.85947317387e-06,4.76870652221e-06,1.22222055071e-12,5.06465569601e-07,700.024075348,700.024075349,20.0
13,2.40000000001,0.105263045535,0.105260561708,1.89602287709e-06,4.84100180614e-06,1.19923007934e-12,5.03370119951e-07,700.023586444,700.023586444,54.79
14,2.6,0.109456124149,0.109453603751,1.92601899671e-06,4.89842844896e-06,1.17738207454e-12,4.99467854655e-07,700.023101604,700.023101604,68.1
