,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422060393545,6.6057399308e-08,1.39914698622e-07,4.3926090428e-16,3.89995007913e-09,700.000449413,700.000449414,34.9
1,0.7,0.0476422387957,0.0476421658283,6.93399127289e-08,1.4593465747e-07,4.28386071763e-16,3.62741606688e-09,700.00043633,700.00043633,67.9
2,0.800000000001,0.0527365757071,0.0527365001167,7.21837350683e-08,1.51180805964e-07,4.17688415972e-16,3.40666796145e-09,700.00042546,700.00042546,22.84
3,0.900000000002,0.0575203724875,0.0575202945817,7.46828499751e-08,1.55811631012e-07,4.07361024881e-16,3.22296557412e-09,700.000416193,700.000416193,33.63
4,0.999999999997,0.0620211841062,0.0620211041355,7.69038232939e-08,1.59941391274e-07,3.97493525954e-16,3.06687237313e-09,700.000408141,700.000408141,31.05
5,1.1,0.0662633991613,0.0662633173336,7.88956736375e-08,1.63655394692e-07,3.88118982553e-16,2.9320237164e-09,700.000401043,700.000401043,20.07
6,1.2,0.0702686819927,0.0702685984831,8.06956174166e-08,1.67019128373e-07,3.79239423718e-16,2.8139467879e-09,700.000394716,700.000394716,69.75
7,1.3,0.0740563427297,0.0740562576876,8.23326142052e-08,1.70084012468e-07,3.70840151293e-16,2.7093920344e-09,700.000389022,700.000389022,19.99
8,1.4,0.0776436486167,0.0776435621711,8.38296595313e-08,1.72891184816e-07,3.62897880115e-16,2.61593287855e-09,700.000383861,700.000383861,69.96
9,1.6,0.0842775898859,0.0842775009558,8.64748294098e-08,1.7786024519e-07,3.48274526691e-16,2.4552931715e-09,700.000374833,700.000374833,19.99
10,1.8,0.0902768488471,0.0902767577818,8.87438120129e-08,1.82130582546e-07,3.3514637087e-16,2.32147923909e-09,700.000367167,700.000367167,69.88
11,2.0,0.0957283493814,0.0957282564582,9.07155371151e-08,1.85846489031e-07,3.23305893039e-16,2.20770736598e-09,700.000360554,700.000360554,20.18
12,2.19999999999,0.100703835316,0.100703740759,9.24473796097e-08,1.89113531742e-07,3.1257282802e-16,2.10938622781e-09,700.000354777,700.000354777,19.99
13,2.40000000001,0.105263045535,0.105262949529,9.39822879851e-08,1.92011136825e-07,3.02794725867e-16,2.02328038574e-09,700.000349678,700.000349678,20.16
14,2.6,0.109456124149,0.109456026849,9.53531883305e-08,1.94600444894e-07,2.93843902687e-16,1.94703407077e-09,700.000345138,700.000345138,20.06
