,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.00441676046285,0.0105382184295,0.00343119249709,0.000161425476002,0.665962443022
1,0.7,0.00431091820271,0.0119998078987,0.00331253689936,0.000182500725849,0.665953623835
2,0.8,0.00420872016273,0.0133885208869,0.00322684727021,0.000203865521797,0.665943737394
3,0.9,0.00410982296768,0.0147074734911,0.00316431060515,0.000225488655365,0.66593279119
4,1.0,0.00401390464943,0.0159593236259,0.00311875077096,0.000247326600583,0.665920827297
5,1.1,0.00392069731618,0.0171464563037,0.00308607001236,0.000269329672905,0.665907911102
6,1.2,0.00382999770081,0.0182711413806,0.00306343051293,0.000291446476739,0.665894122496
7,1.3,0.00374166543182,0.0193356529447,0.00304879490016,0.000313627176278,0.665879548962
8,1.4,0.00365561448525,0.020342346516,0.00304065442712,0.000335825804761,0.665864280245
9,1.6,0.00349021324057,0.0221923035125,0.00303952108883,0.000380120373597,0.665832004548
10,1.8,0.00333374117044,0.023842174973,0.00305349184133,0.000424078272708,0.665797934598
11,2.0,0.00318630156558,0.0253142054662,0.00307831937427,0.000467540033,0.665762597954
12,2.2,0.00304794160909,0.0266304750356,0.00311108287098,0.000510420137817,0.665726404625
13,2.4,0.00291856074994,0.0278117946604,0.00314969405955,0.00055268429103,0.665689661525
14,2.6,0.00279790011915,0.0288770059226,0.00319262086453,0.000594330004959,0.665652593222
