This mechanism contains 38 gas reactions and 41 surface reactions
  distance(mm)   X_CH4        X_O2        X_H2       X_CO       X_H2O       X_CO2
    0.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    1.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    2.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    3.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    4.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    5.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    6.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    7.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    8.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
    9.000000    0.039296    0.008931    0.000000   0.000000   0.000000   0.000000
   10.000000    0.039295    0.008929    0.000000   0.000001   0.000002   0.000000
   11.000000    0.039078    0.008525    0.000000   0.000059   0.000435   0.000158
   12.000000    0.036805    0.004589    0.000000   0.001278   0.004981   0.001212
   13.000000    0.033552    0.000091    0.000576   0.003603   0.010440   0.001819
   14.000000    0.032636    0.000091    0.001219   0.003603   0.010438   0.001819
   15.000000    0.032058    0.000090    0.001763   0.003604   0.010436   0.001819
   16.000000    0.031658    0.000090    0.002187   0.003606   0.010436   0.001819
   17.000000    0.031355    0.000088    0.002526   0.003610   0.010435   0.001819
   18.000000    0.031111    0.000086    0.002808   0.003616   0.010433   0.001819
   19.000000    0.030907    0.000082    0.003051   0.003626   0.010431   0.001819
   20.000000    0.030731    0.000077    0.003267   0.003640   0.010428   0.001819
   21.000000    0.030578    0.000077    0.003436   0.003640   0.010429   0.001819
   22.000000    0.030441    0.000077    0.003586   0.003640   0.010429   0.001819
   23.000000    0.030318    0.000077    0.003721   0.003640   0.010429   0.001819
   24.000000    0.030207    0.000077    0.003844   0.003640   0.010429   0.001819
   25.000000    0.030104    0.000077    0.003956   0.003640   0.010429   0.001819
   26.000000    0.030009    0.000077    0.004060   0.003640   0.010429   0.001819
   27.000000    0.029921    0.000077    0.004156   0.003640   0.010429   0.001819
   28.000000    0.029838    0.000077    0.004246   0.003640   0.010429   0.001819
   29.000000    0.029761    0.000077    0.004330   0.003640   0.010430   0.001819
   30.000000    0.029688    0.000077    0.004409   0.003640   0.010430   0.001819
   31.000000    0.029619    0.000077    0.004483   0.003640   0.010430   0.001819
   32.000000    0.029553    0.000077    0.004554   0.003640   0.010430   0.001819
   33.000000    0.029491    0.000077    0.004621   0.003640   0.010430   0.001819
   34.000000    0.029432    0.000077    0.004685   0.003640   0.010430   0.001819
   35.000000    0.029375    0.000077    0.004745   0.003640   0.010430   0.001819
   36.000000    0.029321    0.000077    0.004803   0.003640   0.010430   0.001819
   37.000000    0.029269    0.000077    0.004859   0.003640   0.010430   0.001819
   38.000000    0.029219    0.000077    0.004912   0.003640   0.010430   0.001819
   39.000000    0.029171    0.000077    0.004964   0.003640   0.010430   0.001819
   40.000000    0.029125    0.000077    0.005013   0.003640   0.010430   0.001819
   41.000000    0.029080    0.000077    0.005060   0.003640   0.010430   0.001819
   42.000000    0.029037    0.000077    0.005106   0.003640   0.010430   0.001819
   43.000000    0.028995    0.000077    0.005150   0.003640   0.010430   0.001819
   44.000000    0.028955    0.000077    0.005193   0.003640   0.010430   0.001819
   45.000000    0.028916    0.000077    0.005235   0.003640   0.010430   0.001819
   46.000000    0.028878    0.000077    0.005275   0.003640   0.010430   0.001819
   47.000000    0.028841    0.000077    0.005314   0.003640   0.010430   0.001819
   48.000000    0.028805    0.000077    0.005352   0.003640   0.010430   0.001819
   49.000000    0.028770    0.000077    0.005388   0.003640   0.010430   0.001819
   50.000000    0.028737    0.000077    0.005424   0.003640   0.010430   0.001819
   51.000000    0.028704    0.000077    0.005459   0.003640   0.010430   0.001819
   52.000000    0.028672    0.000077    0.005493   0.003640   0.010430   0.001819
   53.000000    0.028640    0.000077    0.005526   0.003640   0.010430   0.001819
   54.000000    0.028610    0.000077    0.005558   0.003640   0.010430   0.001819
   55.000000    0.028580    0.000077    0.005589   0.003640   0.010430   0.001819
   56.000000    0.028551    0.000077    0.005620   0.003640   0.010430   0.001819
   57.000000    0.028522    0.000077    0.005650   0.003640   0.010431   0.001819
   58.000000    0.028494    0.000077    0.005679   0.003640   0.010431   0.001819
   59.000000    0.028467    0.000077    0.005708   0.003640   0.010431   0.001819
   60.000000    0.028441    0.000077    0.005736   0.003640   0.010431   0.001819
   61.000000    0.028415    0.000077    0.005763   0.003640   0.010431   0.001819
   62.000000    0.028389    0.000077    0.005790   0.003640   0.010431   0.001819
   63.000000    0.028364    0.000077    0.005816   0.003640   0.010431   0.001819
   64.000000    0.028339    0.000077    0.005842   0.003640   0.010431   0.001819
   65.000000    0.028315    0.000077    0.005867   0.003640   0.010431   0.001819
   66.000000    0.028292    0.000077    0.005892   0.003640   0.010431   0.001819
   67.000000    0.028269    0.000077    0.005916   0.003640   0.010431   0.001819
   68.000000    0.028246    0.000077    0.005940   0.003640   0.010431   0.001819
   69.000000    0.028223    0.000077    0.005963   0.003640   0.010431   0.001819
   70.000000    0.028201    0.000077    0.005986   0.003640   0.010431   0.001819
Finished simulation at a C/O ratio of 2.2
  distance(mm)   X_CH4        X_O2        X_H2       X_CO       X_H2O       X_CO2
    0.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    1.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    2.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    3.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    4.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    5.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    6.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    7.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    8.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
    9.000000    0.018591    0.013279    0.000000   0.000000   0.000000   0.000000
   10.000000    0.018590    0.013279    0.000000   0.000000   0.000000   0.000000
   11.000000    0.018569    0.013244    0.000000   0.000014   0.000043   0.000007
   12.000000    0.018543    0.013196    0.000000   0.000024   0.000095   0.000023
   13.000000    0.018511    0.013136    0.000000   0.000033   0.000159   0.000047
   14.000000    0.018471    0.013061    0.000000   0.000041   0.000239   0.000078
   15.000000    0.018420    0.012963    0.000000   0.000052   0.000342   0.000119
   16.000000    0.018348    0.012829    0.000000   0.000069   0.000485   0.000174
   17.000000    0.018239    0.012625    0.000000   0.000099   0.000703   0.000253
   18.000000    0.018028    0.012241    0.000000   0.000172   0.001124   0.000390
   19.000000    0.017089    0.010607    0.000000   0.000663   0.003003   0.000838
   20.000000    0.004744    0.000911    0.011904   0.008953   0.012446   0.001666
   21.000000    0.003696    0.000909    0.012996   0.008953   0.012451   0.001666
   22.000000    0.003210    0.000908    0.013496   0.008953   0.012453   0.001666
   23.000000    0.002901    0.000907    0.013811   0.008953   0.012456   0.001666
   24.000000    0.002680    0.000906    0.014036   0.008953   0.012458   0.001666
   25.000000    0.002510    0.000906    0.014207   0.008953   0.012460   0.001666
   26.000000    0.002374    0.000905    0.014344   0.008953   0.012461   0.001666
   27.000000    0.002262    0.000904    0.014457   0.008953   0.012463   0.001666
   28.000000    0.002167    0.000903    0.014551   0.008953   0.012465   0.001666
   29.000000    0.002086    0.000902    0.014632   0.008953   0.012467   0.001666
   30.000000    0.002016    0.000902    0.014702   0.008953   0.012468   0.001666
   31.000000    0.001954    0.000901    0.014763   0.008953   0.012470   0.001666
   32.000000    0.001899    0.000900    0.014818   0.008953   0.012471   0.001666
   33.000000    0.001850    0.000899    0.014866   0.008953   0.012473   0.001666
   34.000000    0.001806    0.000899    0.014909   0.008953   0.012474   0.001666
   35.000000    0.001767    0.000898    0.014948   0.008953   0.012476   0.001666
   36.000000    0.001731    0.000897    0.014983   0.008953   0.012477   0.001666
   37.000000    0.001698    0.000896    0.015015   0.008953   0.012479   0.001666
   38.000000    0.001668    0.000896    0.015044   0.008953   0.012480   0.001666
   39.000000    0.001640    0.000895    0.015070   0.008953   0.012481   0.001666
   40.000000    0.001615    0.000894    0.015095   0.008953   0.012483   0.001666
   41.000000    0.001591    0.000894    0.015117   0.008953   0.012484   0.001666
   42.000000    0.001570    0.000893    0.015137   0.008953   0.012486   0.001666
   43.000000    0.001549    0.000892    0.015156   0.008953   0.012487   0.001666
   44.000000    0.001531    0.000892    0.015174   0.008953   0.012488   0.001666
   45.000000    0.001513    0.000891    0.015190   0.008953   0.012490   0.001666
   46.000000    0.001497    0.000890    0.015205   0.008953   0.012491   0.001666
   47.000000    0.001482    0.000890    0.015219   0.008953   0.012493   0.001666
   48.000000    0.001468    0.000889    0.015232   0.008953   0.012494   0.001666
   49.000000    0.001455    0.000888    0.015244   0.008953   0.012495   0.001666
   50.000000    0.001442    0.000888    0.015255   0.008953   0.012497   0.001666
   51.000000    0.001431    0.000887    0.015266   0.008953   0.012498   0.001666
   52.000000    0.001420    0.000886    0.015276   0.008953   0.012499   0.001666
   53.000000    0.001409    0.000886    0.015285   0.008953   0.012501   0.001666
   54.000000    0.001400    0.000885    0.015293   0.008953   0.012502   0.001666
   55.000000    0.001391    0.000884    0.015301   0.008953   0.012503   0.001666
   56.000000    0.001382    0.000884    0.015308   0.008953   0.012505   0.001666
   57.000000    0.001374    0.000883    0.015315   0.008953   0.012506   0.001666
   58.000000    0.001366    0.000882    0.015322   0.008953   0.012507   0.001666
   59.000000    0.001359    0.000882    0.015328   0.008953   0.012508   0.001666
   60.000000    0.001352    0.000881    0.015333   0.008953   0.012510   0.001666
   61.000000    0.001346    0.000880    0.015339   0.008953   0.012511   0.001666
   62.000000    0.001340    0.000880    0.015343   0.008953   0.012512   0.001666
   63.000000    0.001334    0.000879    0.015348   0.008953   0.012514   0.001666
   64.000000    0.001328    0.000878    0.015352   0.008953   0.012515   0.001666
   65.000000    0.001323    0.000878    0.015356   0.008953   0.012516   0.001666
   66.000000    0.001318    0.000877    0.015360   0.008953   0.012518   0.001666
   67.000000    0.001313    0.000876    0.015363   0.008953   0.012519   0.001666
   68.000000    0.001309    0.000876    0.015367   0.008953   0.012520   0.001666
   69.000000    0.001305    0.000875    0.015370   0.008953   0.012521   0.001666
   70.000000    0.001301    0.000874    0.015372   0.008953   0.012523   0.001666
Finished simulation at a C/O ratio of 0.7
  distance(mm)   X_CH4        X_O2        X_H2       X_CO       X_H2O       X_CO2
    0.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    1.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    2.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    3.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    4.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    5.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    6.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    7.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    8.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
    9.000000    0.028898    0.011115    0.000000   0.000000   0.000000   0.000000
   10.000000    0.028897    0.011114    0.000000   0.000000   0.000001   0.000000
   11.000000    0.028826    0.010987    0.000000   0.000031   0.000143   0.000040
   12.000000    0.028704    0.010756    0.000000   0.000058   0.000387   0.000136
   13.000000    0.028421    0.010230    0.000000   0.000139   0.000954   0.000338
   14.000000    0.024724    0.004096    0.000002   0.002607   0.008324   0.001553
   15.000000    0.018592    0.001061    0.005177   0.005057   0.011579   0.001732
   16.000000    0.016758    0.000364    0.007582   0.005968   0.012061   0.001734
   17.000000    0.015778    0.000312    0.008738   0.006090   0.012044   0.001734
   18.000000    0.015096    0.000209    0.009745   0.006336   0.012004   0.001734
   19.000000    0.014550    0.000109    0.010636   0.006597   0.011943   0.001734
   20.000000    0.014143    0.000050    0.011313   0.006785   0.011874   0.001734
   21.000000    0.013916    0.000050    0.011537   0.006785   0.011873   0.001734
   22.000000    0.013732    0.000050    0.011727   0.006785   0.011874   0.001734
   23.000000    0.013570    0.000050    0.011894   0.006785   0.011874   0.001734
   24.000000    0.013425    0.000050    0.012042   0.006785   0.011874   0.001734
   25.000000    0.013296    0.000050    0.012175   0.006785   0.011874   0.001734
   26.000000    0.013178    0.000050    0.012296   0.006785   0.011874   0.001734
   27.000000    0.013070    0.000050    0.012406   0.006785   0.011874   0.001734
   28.000000    0.012971    0.000050    0.012508   0.006785   0.011874   0.001734
   29.000000    0.012879    0.000050    0.012602   0.006785   0.011874   0.001734
   30.000000    0.012793    0.000050    0.012689   0.006785   0.011874   0.001734
   31.000000    0.012713    0.000050    0.012771   0.006785   0.011874   0.001734
   32.000000    0.012637    0.000050    0.012848   0.006785   0.011874   0.001734
   33.000000    0.012567    0.000050    0.012920   0.006785   0.011874   0.001734
   34.000000    0.012500    0.000050    0.012988   0.006785   0.011874   0.001734
   35.000000    0.012436    0.000050    0.013053   0.006785   0.011874   0.001734
   36.000000    0.012376    0.000050    0.013115   0.006785   0.011874   0.001734
   37.000000    0.012318    0.000050    0.013173   0.006785   0.011875   0.001734
   38.000000    0.012264    0.000050    0.013229   0.006785   0.011875   0.001734
   39.000000    0.012211    0.000050    0.013282   0.006785   0.011875   0.001734
   40.000000    0.012161    0.000050    0.013333   0.006785   0.011875   0.001734
   41.000000    0.012113    0.000050    0.013382   0.006785   0.011875   0.001734
   42.000000    0.012067    0.000050    0.013428   0.006785   0.011875   0.001734
   43.000000    0.012023    0.000050    0.013473   0.006785   0.011875   0.001734
   44.000000    0.011980    0.000050    0.013517   0.006785   0.011875   0.001734
   45.000000    0.011939    0.000050    0.013558   0.006785   0.011875   0.001734
   46.000000    0.011899    0.000050    0.013599   0.006785   0.011875   0.001734
   47.000000    0.011861    0.000050    0.013638   0.006785   0.011875   0.001734
   48.000000    0.011824    0.000050    0.013675   0.006785   0.011875   0.001734
   49.000000    0.011788    0.000050    0.013712   0.006785   0.011875   0.001734
   50.000000    0.011753    0.000050    0.013747   0.006785   0.011875   0.001734
   51.000000    0.011720    0.000050    0.013781   0.006785   0.011875   0.001734
   52.000000    0.011687    0.000050    0.013814   0.006785   0.011875   0.001734
   53.000000    0.011655    0.000050    0.013846   0.006785   0.011875   0.001734
