,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.454116884345,0.999999999995,0.0843368453484,0.00711385646388,0.659537086239
1,0.7,0.395071584505,0.999999999997,0.0941057449966,0.00837172960949,0.658279137507
2,0.8,0.350071621103,0.999999999997,0.101216680498,0.00950952945655,0.657141043746
3,0.9,0.314487242699,0.999999999998,0.106224796067,0.0105578968747,0.656092292842
4,1.0,0.285543699827,0.999999999998,0.109561402469,0.0115377380821,0.655112041842
5,1.1,0.261506524538,0.999999999998,0.111666722294,0.0124665617515,0.654182814216
6,1.2,0.241231342429,0.999999999999,0.112946247859,0.0133568229541,0.653292169685
7,1.3,0.223914757758,0.999999999999,0.113705994681,0.0142165854816,0.652432049831
8,1.4,0.208965094218,0.999999999999,0.114144685338,0.0150509751021,0.651597329665
9,1.6,0.184478876518,0.999999999999,0.114492083345,0.0166563385548,0.649991379896
10,1.8,0.165275105334,0.999999999999,0.114482336233,0.0181909701306,0.648456248276
11,2.0,0.149808255501,0.999999999999,0.114300956184,0.0196666066818,0.646980182831
12,2.2,0.137077811712,0.999999999999,0.114022399321,0.0210921049965,0.64555431465
13,2.4,0.126409925614,0.999999999999,0.113678143246,0.0224745769476,0.644171522521
14,2.6,0.117335080311,1.0,0.113282416217,0.0238198610315,0.642825960713
