,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422039016124,2.98515704944e-12,9.51831124913e-13,4.41261889249e-06,2.20584959867e-06,700.279153631,700.279153631,35.09
1,0.7,0.0476422387957,0.0476397713255,3.18609024934e-12,1.25132354764e-12,4.93204650097e-06,2.46554549937e-06,700.303214218,700.303214218,70.0
2,0.800000000001,0.0527365757071,0.0527338703517,3.36543409076e-12,1.57976140972e-12,5.40773381185e-06,2.70337637596e-06,700.323897786,700.323897786,69.75
3,0.900000000002,0.0575203724875,0.0575174486678,3.52704358828e-12,1.93401225098e-12,5.84460257106e-06,2.92180188038e-06,700.341798984,700.341798984,69.78
4,0.999999999997,0.0620211841062,0.0620180591138,3.67379078737e-12,2.31132025326e-12,6.24690653537e-06,3.12294801081e-06,700.357387055,700.357387055,69.92
5,1.1,0.0662633991613,0.0662600884424,3.80788721429e-12,2.70925706122e-12,6.61833235272e-06,3.30865743853e-06,700.371036336,700.371036336,69.96
6,1.2,0.0702686819927,0.07026519939,3.93107999558e-12,3.12567883322e-12,6.96208416864e-06,3.48053174165e-06,700.383048391,700.383048391,67.32
7,1.3,0.0740563427297,0.0740527006875,4.04477790794e-12,3.55868904986e-12,7.28095622458e-06,3.63996765936e-06,700.393668392,700.393668392,33.87
8,1.4,0.0776436486167,0.0776398583566,4.15013602545e-12,4.00660643119e-12,7.57739276055e-06,3.78818701326e-06,700.4030973,700.4030973,45.95
9,1.6,0.0842775898859,0.0842735326864,4.33952167871e-12,4.94135200602e-12,8.1112892952e-06,4.05514014365e-06,700.419018198,700.419018198,69.62
10,1.8,0.0902768488471,0.0902725582679,4.50526853201e-12,5.91981304541e-12,8.5780820186e-06,4.28854387408e-06,700.431836267,700.431836267,69.76
11,2.0,0.0957283493814,0.0957238533622,4.65179522944e-12,6.93391909411e-12,8.98900530771e-06,4.49401448662e-06,700.442278184,700.442278184,65.7
12,2.19999999999,0.100703835316,0.100699157332,4.78243700684e-12,7.97717238449e-12,9.35298453155e-06,4.67601405771e-06,700.450870706,700.450870706,20.11
13,2.40000000001,0.105263045535,0.105258205475,4.8997716445e-12,9.04430303376e-12,9.67718934327e-06,4.83812699952e-06,700.458003263,700.458003263,69.99
14,2.6,0.109456124149,0.109451138994,5.00583036356e-12,1.01310080221e-11,9.96743732064e-06,4.9832618156e-06,700.463968763,700.463968763,22.87
