,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422039028881,2.98420034836e-12,9.52914305304e-13,4.41010245765e-06,2.20459137861e-06,700.278994062,700.278994062,64.32
1,0.7,0.0476422387957,0.047639772838,3.18514439115e-12,1.25273396306e-12,4.92906282098e-06,2.4640536556e-06,700.303030362,700.303030362,67.56
2,0.800000000001,0.0527365757071,0.0527338720934,3.36449878793e-12,1.58152322743e-12,5.40429788843e-06,2.7016584095e-06,700.323691517,700.323691517,29.31
3,0.900000000002,0.0575203724875,0.0575174506304,3.526118544e-12,1.93614511757e-12,5.84073099912e-06,2.91986609357e-06,700.341572055,700.341572055,69.09
4,0.999999999997,0.0620211841062,0.0620180612881,3.67287571158e-12,2.31384000534e-12,6.24261730527e-06,3.12080339184e-06,700.357141113,700.357141113,20.09
5,1.1,0.0662633991613,0.0662600908192,3.80698182231e-12,2.71217631943e-12,6.61364357693e-06,3.30631304944e-06,700.370772885,700.370772885,42.03
6,1.2,0.0702686819927,0.0702652019601,3.93018401201e-12,3.12900750474e-12,6.95701389057e-06,3.47799660018e-06,700.382768807,700.382768807,65.04
7,1.3,0.0740563427297,0.0740527034422,4.04389106595e-12,3.56243474867e-12,7.27552191353e-06,3.63725050605e-06,700.393373918,700.393373918,54.25
8,1.4,0.0776436486167,0.077639861287,4.14925807168e-12,4.01077483752e-12,7.57161172825e-06,3.78529649865e-06,700.402789088,700.402789088,69.86
9,1.6,0.0842775898859,0.0842735359441,4.33866076714e-12,4.94637656075e-12,8.10486259855e-06,4.05192680081e-06,700.41868548,700.41868548,69.06
10,1.8,0.0902768488471,0.0902725618228,4.5044237491e-12,5.9256998661e-12,8.57106877937e-06,4.28503725829e-06,700.431482444,700.431482444,67.53
11,2.0,0.0957283493814,0.0957238571877,4.6509657274e-12,6.94066694302e-12,8.98145831969e-06,4.490240996e-06,700.441906059,700.441906059,68.56
12,2.19999999999,0.100703835316,0.100699161404,4.78162200314e-12,7.98477479277e-12,9.34495112445e-06,4.6719973576e-06,700.450482622,700.450482622,20.09
13,2.40000000001,0.105263045535,0.105258209773,4.89897041412e-12,9.05274984295e-12,9.66871161432e-06,4.83388814056e-06,700.457601178,700.457601178,43.9
14,2.6,0.109456124149,0.109451143497,5.00504223003e-12,1.01402865061e-11,9.95855258547e-06,4.97881945474e-06,700.463554322,700.463554322,20.05
