,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.110462971963,0.162920027509,0.314361051908,0.156551405677,0.50928054032
1,0.7,0.12859588553,0.211575198756,0.312654481352,0.181518474502,0.484547818828
2,0.8,0.147800197635,0.265938187733,0.310892638953,0.205018792482,0.461205088129
3,0.9,0.168253752876,0.325817635941,0.309146989485,0.228141047522,0.43819281487
4,1.0,0.190189759108,0.390932984283,0.307464363884,0.251777705572,0.414635218659
5,1.1,0.213930301405,0.460964665824,0.305879363387,0.276632816652,0.389838360776
6,1.2,0.239929639343,0.535559499477,0.304425752766,0.30334124157,0.363173763312
7,1.3,0.268853133917,0.614288495539,0.303149641826,0.332623474517,0.333925102823
8,1.4,0.301738789492,0.696543874206,0.302130993017,0.365486004007,0.301088709312
9,1.6,0.388287817326,0.866563289834,0.301754890021,0.450000634196,0.216611479333
10,1.8,0.550820163441,0.998665131872,0.316753410674,0.592287075625,0.0743518011098
11,2.0,0.561753568098,0.999999839296,0.329166504253,0.622618898931,0.0440275162625
12,2.2,0.5390236626,0.999999997794,0.331249668257,0.631069103963,0.0355805560223
13,2.4,0.514624335401,0.99999999982,0.331995682802,0.635897462559,0.0307542801481
14,2.6,0.491777076416,0.999999999965,0.332368116999,0.639381601343,0.0272716429837
