,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061093119,1.61743855462e-35,6.26876283814e-20,4.89789114313e-18,6.21143756665e-45,700.0,700.0,1.74
1,0.7,0.0476422387957,0.0476422387957,4.03204422158e-27,7.07695245386e-20,5.6179333357e-18,2.36629409249e-43,700.0,700.0,1.31
2,0.800000000001,0.0527365757071,0.0527365757071,2.90863720352e-27,8.0199563865e-20,6.39371607165e-18,1.7118752037e-43,700.0,700.0,0.01
3,0.900000000002,0.0575203724875,0.0575203724875,1.06698967266e-33,8.55532612363e-20,7.02840255059e-18,9.14791567739e-49,700.0,700.0,0.04
4,0.999999999997,0.0620211841062,0.0620211841062,1.19449738374e-33,9.22654489414e-20,7.69045821643e-18,2.69840429306e-45,700.0,700.0,50.57
5,1.1,0.0662633991613,0.0662633991613,1.32230274424e-33,9.89736214248e-20,8.36687613359e-18,1.7759163592e-47,700.0,700.0,9.37
6,1.2,0.0702686819927,0.0702686819927,1.45830609576e-33,1.04599284937e-19,8.96015850742e-18,2.89213308398e-46,700.0,700.0,20.61
7,1.3,0.0740563427297,0.0740563427297,4.2413103624e-33,1.10275722555e-19,9.57594727238e-18,2.69111900536e-44,700.0,700.0,0.26
8,1.4,0.0776436486167,0.0776436486167,1.70816946107e-33,1.19082700112e-19,1.02663107563e-17,4.53576223871e-46,700.0,700.0,68.03
9,1.6,0.0842775898859,0.0842775898859,8.54410357155e-30,1.2658028534e-19,1.1400087716e-17,2.40886120281e-45,700.0,700.0,34.8
10,1.8,0.0902768488471,0.0902768488471,2.22316379711e-33,1.34679817131e-19,1.24473938991e-17,1.79497509363e-45,700.0,700.0,21.86
11,2.0,0.0957283493814,0.0957283493814,2.73181763541e-33,1.4287984574e-19,1.34821196706e-17,4.95206193533e-47,700.0,700.0,1.04
12,2.19999999999,0.100703835316,0.100703835316,5.18331268453e-29,1.50513573985e-19,1.45513934403e-17,3.68523438448e-45,700.0,700.0,0.23
13,2.40000000001,0.105263045535,0.105263045535,3.43747634488e-33,1.57474229469e-19,1.55214504246e-17,3.3810461678e-47,700.0,700.0,2.76
14,2.6,0.109456124149,0.109456124149,3.24429979152e-33,1.63866750294e-19,1.64830027619e-17,5.32115844355e-45,700.0,700.0,0.05
