,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422047074016,3.1746964887e-14,5.53836624681e-07,2.17324022816e-07,4.69090706014e-08,700.003216762,700.003216763,27.91
1,0.7,0.0476422387957,0.0476406726017,2.82185999484e-14,6.26541249091e-07,2.23543103952e-07,4.47681069348e-08,700.002362056,700.002362058,27.86
2,0.800000000001,0.0527365757071,0.0527348587309,2.55718893182e-14,6.94674085752e-07,2.28054717031e-07,4.29404595953e-08,700.001581096,700.001581097,27.86
3,0.900000000002,0.0575203724875,0.0575185166521,2.3518240548e-14,7.58494318658e-07,2.31281974261e-07,4.13549924819e-08,700.000867773,700.000867774,27.73
4,0.999999999997,0.0620211841062,0.0620191999902,2.18812723476e-14,8.1829801021e-07,2.33524791178e-07,3.9961185802e-08,700.000215487,700.000215488,27.68
5,1.1,0.0662633991613,0.0662612961927,2.05475450447e-14,8.74386205057e-07,2.35002155938e-07,3.87221854342e-08,699.999617875,700.000155481,10.5
6,1.2,0.0702686819927,0.0702664686079,1.94409903961e-14,9.27049380811e-07,2.35877715781e-07,3.76104378441e-08,699.9990691,700.000129653,10.37
7,1.3,0.0740563427297,0.0740540265072,1.85087987021e-14,9.76560243094e-07,2.362760656e-07,3.66048757537e-08,699.998563924,700.000111185,10.3
8,1.4,0.0776436486167,0.0776412363888,1.7713217093e-14,1.02317094548e-06,2.36293523914e-07,3.56890842166e-08,699.998097707,700.000097172,10.25
9,1.6,0.0842775898859,0.0842750036148,1.64281410339e-14,1.10859578218e-06,2.35471724725e-07,3.40772612787e-08,699.997266298,700.000077158,10.18
10,1.8,0.0902768488471,0.0902741090045,1.54361747272e-14,1.18493581984e-06,2.33848267932e-07,3.26978090418e-08,699.996547781,700.00006344,10.14
11,2.0,0.0957283493814,0.0957254730567,1.46479567388e-14,1.2535217861e-06,2.31704798028e-07,3.14983843238e-08,699.995921213,700.000053476,10.12
12,2.19999999999,0.100703835316,0.100700836918,1.40069223324e-14,1.31545134238e-06,2.29228175738e-07,3.04419955893e-08,699.995370308,700.000045875,10.1
13,2.40000000001,0.105263045535,0.105259937323,1.3475573965e-14,1.37163274793e-06,2.26544866365e-07,2.9501614808e-08,699.994882283,700.000039879,10.09
14,2.6,0.109456124149,0.109452916635,1.30280982768e-14,1.42282126913e-06,2.23741715113e-07,2.86569472981e-08,699.994447005,700.000035052,10.08
