,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-0.000750760433111,-0.00124400142972,-0.000254016501299,-0.000239219539361,0.000759039213765,-0.00125228025118,0.000493237293571,8.00085508831e-06,0.000501238188116,1.7463202819e-05,1.7463202819e-05,0.0
1,[Pt],-3.37859539367e-06,-3.24761432471e-06,6.55750768637e-07,-5.2476969295e-07,3.40103006089e-06,-3.27004898726e-06,-1.30981063561e-07,-2.31933581773e-08,-1.54174418022e-07,-4.70264249046e-09,-4.70264249046e-09,0.0
2,O=[Pt],0.000355122913266,0.000591752288379,0.000105902234169,0.000130728231865,-0.00035892149376,0.0005955508599,-0.000236630215439,-5.01010861618e-06,-0.000241640312201,-8.35730866973e-06,-8.35730866973e-06,0.0
3,C[Pt],-3.23365190733e-06,-3.07732095091e-06,5.42194553695e-07,-3.85863599966e-07,3.25582796267e-06,-3.09949698805e-06,-1.56330955721e-07,-6.38302899037e-09,-1.62713990433e-07,-4.99852247413e-09,-4.99852247413e-09,0.0
4,O[Pt],-1.07790590822e-06,4.76113240398e-08,9.87639038624e-07,1.37878202448e-07,1.07864965837e-06,4.68676027728e-08,-1.12551722317e-06,-1.14327179207e-08,-1.1369499417e-06,-3.96497043752e-08,-3.96497043752e-08,0.0
5,O.[Pt],0.000464575644746,0.000773215282521,0.000181661781563,0.000126979850756,-0.000469900267268,0.000778539888623,-0.000308641071641,-2.51860007675e-06,-0.000311159663946,-1.09664054619e-05,-1.09664054619e-05,0.0
6,O=C=O.[Pt],-2.75124906962e-06,-2.5523677615e-06,2.71225465229e-06,-2.51337334277e-06,2.75157036094e-06,-2.55268904057e-06,-1.98881305246e-07,-8.94925335989e-09,-2.0783056189e-07,-6.78076057068e-09,-6.78076057068e-09,0.0
7,O=C=[Pt],-2.7436389647e-06,-2.66782747462e-06,3.8232185272e-07,-3.06510359598e-07,2.76309485329e-06,-2.68728335415e-06,-7.58114861978e-08,-3.17424307723e-09,-7.89857296286e-08,-2.0920658125e-09,-2.0920658125e-09,0.0
8,C~[Pt],-3.22851535231e-06,-3.06113335753e-06,5.53331584663e-07,-3.85949592158e-07,3.25055732452e-06,-3.0831753104e-06,-1.67381989114e-07,-6.19187036644e-09,-1.73573858623e-07,-5.37728959941e-09,-5.37728959941e-09,0.0
9,C=[Pt],-2.90688891672e-06,-2.79404259466e-06,-1.58035435614e-06,1.69320067388e-06,2.94386121584e-06,-2.83101487494e-06,-1.12846319514e-07,-2.21088114406e-08,-1.34955134745e-07,-4.14214738368e-09,-4.14214738368e-09,0.0
10,C#[Pt],-3.66622614619e-06,-3.4846548732e-06,6.18002726002e-07,-4.36431468641e-07,3.69134174392e-06,-3.50977045884e-06,-1.81571267514e-07,-6.97124030867e-09,-1.88542504283e-07,-5.79979618626e-09,-5.79979618626e-09,0.0
11,C.[Pt],-8.20428315824e-05,-0.000134326346104,-3.2231703802e-05,-2.00517509729e-05,8.29843876471e-05,-0.000135267902643,5.22834716276e-05,-4.61648166177e-07,5.18218232148e-05,1.87244712373e-06,1.87244712373e-06,0.0
12,[H][H].[Pt],-2.60155957594e-06,-2.38608334072e-06,5.55325668227e-07,-3.39849438235e-07,2.61841936277e-06,-2.40294309812e-06,-2.15476234376e-07,-9.74772687567e-09,-2.25223956525e-07,-7.45920020908e-09,-7.45920020908e-09,0.0
13,[C-]#[O+].[Pt],-2.40801500466e-06,-2.28831471819e-06,4.07671876652e-07,-2.87971585044e-07,2.42449668437e-06,-2.30479638807e-06,-1.19700287825e-07,-5.63401250388e-09,-1.25334304186e-07,-3.88596358638e-09,-3.88596358638e-09,0.0
14,CC.[Pt],-2.52610912986e-06,-2.41441303033e-06,4.60315959409e-07,-3.48619856924e-07,2.54313008041e-06,-2.43143395727e-06,-1.11696098623e-07,-6.62652693715e-09,-1.18322621594e-07,-3.62644173629e-09,-3.62644173629e-09,0.0
15,C=O.[Pt],-3.17566678714e-06,-3.12024241845e-06,4.00569348242e-07,-3.45144971465e-07,3.1985319854e-06,-3.14310759794e-06,-5.54243686284e-08,-2.05906359278e-09,-5.74834353361e-08,-1.17615427831e-09,-1.17615427831e-09,0.0
16,CO.[Pt],-3.12792769455e-06,-2.91646465877e-06,6.04902584274e-07,-3.93439536021e-07,3.14871597213e-06,-2.93725290861e-06,-2.11463029086e-07,-9.18958972111e-09,-2.20652628048e-07,-7.14357399769e-09,-7.14357399769e-09,0.0
17,C=C.[Pt],-2.96993469103e-06,-2.81204898092e-06,5.15195064145e-07,-3.57309357176e-07,2.99016032206e-06,-2.83227459522e-06,-1.57885706317e-07,-6.16570629086e-09,-1.64051406776e-07,-5.1194132683e-09,-5.1194132683e-09,0.0
18,[CH]C.[Pt],-2.88762061313e-06,-2.81302743753e-06,3.94994607618e-07,-3.20401437593e-07,2.90815841176e-06,-2.83356522181e-06,-7.45931787245e-08,-2.69517907679e-09,-7.72883651985e-08,-1.98835110212e-09,-1.98835110212e-09,0.0
19,C#C.[Pt],-2.61195422186e-06,-2.44042248366e-06,4.98774177708e-07,-3.27242452677e-07,2.62936560025e-06,-2.45783385305e-06,-1.71531731854e-07,-8.67379323539e-09,-1.80205519404e-07,-5.84612146336e-09,-5.84612146336e-09,0.0
