,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.231413749009,0.0963807455104,0.0404798827199,0.160409907083,0.459011557443
1,0.7,0.236367110727,0.115110962818,0.0362962361327,0.149217293023,0.471552230659
2,0.8,0.240117470647,0.134449514297,0.0328581640201,0.138105227349,0.483699884727
3,0.9,0.242984750695,0.154326958526,0.0299756125878,0.127358928333,0.495258342704
4,1.0,0.245189817841,0.174665267225,0.0275198017296,0.117171151188,0.506093747876
5,1.1,0.246891893956,0.195385770266,0.0253999309824,0.107659692076,0.51612879146
6,1.2,0.248209246065,0.216415643554,0.0235498635589,0.0988818910075,0.52533481208
7,1.3,0.249231434883,0.237692003357,0.02192011547,0.0908489122457,0.533721455796
8,1.4,0.250027090722,0.259163624586,0.0204728237526,0.0835393552318,0.541325534441
9,1.6,0.251138755792,0.302544350339,0.0180136422258,0.0709105825973,0.554409650009
10,1.8,0.251841029896,0.34635453464,0.0160009217827,0.0605606843992,0.565086454243
11,2.0,0.252314033877,0.390502085557,0.0143218411529,0.0520407504359,0.573844441604
12,2.2,0.25266810372,0.434959172086,0.0128989256211,0.0449639223848,0.581095918773
13,2.4,0.252971361996,0.47973054843,0.0116771267452,0.0390219190251,0.587166123375
14,2.6,0.253266028803,0.524835062995,0.0106162077703,0.0339775550579,0.592303850835
