,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422042243978,6.17519466881e-15,4.62778177012e-14,9.40332132785e-07,1.16403402598e-09,700.01001643,700.01001643,70.0
1,0.7,0.0476422387957,0.0476401682448,6.33240646752e-15,6.18309345017e-14,1.03256511334e-06,1.21673776303e-09,700.010745562,700.010745562,70.0
2,0.800000000001,0.0527365757071,0.0527343422664,6.40664998975e-15,7.89289252334e-14,1.11341322074e-06,1.24208823777e-09,700.011346767,700.011346767,70.0
3,0.900000000002,0.0575203724875,0.0575179957007,6.42001869582e-15,9.73446269942e-14,1.18448905339e-06,1.24690791138e-09,700.011845651,700.011845651,70.0
4,0.999999999997,0.0620211841062,0.0620186808582,6.39018480077e-15,1.16881498352e-13,1.24713054984e-06,1.23710029533e-09,700.012261968,700.012261968,70.0
5,1.1,0.0662633991613,0.0662607841137,6.33083303623e-15,1.37370671212e-13,1.30245544418e-06,1.21740540973e-09,700.012611101,700.012611101,70.0
6,1.2,0.0702686819927,0.0702659679356,6.25227465105e-15,1.58667460482e-13,1.35140358958e-06,1.19142979453e-09,700.012905142,700.012905142,70.0
7,1.3,0.0740563427297,0.074053540868,6.16210188077e-15,1.80647939832e-13,1.39477011267e-06,1.16180870784e-09,700.013153673,700.013153673,70.0
8,1.4,0.0776436486167,0.0776407688047,6.06579186479e-15,2.03205805867e-13,1.43323157027e-06,1.13040589291e-09,700.01336436,700.01336436,70.0
9,1.6,0.0842775898859,0.0842745792706,5.86906416801e-15,2.49700582409e-13,1.49767317728e-06,1.06694846527e-09,700.013695752,700.013695752,70.0
10,1.8,0.0902768488471,0.0902737349073,5.68061673404e-15,2.97560050381e-13,1.54846223239e-06,1.00687457285e-09,700.013936269,700.013936269,70.0
11,2.0,0.0957283493814,0.0957251539687,5.5083720926e-15,3.46338420631e-13,1.58840545973e-06,9.52379289001e-10,700.014110945,700.014110945,70.0
12,2.19999999999,0.100703835316,0.100700575979,5.35484178728e-15,3.95695068073e-13,1.61964641276e-06,9.03941166752e-10,700.014237165,700.014237165,70.0
13,2.40000000001,0.105263045535,0.105259736486,5.21991079028e-15,4.45366218571e-13,1.64384499455e-06,8.61285358408e-10,700.014327261,700.014327261,70.0
14,2.6,0.109456124149,0.109452776985,5.10228711411e-15,4.95144854721e-13,1.66230232547e-06,8.23849269543e-10,700.014390137,700.014390137,70.0
