,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061093119,5.29692489108e-24,8.34069534585e-20,5.01507478573e-18,8.29305319699e-33,700.0,700.0,0.9
1,0.7,0.0476422387957,0.0476422387957,1.78970000896e-25,7.36220395164e-20,5.70225427268e-18,2.80418498612e-34,700.0,700.0,0.5
2,0.800000000001,0.0527365757071,0.0527365757071,8.22356390477e-25,1.06600572767e-19,6.46209941015e-18,1.28792880402e-33,700.0,700.0,0.02
3,0.900000000002,0.0575203724875,0.0575203724875,1.94095655629e-25,8.64854550577e-20,7.07452313833e-18,3.04136084793e-34,700.0,700.0,10.0
4,0.999999999997,0.0620211841062,0.0620211841062,2.08382154236e-25,9.27966323084e-20,7.73148269272e-18,3.26526469343e-34,700.0,700.0,10.01
5,1.1,0.0662633991613,0.0662633991613,2.46259704241e-25,9.9530371565e-20,8.38720789972e-18,3.85876506226e-34,700.0,700.0,0.4
6,1.2,0.0702686819927,0.0702686819927,3.89526823413e-25,1.12899837469e-19,9.06573203899e-18,6.10307736783e-34,700.0,700.0,16.25
7,1.3,0.0740563427297,0.0740563427297,5.22551669861e-25,1.28190489025e-19,9.70464188382e-18,8.1866345836e-34,700.0,700.0,10.0
8,1.4,0.0776436486167,0.0776436486167,7.46784073632e-25,1.45460303751e-19,1.03229485591e-17,1.16990371658e-33,700.0,700.0,20.86
9,1.6,0.0842775898859,0.0842775898859,4.17867970225e-25,1.27573740023e-19,1.140731966e-17,6.54774158434e-34,700.0,700.0,10.01
10,1.8,0.0902768488471,0.0902768488471,7.41665366444e-25,1.7286873778e-19,1.26070053399e-17,1.16188891363e-33,700.0,700.0,10.0
11,2.0,0.0957283493814,0.0957283493814,3.79482884235e-24,5.17466995308e-19,1.37211841886e-17,5.93880052631e-33,700.0,700.0,55.73
12,2.19999999999,0.100703835316,0.100703835316,5.92504412292e-25,1.51367177663e-19,1.4587917658e-17,9.28433885931e-34,700.0,700.0,0.04
13,2.40000000001,0.105263045535,0.105263045535,6.22315747327e-25,1.57410174464e-19,1.55066380172e-17,9.75154382928e-34,700.0,700.0,11.33
14,2.6,0.109456124149,0.109456124149,7.06555331961e-25,1.63966228741e-19,1.64942375274e-17,1.10715463775e-33,700.0,700.0,1.12
