,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422040850592,2.02425258063e-06,4.04850521877e-06,4.17830373432e-17,3.14910055527e-16,700.007941064,700.007941064,20.67
1,0.7,0.0476422387957,0.0476403944366,1.84435899286e-06,3.68871803417e-06,3.50903617283e-17,2.3934054982e-16,700.007031289,700.007031289,56.02
2,0.800000000001,0.0527365757071,0.0527348787247,1.69698231942e-06,3.39396468035e-06,3.02209568542e-17,1.88629579632e-16,700.006302846,700.006302849,19.99
3,0.900000000002,0.0575203724875,0.0575187985704,1.57391705335e-06,3.14783414281e-06,2.65086664949e-17,1.52857498886e-16,700.005707748,700.005707748,48.2
4,0.999999999997,0.0620211841062,0.062019714671,1.46943513197e-06,2.93887029574e-06,2.3580012336e-17,1.26620961852e-16,700.005213043,700.005213043,20.39
5,1.1,0.0662633991613,0.06626201969,1.37947130995e-06,2.75894264822e-06,2.12083836081e-17,1.06769246385e-16,700.004795659,700.004795659,66.91
6,1.2,0.0702686819927,0.0702673809181,1.30107457722e-06,2.6021491799e-06,1.92477768836e-17,9.13614347006e-17,700.004438998,700.004438998,69.34
7,1.3,0.0740563427297,0.0740551106756,1.23205395956e-06,2.46410794218e-06,1.75996010061e-17,7.91469133326e-17,700.00413086,700.004130861,20.0
8,1.4,0.0776436486167,0.077642477868,1.170748642e-06,2.34149730504e-06,1.61947250546e-17,6.92891837315e-17,700.003862095,700.003862096,21.56
9,1.6,0.0842775898859,0.084276523457,1.06642888142e-06,2.13285778064e-06,1.39277965471e-17,5.45023836936e-17,700.003416217,700.003416217,20.45
10,1.8,0.0902768488471,0.0902758680916,9.8075546457e-07,1.9615109445e-06,1.2179567567e-17,4.40835868261e-17,700.003061681,700.003061681,20.19
11,2.0,0.0957283493814,0.0957274404252,9.08956140473e-07,1.8179122944e-06,1.07918630518e-17,3.64502286894e-17,700.002773315,700.002773316,19.99
12,2.19999999999,0.100703835316,0.100702987526,8.47790214155e-07,1.69558044024e-06,9.66493477445e-18,3.06808530087e-17,700.00253433,700.00253433,63.83
13,2.40000000001,0.105263045535,0.105262250562,7.94973191604e-07,1.5899463939e-06,8.73269028643e-18,2.62081205405e-17,700.002333167,700.002333167,21.84
14,2.6,0.109456124149,0.109455375305,7.4884427458e-07,1.49768855882e-06,7.94957616077e-18,2.26665632462e-17,700.00216158,700.00216158,20.0
