,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,[Pt],-0.00130659006294,-0.0010185532679,0.00166203157309,0.00195007691899,-0.00130659006294,-0.00101855326789,0.000288040558559,0.00168588622267,0.00197393163727,2.33694575145e-09,2.33694575145e-09,0.0
1,[Pt],0.000705051621506,0.000477681646805,0.00146705770749,0.00123968600023,0.000705051621506,0.00047768164683,-0.000227368371626,-0.000906864826794,-0.00113423113649,-1.32281081999e-09,-1.32281081999e-09,0.0
2,O=[Pt],0.000619279386686,0.000422079115812,-0.00180592494995,-0.00200312043834,0.000619279386686,0.000422079115812,-0.000197199049658,-0.000796590558011,-0.000993788036793,-1.18523355746e-09,-1.18523355746e-09,0.0
3,C[Pt],8.72073963174e-07,-1.06075520641e-08,9.0543728111e-07,2.27557774093e-08,8.72073963174e-07,-1.06075520641e-08,-8.82681498127e-07,9.38046291864e-07,5.53647889488e-08,-7.14927528834e-11,-7.14115480301e-11,-0.0142857142857
4,O[Pt],0.000172722654736,0.000111893543117,-0.00059650896725,-0.000657337610948,0.000172722654736,0.000111893543129,-6.08290065463e-05,-0.000221979928343,-0.000282808799858,-3.80136159471e-10,-3.80136159471e-10,0.0
5,O.[Pt],-8.53912123321e-05,-5.59182455752e-05,-0.000414962258434,-0.00038548938881,-8.53912123321e-05,-5.59182455624e-05,2.94729919271e-05,0.000111749578607,0.000141222603472,1.48198857352e-10,1.48198857352e-10,-0.0142857142857
6,O=C=O.[Pt],9.58857410119e-07,-7.09436920053e-08,0.00142976292498,0.00142873310918,9.58857410119e-07,-7.09436920053e-08,-1.02980108872e-06,1.05513429187e-06,2.53331889609e-08,-9.91511259322e-11,-9.91511259322e-11,0.0
7,O=C=[Pt],6.89852671909e-07,-4.57092547529e-08,8.39194814115e-07,1.03632895094e-07,6.89852671909e-07,-4.57092547529e-08,-7.35561921857e-07,7.78006555331e-07,4.24446217523e-08,-6.63281242108e-11,-6.61657145041e-11,-0.0142857142857
8,C~[Pt],2.15786283219e-07,-8.82248792293e-08,-0.00142805558928,-0.00142835959609,2.15786283219e-07,-8.82248665072e-08,-3.04011152381e-07,3.19633384898e-07,1.5622226911e-08,-5.58851800709e-11,-5.56253245402e-11,-0.0285714285714
9,C=[Pt],9.51220039305e-08,-8.13855259163e-08,3.61728485189e-07,1.85220964446e-07,9.51220039305e-08,-8.13855131942e-08,-1.76507523434e-07,2.03211588788e-07,2.67040636394e-08,-7.30194041263e-11,-7.28082715076e-11,-0.0142857142857
10,C#[Pt],3.85901430878e-08,-8.88775105465e-08,3.29483511727e-07,2.02015855768e-07,3.85901430878e-08,-8.88775105465e-08,-1.27467655126e-07,1.65277045147e-07,3.78093928327e-08,-8.08150700473e-11,-8.00517444258e-11,-0.0142857142857
11,C.[Pt],-0.000100940849758,6.24696432544e-05,-0.000306351793837,-0.000142941636475,-0.000100940849758,6.24696432798e-05,0.000163410657972,0.000132430302323,0.000295841176691,2.61252254176e-10,2.61252254176e-10,0.0
12,[H][H].[Pt],5.04239734396e-07,-9.40105877209e-08,8.11678622793e-07,2.13428316267e-07,5.04239734396e-07,-9.40105749988e-08,-5.98250319248e-07,6.01206160797e-07,2.95583735439e-09,-4.58482601976e-11,-4.56533685496e-11,-0.0142857142857
13,CC.[Pt],4.77910579126e-07,-5.16839374075e-08,6.46728304074e-07,1.17133785839e-07,4.77910579126e-07,-5.16839246854e-08,-5.29594503617e-07,5.54278823698e-07,2.46843182253e-08,-9.41813889076e-11,-9.41813889076e-11,0.0
