,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.479619619389,0.335686029448,0.3325757781,0.661905393419,0.00473919554678
1,0.7,0.552130317325,0.432210116092,0.332659641876,0.6629560402,0.00369697721366
2,0.8,0.618281734014,0.53218569291,0.332738618308,0.663730085996,0.00292787994335
3,0.9,0.680275549427,0.635688748267,0.332817474689,0.664361232571,0.00229980088541
4,1.0,0.740303566125,0.743631661763,0.332901492843,0.664924063021,0.00173894232258
5,1.1,0.800819722001,0.857885431032,0.333000834744,0.665480395229,0.00118390633689
6,1.2,0.856753291632,0.972339984956,0.3331443949,0.666106725284,0.00055838581655
7,1.3,0.835489553265,0.999891882624,0.333265883239,0.666475331294,0.000189909912618
8,1.4,0.795174200953,0.999999478209,0.333291768764,0.666549403121,0.000115491245834
9,1.6,0.727504268462,0.999999999317,0.333304187216,0.666597302957,6.57090819183e-05
10,1.8,0.672857285707,0.999999999984,0.33330444714,0.666615211071,4.44952061303e-05
11,2.0,0.627541516628,0.999999999998,0.333299198765,0.666622384653,3.2662657696e-05
12,2.2,0.589146722491,1.0,0.333290093113,0.666624179407,2.51785658664e-05
13,2.4,0.556074459592,1.0,0.333277804222,0.66662230459,2.00817767608e-05
14,2.6,0.527190317491,1.0,0.333263087839,0.666617998927,1.64264823604e-05
