,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.896497013273,0.478636454186,0.00786870752062,0.010249271446,0.643144889627
1,0.7,0.891987709804,0.550923422213,0.00616302530553,0.00995328483993,0.643485111443
2,0.8,0.887525642981,0.622487704533,0.00483908698671,0.00971195288274,0.643716430598
3,0.9,0.882946161307,0.693284501441,0.00378721514335,0.00950808998888,0.64386874629
4,1.0,0.878019278254,0.76313557576,0.00293706290764,0.00932874045914,0.643962061961
5,1.1,0.872354966585,0.831641803942,0.00224175388415,0.00916037582902,0.644014083347
6,1.2,0.865138225745,0.897875531264,0.00167042944079,0.00898025399122,0.644052532662
7,1.3,0.854064836246,0.959214220085,0.00120917644049,0.00872168102881,0.644165831025
8,1.4,0.825482831319,0.999698457455,0.0010174304092,0.00789556715784,0.644841237543
9,1.6,0.730973622534,0.999999999942,0.00193881222811,0.01134931264,0.639283697621
10,1.8,0.657081480375,0.999999999993,0.00231290104702,0.0149543655823,0.633625737629
11,2.0,0.598046546417,0.999999999997,0.00242600833903,0.018555292134,0.627891170186
12,2.2,0.549493351317,0.999999999998,0.00242880421664,0.02192529609,0.622400302157
13,2.4,0.508659481239,0.999999999999,0.00238395940059,0.0248881709307,0.617340226959
14,2.6,0.47382618572,0.999999999999,0.00231574469662,0.0275154344763,0.612644486644
