0,C + O=[Ni] + [Ni] <=> C[Ni] + O[Ni],-1.66430063789
1,[C-]#[O+] + [Ni] <=> O=C=[Ni],-0.00854981550246
2,C=[Ni] + [Ni] <=> C[Ni] + [Ni],-0.00759694279303
3,O.[Ni] + O=[Ni] <=> 2 O[Ni],-0.00572990584278
4,C + O[Ni] + [Ni] <=> C[Ni] + O.[Ni],-0.000315863551244
5,C=[Ni] + O[Ni] <=> C[Ni] + O=[Ni],-4.35543532599e-05
6,O + 2 [Ni] <=> O[Ni] + [Ni],-1.20103587662e-05
7,O + [Ni] <=> O.[Ni],-9.42615462848e-06
8,C + 2 [Ni] <=> C[Ni] + [Ni],-5.6504350641e-06
9,[H][H] + 2 [Ni] <=> 2 [Ni],-3.33632991669e-06
10,C[Ni] + C~[Ni] <=> C=[Ni] + C#[Ni],-7.18651264441e-09
11,C~[Ni] + [H][H] <=> C=[Ni],-1.71021406776e-09
12,[OH] + [Ni] <=> O[Ni],-1.56760928474e-09
13,O[Ni] + [Ni] <=> O.[Ni] + [Ni],-2.46838263951e-10
14,C=O + 2 [Ni] <=> O=C[Ni] + [Ni],-1.55671229865e-10
15,C=[Ni] + O=C[Ni] <=> C[Ni] + O=C=[Ni],-1.44625196852e-10
16,CC=O + 2 [Ni] <=> C[Ni] + O=C[Ni],-7.05819980516e-11
17,[H] + [Ni] <=> [Ni],-4.75294074162e-11
18,[CH]=O + [Ni] <=> O=C[Ni],2.06844006491e-11
19,O=C[Ni] + C#[Ni] <=> C=[Ni] + O=C=[Ni],8.2820406442e-11
20,C=[Ni] + C~[Ni] <=> 2 C#[Ni],8.4658651816e-11
21,C#[Ni] + [Ni] <=> C~[Ni] + [Ni],1.89653928129e-10
22,2 C=[Ni] <=> C[Ni] + C#[Ni],1.92469258882e-10
23,O=C[Ni] + O=[Ni] <=> O[Ni] + O=C=[Ni],3.92539910797e-10
24,C~[Ni] + O[Ni] <=> C#[Ni] + O=[Ni],4.38893503605e-10
25,O=C[Ni] + C~[Ni] <=> C#[Ni] + O=C=[Ni],4.58103995801e-10
26,C~[Ni] + O=[Ni] <=> O=C=[Ni] + [Ni],4.93245947904e-10
27,O=C[Ni] + [Ni] <=> [Ni] + O=C=[Ni],5.09723913193e-10
28,C#[Ni] + O[Ni] <=> C=[Ni] + O=[Ni],6.29458274036e-10
29,C#[Ni] + [Ni] <=> C=[Ni] + [Ni],1.55462564174e-09
30,[CH3] + [Ni] <=> C[Ni],1.04428782083e-07
31,O=C=O + [Ni] <=> O=C=O.[Ni],1.59599941127e-07
32,[Ni] + O=[Ni] <=> O[Ni] + [Ni],2.6905786446e-07
33,CO + 2 [Ni] <=> C[Ni] + O[Ni],5.99173744567e-06
34,CC + 2 [Ni] <=> 2 C[Ni],0.000217675614308
35,O=C=O.[Ni] + [Ni] <=> O[Ni] + O=C=[Ni],0.00525403321795
36,O=C=[Ni] + O=[Ni] <=> O=C=O.[Ni] + [Ni],0.350430379035
37,[O][O] + 2 [Ni] <=> 2 O=[Ni],0.460238529812
