,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.421417619554,0.999999999992,0.00645161809819,0.00575655123225,0.660908395381
1,0.7,0.362313207449,0.999999999995,0.00766865848877,0.00712501512095,0.659540441414
2,0.8,0.317990398973,0.999999999996,0.00879232121524,0.00842035418116,0.658245375166
3,0.9,0.283523612427,0.999999999997,0.00985690529514,0.00964806619139,0.657017811518
4,1.0,0.255949519702,0.999999999998,0.0108561921398,0.0108159518317,0.65585000666
5,1.1,0.23337409651,0.999999999998,0.0117506049787,0.0119306797898,0.654735322534
6,1.2,0.214538444217,0.999999999998,0.0125182622085,0.0129983122049,0.653667713372
7,1.3,0.198581250501,0.999999999999,0.0131805979841,0.0140248306705,0.65264120631
8,1.4,0.184890813992,0.999999999999,0.0137709676198,0.0150152968375,0.651650744459
9,1.6,0.162623546231,0.999999999999,0.0148279991273,0.0169032408355,0.649762797477
10,1.8,0.145290124243,0.999999999999,0.0157960800698,0.0186859702923,0.647980057236
11,2.0,0.131414280921,0.999999999999,0.0167133515479,0.0203807089992,0.64628530414
12,2.2,0.120054066848,0.999999999999,0.0175945355972,0.0220008530407,0.644665143921
13,2.4,0.11058085255,1.0,0.0184463654311,0.0235571131896,0.643108866664
14,2.6,0.102559282021,1.0,0.0192725827389,0.0250581594575,0.641607802789
