This mechanism contains 38 gas reactions and 41 surface reactions
  distance(mm)   X_CH4        X_O2        X_H2       X_CO       X_H2O       X_CO2
    0.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    1.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    2.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    3.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    4.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    5.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    6.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    7.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    8.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
    9.000000    0.035227    0.009785    0.000000   0.000000   0.000000   0.000000
   10.000000    0.035226    0.009783    0.000000   0.000000   0.000002   0.000001
   11.000000    0.035063    0.009457    0.000000   0.000001   0.000329   0.000163
   12.000000    0.034081    0.007509    0.000000   0.000032   0.002292   0.001114
   13.000000    0.027880    0.000541    0.002357   0.001937   0.009747   0.003399
   14.000000    0.026390    0.000541    0.003986   0.001937   0.009748   0.003399
   15.000000    0.025713    0.000541    0.004753   0.001937   0.009749   0.003399
   16.000000    0.025265    0.000541    0.005251   0.001937   0.009750   0.003399
   17.000000    0.024929    0.000541    0.005619   0.001937   0.009750   0.003399
   18.000000    0.024660    0.000541    0.005911   0.001937   0.009751   0.003399
   19.000000    0.024436    0.000541    0.006153   0.001937   0.009751   0.003399
   20.000000    0.024244    0.000541    0.006358   0.001937   0.009751   0.003399
   21.000000    0.024077    0.000541    0.006538   0.001937   0.009751   0.003399
   22.000000    0.023928    0.000541    0.006696   0.001937   0.009752   0.003399
   23.000000    0.023793    0.000541    0.006838   0.001937   0.009752   0.003399
   24.000000    0.023672    0.000541    0.006967   0.001937   0.009752   0.003399
   25.000000    0.023560    0.000541    0.007085   0.001937   0.009752   0.003399
   26.000000    0.023457    0.000541    0.007193   0.001937   0.009752   0.003399
   27.000000    0.023362    0.000541    0.007294   0.001937   0.009752   0.003399
   28.000000    0.023273    0.000541    0.007387   0.001937   0.009752   0.003399
   29.000000    0.023190    0.000541    0.007474   0.001937   0.009752   0.003399
   30.000000    0.023111    0.000541    0.007557   0.001937   0.009752   0.003399
   31.000000    0.023037    0.000541    0.007634   0.001937   0.009752   0.003399
   32.000000    0.022967    0.000541    0.007707   0.001937   0.009752   0.003399
   33.000000    0.022901    0.000541    0.007776   0.001937   0.009752   0.003399
