,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-5.13546637622e-07,-5.82287508388e-07,-1.17006460662e-07,-1.85747334331e-07,-5.14158613463e-07,-5.82899494775e-07,-6.87408812647e-08,-3.14946188911e-09,-7.18903489524e-08,-5.77942520839e-09,-5.77942520839e-09,0.0
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.00024442264501,0.000373922029344,0.000216888217283,0.000346387565945,0.000244465139055,0.000373964523434,0.000129499067808,2.77110416311e-08,0.000129526778882,1.02304651772e-05,1.02304651772e-05,0.0
2,[H][H] + 2 [Pt] <=> 2 [Pt],-6.40957986569e-05,-6.40963735678e-05,7.21642485465e-10,1.46733259322e-10,-6.419471916e-05,-6.41952940807e-05,-5.74918682327e-10,7.63633350561e-09,7.0614204033e-09,7.52967645655e-10,7.52967645655e-10,0.0
3,[H] + [Pt] <=> [Pt],-5.62465618744e-05,-5.61776576912e-05,-2.39808511906e-05,-2.39119469915e-05,-5.6296357724e-05,-5.62274535526e-05,6.89042164105e-08,-1.79525290377e-07,-1.10621075735e-07,-6.89309242881e-09,-6.89309242881e-09,0.0
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],5.17385669253e-06,7.91244695677e-06,4.29893529939e-06,7.03752553773e-06,5.17520697074e-06,7.91379722732e-06,2.73859011832e-06,9.51379996936e-09,2.74810392158e-06,2.15170600539e-07,2.15170600539e-07,0.0
5,O + 2 [Pt] <=> O[Pt] + [Pt],1.87040452088e-06,3.07282589891e-06,4.89944175472e-06,6.10186317338e-06,1.86572979744e-06,3.06815117408e-06,1.2024213525e-06,1.09903124209e-07,1.31232448498e-06,9.10785923175e-08,9.10785923175e-08,0.0
6,[OH] + [Pt] <=> O[Pt],-4.05813982723e-07,-8.80282551049e-07,-2.26924652482e-05,-2.3166933718e-05,-3.71418862625e-07,-8.45887450883e-07,-4.74468578728e-07,-6.52253897458e-08,-5.39693963372e-07,-4.17416942239e-08,-4.17416942239e-08,0.0
7,C + 2 [Pt] <=> C[Pt] + [Pt],0.000159224717254,0.000243313142652,0.000139117016729,0.000223205425215,0.000159255749581,0.000243344174989,8.4088291506e-05,4.60893224888e-07,8.45491851273e-05,6.61304319033e-06,6.61304319033e-06,0.0
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],0.777485064474,1.19161259169,0.610101135033,1.02354082714,0.777743389016,1.19187197778,0.410932587726,0.00183974988281,0.41277989774,0.032338864041,0.032338864041,0.0
9,CC + 2 [Pt] <=> 2 C[Pt],0.420852044352,0.643673607554,0.036576527438,0.258545430365,0.421445098878,0.644267977996,0.221887744095,0.0173960713452,0.239322415191,0.0167686776464,0.0167686776464,0.0
10,[CH3] + [Pt] <=> C[Pt],0.0993168840843,0.151884545453,-0.0264328290747,0.0260687941974,0.0995109543107,0.152078717596,0.0525155046057,0.00449428911418,0.0570121539185,0.00395725900348,0.00395725900348,0.0
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],0.0734296408823,0.117962871118,0.1462221881,0.190787811422,0.0733172997423,0.117850479986,0.0445005536392,-0.0538574082653,-0.00938082147091,0.0053100259951,0.0053100259951,0.0
12,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],0.00229099122699,0.00349771540809,0.00262068923865,0.0038274173982,0.00229048240223,0.00349720657718,0.00120669653579,5.79155458262e-05,0.00126461278048,9.32068652658e-05,9.32068652658e-05,0.0
