,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061093119,4.51923929523e-17,1.32944815903e-16,5.16516653775e-18,3.37253376656e-24,700.0,700.0,10.01
1,0.7,0.0476422387957,0.0476422387957,1.93814191841e-18,6.17064806887e-18,5.922922159e-18,1.44243594446e-24,700.0,700.0,11.94
2,0.800000000001,0.0527365757071,0.0527365757072,2.49329212446e-16,6.84599787701e-16,6.63547126916e-18,7.75788245263e-24,700.000000001,700.000000001,52.53
3,0.900000000002,0.0575203724875,0.0575203724875,4.38759780052e-19,1.42110802456e-18,7.35200579514e-18,1.5904533378e-24,700.0,700.0,18.38
4,0.999999999997,0.0620211841062,0.0620211841062,2.61961918407e-17,7.21310849059e-17,8.01374761955e-18,3.73659281071e-24,700.0,700.0,10.09
5,1.1,0.0662633991613,0.0662633991613,2.76217817217e-18,8.19405444378e-18,8.68954515126e-18,2.41983594302e-24,700.0,700.0,10.55
6,1.2,0.0702686819927,0.0702686819928,1.40552946806e-16,3.65629320769e-16,9.32168076163e-18,7.28964931962e-24,700.000000001,700.000000001,60.55
7,1.3,0.0740563427297,0.0740563427297,2.5759495063e-20,1.10719547142e-19,9.68268413153e-18,2.08757439111e-24,700.0,700.0,0.74
8,1.4,0.0776436486167,0.0776436486167,9.3646528282e-19,2.83896346142e-18,1.05875545864e-17,2.24844024992e-24,700.0,700.0,4.95
9,1.6,0.0842775898859,0.084277589886,4.13619624473e-17,1.06150467124e-16,1.17477449883e-17,5.78823736648e-24,700.0,700.0,33.64
10,1.8,0.0902768488471,0.0902768488471,1.59295360017e-17,4.15407580377e-17,1.28854103984e-17,4.99192644271e-24,700.0,700.0,68.6
11,2.0,0.0957283493814,0.0957283493814,1.19224494732e-18,3.45062607175e-18,1.39982488656e-17,3.94229581504e-24,700.0,700.0,34.83
12,2.19999999999,0.100703835316,0.100703835316,2.55729035133e-16,6.13520242309e-16,1.50234081814e-17,1.22210175299e-23,700.000000001,700.000000001,40.04
13,2.40000000001,0.105263045535,0.105263045535,3.48209387485e-18,9.46201221962e-18,1.60460907453e-17,5.09897918144e-24,700.0,700.0,59.0
14,2.6,0.109456124149,0.109456124149,7.01486405955e-19,1.96693805166e-18,1.70329372492e-17,4.92887283934e-24,700.0,700.0,0.32
