,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061093116,1.72360450083e-21,6.27109571423e-20,1.55176981556e-13,9.27815530407e-33,700.000000001,700.000000002,20.2
1,0.7,0.0476422387957,0.0476422387953,2.14662225932e-21,7.08100706774e-20,1.7807865486e-13,1.15756409761e-32,700.000000002,700.000000002,20.01
2,0.800000000001,0.0527365757071,0.0527365757067,2.5944426253e-21,7.84049135497e-20,2.00295516725e-13,1.40129509996e-32,700.000000002,700.000000002,20.04
3,0.900000000002,0.0575203724875,0.0575203724871,3.06467115758e-21,8.55427077626e-20,2.21872155815e-13,1.65771123653e-32,700.000000002,700.000000002,27.37
4,0.999999999997,0.0620211841062,0.0620211841057,3.55541392416e-21,9.22642007224e-20,2.42853369426e-13,1.92578286222e-32,700.000000002,700.000000002,20.17
5,1.1,0.0662633991613,0.0662633991608,4.06498764194e-21,9.86054352509e-20,2.63273499896e-13,2.20459227127e-32,700.000000002,700.000000002,20.58
6,1.2,0.0702686819927,0.0702686819921,4.59203739453e-21,1.04598415275e-19,2.83167903571e-13,2.49339898842e-32,700.000000002,700.000000002,68.67
7,1.3,0.0740563427297,0.074056342729,5.13543090748e-21,1.1027254454e-19,3.02571470334e-13,2.79158106909e-32,700.000000002,700.000000003,20.03
8,1.4,0.0776436486167,0.077643648616,5.69409983074e-21,1.15652960748e-19,3.21510264577e-13,3.09855204321e-32,700.000000003,700.000000003,55.68
9,1.6,0.0842775898859,0.0842775898852,6.85369750331e-21,1.25622158282e-19,3.58093343694e-13,3.7368912737e-32,700.000000003,700.000000003,20.09
10,1.8,0.0902768488471,0.0902768488463,8.06476720934e-21,1.34664208804e-19,3.93103310719e-13,4.40506511211e-32,700.000000003,700.000000003,20.05
11,2.0,0.0957283493814,0.0957283493805,9.32240364596e-21,1.42908170232e-19,4.26696386415e-13,5.10034976718e-32,700.000000003,700.000000003,19.92
12,2.19999999999,0.100703835316,0.100703835315,1.06225900896e-20,1.50460604399e-19,4.59006947797e-13,5.82050578474e-32,700.000000003,700.000000003,20.44
13,2.40000000001,0.105263045535,0.105263045534,1.19619969756e-20,1.57405410697e-19,4.90151019726e-13,6.5770120602e-32,700.000000004,700.000000004,37.18
14,2.6,0.109456124149,0.109456124148,1.33377806903e-20,1.63831479282e-19,5.20229231832e-13,7.32824430158e-32,700.000000004,700.000000004,61.51
