,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0422061010667,2.30142498108e-09,2.65384205289e-17,7.57525079952e-09,3.47545360957e-13,700.000270039,700.000270039,64.39
1,0.7,0.0476422387957,0.0476422278733,3.09158429348e-09,3.52591530099e-17,1.00992452326e-08,4.73047899656e-13,700.000350552,700.000350552,30.36
2,0.800000000001,0.0527365757071,0.052736561799,3.99383144569e-09,4.69836714359e-17,1.29457185533e-08,6.19223220073e-13,700.000438643,700.000438643,66.64
3,0.900000000002,0.0575203724875,0.0575203553026,5.00700299417e-09,6.26653032737e-17,1.61041184594e-08,7.86664311222e-13,700.000533805,700.000533805,22.8
4,0.999999999997,0.0620211841062,0.0620211633691,6.13004860432e-09,8.33955566738e-17,1.95650436851e-08,9.7599344863e-13,700.000635629,700.000635629,69.49
5,1.1,0.0662633991613,0.0662633746107,7.36202090374e-09,1.10409804321e-16,2.33200976701e-08,1.18786088964e-12,700.000743784,700.000743784,20.14
6,1.2,0.0702686819927,0.0702686533796,8.70206118207e-09,1.4509022492e-16,2.73617501623e-08,1.42294284122e-12,700.000857999,700.000857999,20.08
7,1.3,0.0740563427297,0.0740563098163,1.01493883279e-08,1.88972693187e-16,3.168322478e-08,1.68193984397e-12,700.000978047,700.000978047,20.29
8,1.4,0.0776436486167,0.0776436111755,1.1703292161e-08,2.43748286098e-16,3.62784096239e-08,1.9655758707e-12,700.001103738,700.001103738,57.37
9,1.6,0.0842775898859,0.084277542742,1.5128281782e-08,3.9356255653e-16,4.62682717905e-08,2.6097682976e-12,700.001371431,700.001371431,21.01
10,1.8,0.0902768488471,0.0902767911888,1.89724491859e-08,6.11394805972e-16,5.72928302398e-08,3.36173128032e-12,700.001660053,700.001660053,20.84
11,2.0,0.0957283493814,0.0957282804496,2.32319179895e-08,9.16930518645e-16,6.93200424128e-08,4.22798390985e-12,700.00196884,700.00196884,20.05
12,2.19999999999,0.100703835316,0.100703754396,2.79033785076e-08,1.33285156311e-15,8.2322989107e-08,5.21533039079e-12,700.002297208,700.002297208,20.19
13,2.40000000001,0.105263045535,0.105262951948,3.29839776326e-08,1.88451744461e-15,9.6278847588e-08,6.33084043101e-12,700.002644701,700.002644701,22.65
14,2.6,0.109456124149,0.109456017249,3.84712525292e-08,2.60222388661e-15,1.11168152517e-07,7.58183741031e-12,700.00301096,700.00301096,62.94
