,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp
0,C + [Pt] <=> C.[Pt],-2.30864422469e-09,-4.82528075024e-11,2.79276214207e-09,-5.3236968811e-10,1.79788729464e-09,4.62503028722e-10,-2.26038694294e-09,1.13478903051e-09,-1.12560352686e-09,6.16859747421e-13,1.13632058735e-12,-6.84995340168
1,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.191858280737,0.0225712847012,-0.0814625650624,-0.0880116758094,-0.308328617414,0.139239169525,0.169612411493,0.791277058626,0.962231574219,0.000450100710485,0.000450100709852,41.3327120224
2,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0215658196538,-0.0275027767502,-0.00390370124427,-0.00203174406365,0.0484368232598,-0.0543753753322,0.00593567701902,-0.0889434488283,-0.0830130512052,-4.44711157994e-05,-4.44711177149e-05,-6.84995340168
3,[H] + [Pt] <=> [Pt],-2.8400362891e-09,-2.27285039178e-10,3.05169729019e-09,-4.38943131198e-10,2.61672845592e-09,-3.98027515631e-12,-2.61275060497e-09,2.20008579783e-09,-4.12665062208e-10,5.74653554176e-12,4.28555192945e-12,-6.10438024231
4,[Pt] + O=[Pt] <=> O[Pt] + [Pt],-1.50193470802e-08,-2.78522278614e-08,-3.41212953513e-09,-9.4207454833e-09,3.44650460225e-08,-4.729791871e-08,1.28328847253e-08,-4.55445978049e-08,-3.27117159928e-08,-3.34240584195e-11,-1.66876794829e-11,-6.15097856477
5,O + 2 [Pt] <=> O[Pt] + [Pt],6.83468842318e-06,9.63712948761e-06,1.6054641635e-06,1.19697713389e-06,-1.57392677884e-05,1.85417086089e-05,-2.80244125243e-06,2.81942675834e-05,2.53918255356e-05,1.38290702476e-08,1.38271060363e-08,223.765144455
6,[OH] + [Pt] <=> O[Pt],-2.36744868879e-09,-1.0705602941e-10,2.92545397864e-09,-6.65069610808e-10,1.77873866885e-09,4.81650377222e-10,-2.26038694294e-09,9.92860398834e-10,-1.26752885199e-09,0.0,2.66223680466e-12,-6.84995340168
7,C + 2 [Pt] <=> C[Pt] + [Pt],-4.40843121481e-08,-7.14818846739e-08,2.30508169044e-08,-5.04483840943e-08,6.62751797269e-08,-9.36727473335e-08,2.73975721707e-08,-1.66186381038e-07,-1.38788815138e-07,-8.37305941368e-11,-6.01275922223e-11,-6.84995340168
8,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-0.242793117855,-0.424757329257,0.118467812338,-0.300206344113,0.373959532263,-0.556161841511,0.181523484874,-1.00134651324,-0.821640707453,-0.000371713391534,-0.000371713393271,109.925442684
9,CC + 2 [Pt] <=> 2 C[Pt],-4.05473539871e-09,-1.49955433936e-10,4.42953213461e-09,-5.24742313073e-10,3.65932931764e-09,2.45466782776e-10,-3.90477651893e-09,3.27708787268e-09,-6.27686519221e-10,2.14277596473e-12,2.02914390599e-12,-6.84995340168
10,[CH3] + [Pt] <=> C[Pt],-4.51184596202e-09,-1.95970639296e-10,5.02886879684e-09,-7.12989678249e-10,3.96635931895e-09,3.49522547577e-10,-4.31587391292e-09,3.43669535887e-09,-8.79175416881e-10,1.78564663727e-13,2.82456831714e-12,-6.15097856477
11,CO + 2 [Pt] <=> C[Pt] + O[Pt],-1.15699817756e-09,-1.29913255602e-10,1.47061299803e-09,-4.43524242779e-10,8.26126426759e-10,2.00966812085e-10,-1.02707539605e-09,5.32015472135e-10,-4.95064112622e-10,-6.16859747421e-12,3.32779600582e-12,-6.84995340168
12,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.000487217044395,-0.000818702256293,0.000214625381957,-0.000546109690255,0.000774808301948,-0.00110629446717,0.00033148359686,-0.00200941388585,-0.00167793694988,-7.70642444158e-07,-7.7064405124e-07,41.4259086673
13,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],-3.51188039514e-09,-8.99119067546e-10,3.89936933756e-09,-1.28661280339e-09,3.10305536041e-09,-4.90290788198e-10,-2.61275060497e-09,-2.85563991058e-10,-2.89831806684e-09,-1.62331512479e-13,1.81811293977e-12,-6.57036346692
14,C#[Pt] + [Pt] <=> C=[Pt] + [Pt],-6.07075051211e-09,-9.33086108678e-09,1.05921053664e-09,-4.3193203869e-09,1.1358040693e-08,-1.46181538445e-08,3.26011910472e-09,-1.21819681361e-08,-8.92184618157e-09,-2.75963571215e-13,-2.07784335973e-12,209.832246039
15,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],-2.31061678823e-09,-1.0895678822e-10,2.85355292475e-09,-6.5190037956e-10,1.73780511499e-09,4.63850388946e-10,-2.20165321097e-09,1.00153626468e-09,-1.20011370236e-09,2.87326777088e-12,2.93820037587e-12,-6.84995340168
16,2 C=[Pt] <=> C[Pt] + C#[Pt],-1.40714130494e-09,3.10377071444e-11,1.86944083565e-09,-4.31257174171e-10,9.19403337416e-10,5.18783130544e-10,-1.43817279005e-09,4.30664291724e-11,-1.3951028748e-09,-8.74966852263e-12,1.62331512479e-13,-3.12208760485
17,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-3.20978849652e-09,-6.84634075035e-11,3.99328941749e-09,-8.51981306622e-10,2.38317475074e-09,7.58143528453e-10,-3.1413154629e-09,1.07762787501e-09,-2.06368502389e-09,-8.39253919518e-12,2.51613844343e-12,-4.05405405405
18,C~[Pt] + [H][H] <=> C=[Pt],-0.0416917207304,-0.0626956154158,-0.0109179908353,-0.0100748583668,0.09719632778,-0.118211875736,0.0209951414497,-0.171948267623,-0.150989226956,-8.29465420708e-05,-8.2946543272e-05,-6.57036346692
19,C~[Pt] + O[Pt] <=> C#[Pt] + O=[Pt],-1.67052681692e-09,6.13054866698e-11,2.39096529607e-09,-6.59129397069e-10,9.10459752759e-10,8.21358209041e-10,-1.731822085e-09,-4.6542464605e-10,-2.19725012623e-09,-1.61844517942e-11,4.74008016439e-12,-5.82479030755
20,C[Pt] + C~[Pt] <=> C=[Pt] + C#[Pt],-8.04366301547e-06,-1.46531305482e-05,4.34985390429e-06,-1.09593211929e-05,1.19407272101e-05,-1.85501950005e-05,6.60946700629e-06,-3.31609371645e-05,-2.65514723486e-05,-1.17995205128e-08,-1.17981731612e-08,-5.26561043802
21,C=[Pt] + C~[Pt] <=> 2 C#[Pt],-2.33850856078e-09,-7.81115629801e-11,2.84397417822e-09,-5.83593779761e-10,1.80522925478e-09,4.55160533558e-10,-2.26038694294e-09,9.32157783343e-10,-1.32823349639e-09,1.88304554476e-12,1.63954827604e-12,-5.45200372787
22,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.00108109524556,-0.0965645509972,0.0221786320284,-0.119846990628,-0.0256207093967,-0.0720009747222,0.0976467018966,0.00445875138873,0.102109807109,5.95129697278e-05,5.95129694518e-05,-1.77073625349
23,C~[Pt] + O=[Pt] <=> O=C=[Pt] + [Pt],-5.39599584029e-10,3.7175594184e-09,4.73370099881e-09,-4.76541052082e-10,-3.88530011031e-09,8.14246866503e-09,-4.25715954585e-09,1.38961912236e-08,9.63902677707e-09,1.04054499499e-11,8.86330058137e-12,115.610438024
24,[H][H] + [Pt] <=> [H][H].[Pt],-3.05976331435e-09,8.15521770279e-11,3.6691569946e-09,-5.27847158518e-10,2.4168372128e-09,7.24471883963e-10,-3.1413154629e-09,1.34602502987e-09,-1.79528962228e-09,-1.83434609102e-12,-1.29865209983e-13,-4.05405405405
25,O=C=O + [Pt] <=> O=C=O.[Pt],0.07940302765,0.00809013707746,-0.172797832748,0.101551597637,0.0191309084463,-0.0905141222556,0.0713695601642,0.327480231389,0.399083512754,0.000122859625127,0.000122859623147,107.688723206
26,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],4.29169686335e-06,9.75320223561e-07,-9.39155012052e-06,6.07517364939e-06,1.08878027445e-06,-4.40515709398e-06,3.31637678289e-06,1.77137515607e-05,2.10301289244e-05,6.36703151507e-09,6.36516470267e-09,195.060577819
27,O=C=O.[Pt] + [Pt] <=> O[Pt] + O=C=[Pt],-4.03147846076e-10,-1.98256361915e-10,8.69355212722e-10,-6.64472074515e-10,-8.86988158162e-11,2.93588556638e-10,-2.04880608059e-10,-5.95562633807e-10,-8.00447918314e-10,-4.86994537438e-14,2.35380693095e-12,-6.66356011184
28,[C-]#[O+] + [Pt] <=> [C-]#[O+].[Pt],-2.41716280763e-09,-2.74238593823e-10,2.65663109217e-09,-5.13705466244e-10,2.16451757088e-09,-2.15824857855e-11,-2.142919479e-09,1.98976005324e-09,-1.53163250718e-10,5.12967579434e-12,3.08429873711e-12,74.9767008388
29,C=O + 2 [Pt] <=> O=C[Pt] + [Pt],-2.28480793241e-09,-8.31521828614e-11,2.78198773153e-09,-5.80324904745e-10,1.76028455281e-09,4.41377903747e-10,-2.20165321097e-09,1.0310910995e-09,-1.1705676331e-09,2.84080146839e-12,1.73694718353e-12,-5.31220876048
30,[CH]=O + [Pt] <=> O=C[Pt],-1.67248558631e-09,-5.81054750029e-11,2.17289767521e-09,-5.58520688239e-10,1.14452371e-09,4.69845523886e-10,-1.61437398596e-09,3.90584636041e-10,-1.223792731e-09,-1.62331512479e-14,3.97712205574e-12,-6.84995340168
31,CC=O + 2 [Pt] <=> C[Pt] + O=C[Pt],-2.30351280066e-09,-1.01859017981e-10,2.4807744413e-09,-2.79119747345e-10,2.11648300923e-09,8.51679994627e-11,-2.20165321097e-09,1.75433118862e-09,-4.47321534714e-10,4.54528234942e-13,2.01291075474e-12,2.2367194781
