,C/O ratio,CH4 Conv,O2 Conv,CO Selec,H2 Selec,H2O Selec
0,0.6,0.902063150051,0.562115005833,0.0200132495493,0.00896344917133,0.640293880507
1,0.7,0.89786095551,0.651381972689,0.017448354167,0.00864672273039,0.640347198536
2,0.8,0.893432065153,0.7413093171,0.0152974663274,0.00837114602507,0.640335972439
3,0.9,0.888214900565,0.831966335141,0.0134155821198,0.0081098180901,0.640296900084
4,1.0,0.88059148707,0.922759359916,0.0117096661163,0.00780985181799,0.640308304498
5,1.1,0.857185141896,0.99930857573,0.0110169279772,0.00699571202888,0.640980191608
6,1.2,0.799338598703,0.999999998069,0.017387688364,0.00877952020927,0.638175993717
7,1.3,0.748280039149,0.999999999976,0.0217599948062,0.0106712918055,0.635233856422
8,1.4,0.703296874881,0.99999999999,0.0246525658528,0.0125861350068,0.632197166957
9,1.6,0.628263788679,0.999999999996,0.0279978241919,0.016479653182,0.625890721373
10,1.8,0.568139299647,0.999999999998,0.0298576139355,0.0201205337043,0.619812686026
11,2.0,0.518858801895,0.999999999999,0.0310451394949,0.023276617795,0.61424190374
12,2.2,0.477731564709,0.999999999999,0.0318641843949,0.0260245410441,0.609129341303
13,2.4,0.442869311078,0.999999999999,0.0324625458894,0.0284096092564,0.604437589933
14,2.6,0.412934972694,0.999999999999,0.0329183567385,0.0304866645819,0.600111814548
