,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.000677143902533,0.0323685833503,0.0531396044703,0.0264577542167,0.00575425447212,1879.01211311,1932.60356299,18.27
1,0.7,0.0476422387957,0.00262560763002,0.0367336240961,0.0642638737122,0.0220876326148,0.0046192024764,1682.67229986,1880.469043,16.48
2,0.800000000001,0.0527365757071,0.00758700773635,0.0371111051819,0.0664768400501,0.0201142953576,0.00434736801001,1582.87555076,1846.32463309,15.33
3,0.900000000002,0.0575203724875,0.0137202585169,0.0359714365598,0.0647502664013,0.0193115645176,0.00431392364005,1531.90068214,1819.46536757,14.53
4,0.999999999997,0.0620211841062,0.0200716542413,0.0343154347025,0.0616195097106,0.0189755385908,0.0043647100216,1501.35075301,1796.66226117,13.94
5,1.1,0.0662633991613,0.0263199824797,0.0324748785234,0.0579676692829,0.018855747654,0.00445395877571,1480.80260585,1776.23934071,13.5
6,1.2,0.0702686819927,0.0323475963764,0.030576452609,0.0541469226217,0.0188498023902,0.00456497370303,1465.86318518,1757.15904567,13.16
7,1.3,0.0740563427297,0.0381109191849,0.0286743824104,0.0503161437469,0.0189092686071,0.00469080410075,1454.38916363,1738.88644536,12.9
8,1.4,0.0776436486167,0.0435973417219,0.0267933956628,0.0465528849015,0.0190082961173,0.00482838515228,1445.21210597,1720.9316915,12.69
9,1.6,0.0842775898859,0.0537530761709,0.0231347482435,0.0393685145295,0.0192682813324,0.00513445627685,1431.22930082,1684.99746579,12.39
10,1.8,0.0902768488471,0.0628934176745,0.019640425734,0.0327384807481,0.0195503591395,0.00548059994573,1420.78477583,1647.92993406,12.19
11,2.0,0.0957283493814,0.0711360650398,0.0163412767352,0.0267271793872,0.019789472116,0.00586567634995,1412.24254853,1609.06267378,12.07
12,2.19999999999,0.100703835316,0.078612978494,0.0133052962146,0.0214062105807,0.0199121835586,0.00627736705507,1404.37025094,1568.77687557,11.99
13,2.40000000001,0.105263045535,0.0854567706555,0.010651380372,0.0168624066293,0.0198493529523,0.00667830419116,1395.94525305,1528.36980728,11.92
14,2.6,0.109456124149,0.091764794222,0.00850436730795,0.0131633730588,0.0195730825539,0.00700955325997,1385.69139518,1489.40008387,11.86
